ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
145,2024-05-24,BLACK,M,THEFT
146,2024-05-25,BLACK,M,BATTERY
147,2024-05-26,BLACK,M,NARCOTICS
148,2024-05-27,BLACK,M,ASSAULT
149,2024-05-28,BLACK,M,CRIMINAL DAMAGE
150,2024-05-29,BLACK,M,BURGLARY
151,2024-05-30,BLACK,M,ROBBERY
152,2024-05-31,BLACK,M,WEAPONS VIOLATION
153,2024-06-01,BLACK,M,THEFT
154,2024-06-02,BLACK,M,BATTERY
155,2024-06-03,BLACK,M,NARCOTICS
156,2024-06-04,BLACK,M,ASSAULT
157,2024-06-05,BLACK,M,CRIMINAL DAMAGE
158,2024-06-06,BLACK,M,BURGLARY
159,2024-06-07,BLACK,M,ROBBERY
160,2024-06-08,BLACK,M,WEAPONS VIOLATION
161,2024-06-09,BLACK,M,THEFT
162,2024-06-10,BLACK,M,BATTERY
163,2024-06-11,BLACK,M,NARCOTICS
164,2024-06-12,BLACK,M,ASSAULT
165,2024-06-13,BLACK,M,CRIMINAL DAMAGE
166,2024-06-14,BLACK,M,BURGLARY
167,2024-06-15,BLACK,M,ROBBERY
168,2024-06-16,BLACK,M,WEAPONS VIOLATION
169,2024-06-17,BLACK,M,THEFT
170,2024-06-18,BLACK,M,BATTERY
171,2024-06-19,BLACK,M,NARCOTICS
172,2024-06-20,BLACK,M,ASSAULT
173,2024-06-21,BLACK,M,CRIMINAL DAMAGE
174,2024-06-22,BLACK,M,BURGLARY
175,2024-06-23,BLACK,M,ROBBERY
176,2024-06-24,BLACK,M,WEAPONS VIOLATION
177,2024-06-25,BLACK,M,THEFT
178,2024-06-26,BLACK,M,BATTERY
179,2024-06-27,BLACK,M,NARCOTICS
180,2024-06-28,BLACK,M,ASSAULT
181,2024-06-29,BLACK,M,CRIMINAL DAMAGE
182,2024-06-30,BLACK,M,BURGLARY
183,2024-07-01,BLACK,M,ROBBERY
184,2024-07-02,BLACK,M,WEAPONS VIOLATION
185,2024-07-03,BLACK,M,THEFT
186,2024-07-04,BLACK,M,BATTERY
187,2024-07-05,HISPANIC,M,NARCOTICS
188,2024-07-06,HISPANIC,M,ASSAULT
189,2024-07-07,HISPANIC,M,CRIMINAL DAMAGE
190,2024-07-08,HISPANIC,F,BURGLARY
191,2024-07-09,HISPANIC,F,ROBBERY
192,2024-07-10,HISPANIC,F,WEAPONS VIOLATION
193,2024-07-11,HISPANIC,F,THEFT
194,2024-07-12,HISPANIC,F,BATTERY
195,2024-07-13,HISPANIC,F,NARCOTICS
196,2024-07-14,HISPANIC,F,ASSAULT
197,2024-07-15,HISPANIC,F,CRIMINAL DAMAGE
198,2024-07-16,HISPANIC,F,BURGLARY
199,2024-07-17,HISPANIC,F,ROBBERY
200,2024-07-18,HISPANIC,F,WEAPONS VIOLATION
201,2024-07-19,HISPANIC,F,THEFT
202,2024-07-20,HISPANIC,F,BATTERY
203,2024-07-21,HISPANIC,F,NARCOTICS
204,2024-07-22,HISPANIC,F,ASSAULT
205,2024-07-23,HISPANIC,F,CRIMINAL DAMAGE
206,2024-07-24,HISPANIC,F,BURGLARY
207,2024-07-25,HISPANIC,F,ROBBERY
208,2024-07-26,HISPANIC,F,WEAPONS VIOLATION
209,2024-07-27,HISPANIC,F,THEFT
210,2024-07-28,HISPANIC,F,BATTERY
211,2024-07-29,HISPANIC,F,NARCOTICS
212,2024-07-30,HISPANIC,F,ASSAULT
213,2024-07-31,HISPANIC,F,CRIMINAL DAMAGE
214,2024-08-01,HISPANIC,F,BURGLARY
215,2024-08-02,HISPANIC,F,ROBBERY
216,2024-08-03,HISPANIC,F,WEAPONS VIOLATION
217,2024-08-04,HISPANIC,F,THEFT
218,2024-08-05,HISPANIC,F,BATTERY
219,2024-08-06,HISPANIC,F,NARCOTICS
220,2024-08-07,HISPANIC,F,ASSAULT
221,2024-08-08,HISPANIC,F,CRIMINAL DAMAGE
222,2024-08-09,HISPANIC,F,BURGLARY
223,2024-08-10,HISPANIC,F,ROBBERY
224,2024-08-11,HISPANIC,F,WEAPONS VIOLATION
225,2024-08-12,HISPANIC,F,THEFT
226,2024-08-13,HISPANIC,F,BATTERY
227,2024-08-14,HISPANIC,F,NARCOTICS
228,2024-08-15,HISPANIC,F,ASSAULT
229,2024-08-16,HISPANIC,F,CRIMINAL DAMAGE
230,2024-08-17,HISPANIC,F,BURGLARY
231,2024-08-18,HISPANIC,F,ROBBERY
232,2024-08-19,HISPANIC,F,WEAPONS VIOLATION
233,2024-08-20,HISPANIC,F,THEFT
234,2024-08-21,HISPANIC,F,BATTERY
235,2024-08-22,HISPANIC,F,NARCOTICS
236,2024-08-23,HISPANIC,F,ASSAULT
237,2024-08-24,HISPANIC,F,CRIMINAL DAMAGE
238,2024-08-25,HISPANIC,F,BURGLARY
239,2024-08-26,HISPANIC,F,ROBBERY
240,2024-08-27,HISPANIC,F,WEAPONS VIOLATION
241,2024-08-28,HISPANIC,F,THEFT
242,2024-08-29,HISPANIC,F,BATTERY
243,2024-08-30,HISPANIC,F,NARCOTICS
244,2024-08-31,HISPANIC,F,ASSAULT
245,2024-09-01,HISPANIC,F,CRIMINAL DAMAGE
246,2024-09-02,HISPANIC,F,BURGLARY
247,2024-09-03,HISPANIC,F,ROBBERY
248,2024-09-04,HISPANIC,F,WEAPONS VIOLATION
249,2024-09-05,HISPANIC,F,THEFT
250,2024-09-06,HISPANIC,F,BATTERY
251,2024-09-07,HISPANIC,F,NARCOTICS
252,2024-09-08,HISPANIC,F,ASSAULT
253,2024-09-09,HISPANIC,F,CRIMINAL DAMAGE
254,2024-09-10,HISPANIC,F,BURGLARY
255,2024-09-11,HISPANIC,F,ROBBERY
256,2024-09-12,HISPANIC,F,WEAPONS VIOLATION
257,2024-09-13,HISPANIC,F,THEFT
258,2024-09-14,HISPANIC,F,BATTERY
259,2024-09-15,HISPANIC,F,NARCOTICS
260,2024-09-16,HISPANIC,F,ASSAULT
261,2024-09-17,HISPANIC,F,CRIMINAL DAMAGE
262,2024-09-18,HISPANIC,F,BURGLARY
263,2024-09-19,HISPANIC,F,ROBBERY
264,2024-09-20,HISPANIC,F,WEAPONS VIOLATION
265,2024-09-21,HISPANIC,F,THEFT
266,2024-09-22,HISPANIC,F,BATTERY
267,2024-09-23,HISPANIC,F,NARCOTICS
268,2024-09-24,WHITE,F,ASSAULT
269,2024-09-25,WHITE,F,CRIMINAL DAMAGE
270,2024-09-26,WHITE,F,BURGLARY
271,2024-09-27,WHITE,F,ROBBERY
272,2024-09-28,WHITE,F,WEAPONS VIOLATION
273,2024-09-29,WHITE,F,THEFT
274,2024-09-30,WHITE,F,BATTERY
275,2024-10-01,WHITE,F,NARCOTICS
276,2024-10-02,WHITE,F,ASSAULT
277,2024-10-03,WHITE,F,CRIMINAL DAMAGE
278,2024-10-04,WHITE,F,BURGLARY
279,2024-10-05,WHITE,F,ROBBERY
280,2024-10-06,WHITE,F,WEAPONS VIOLATION
281,2024-10-07,WHITE,F,THEFT
282,2024-10-08,WHITE,F,BATTERY
283,2024-10-09,WHITE,F,NARCOTICS
284,2024-10-10,WHITE,F,ASSAULT
285,2024-10-11,WHITE,F,CRIMINAL DAMAGE
286,2024-10-12,WHITE,F,BURGLARY
287,2024-10-13,WHITE,F,ROBBERY
288,2024-10-14,WHITE,F,WEAPONS VIOLATION
289,2024-10-15,WHITE,F,THEFT
290,2024-10-16,WHITE,F,BATTERY
291,2024-10-17,WHITE,F,NARCOTICS
292,2024-10-18,WHITE,F,ASSAULT
293,2024-10-19,WHITE,F,CRIMINAL DAMAGE
294,2024-10-20,WHITE,F,BURGLARY
295,2024-10-21,OTHER,F,ROBBERY
296,2024-10-22,OTHER,F,WEAPONS VIOLATION
297,2024-10-23,OTHER,F,THEFT
298,2024-10-24,OTHER,F,BATTERY
299,2024-10-25,OTHER,F,NARCOTICS
300,2024-10-26,OTHER,F,ASSAULT
