ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
48,2025-09-16,BLACK,M,CRIMINAL DAMAGE
49,2025-05-07,BLACK,F,NARCOTICS
50,2024-08-14,BLACK,M,BATTERY
51,2025-11-18,BLACK,M,BURGLARY
52,2024-05-10,BLACK,M,NARCOTICS
53,2024-12-15,HISPANIC,M,BURGLARY
54,2024-10-25,BLACK,M,THEFT
55,2024-11-04,BLACK,M,WEAPONS VIOLATION
56,2024-09-22,BLACK,F,BURGLARY
57,2025-03-03,BLACK,F,ROBBERY
58,2024-06-16,BLACK,M,BATTERY
59,2025-11-11,HISPANIC,F,BATTERY
60,2024-09-06,BLACK,F,THEFT
61,2024-10-29,BLACK,M,THEFT
62,2024-02-16,BLACK,M,CRIMINAL DAMAGE
63,2025-09-04,BLACK,F,NARCOTICS
64,2025-08-25,BLACK,M,BATTERY
65,2024-01-30,WHITE,M,ROBBERY
66,2025-05-14,BLACK,M,WEAPONS VIOLATION
67,2025-04-30,HISPANIC,F,WEAPONS VIOLATION
68,2024-02-19,HISPANIC,F,NARCOTICS
69,2024-01-07,HISPANIC,M,CRIMINAL DAMAGE
70,2025-11-23,HISPANIC,F,WEAPONS VIOLATION
71,2025-12-21,BLACK,M,ROBBERY
72,2024-03-28,BLACK,M,ASSAULT
73,2025-03-09,BLACK,M,BATTERY
74,2025-08-06,HISPANIC,F,BATTERY
75,2025-04-18,HISPANIC,M,NARCOTICS
76,2024-02-17,BLACK,M,ASSAULT
77,2024-01-14,BLACK,M,WEAPONS VIOLATION
78,2024-01-01,BLACK,F,BATTERY
79,2025-05-20,BLACK,M,BATTERY
80,2024-02-15,BLACK,F,ASSAULT
81,2025-04-08,BLACK,M,THEFT
82,2024-09-03,BLACK,M,BURGLARY
83,2024-11-11,HISPANIC,M,BATTERY
84,2025-09-07,BLACK,M,CRIMINAL DAMAGE
85,2025-05-19,BLACK,M,BURGLARY
86,2025-11-29,BLACK,M,ROBBERY
87,2025-12-16,BLACK,M,NARCOTICS
88,2024-08-01,HISPANIC,F,ASSAULT
89,2025-01-27,BLACK,M,CRIMINAL DAMAGE
90,2025-06-15,HISPANIC,F,CRIMINAL DAMAGE
91,2024-03-26,BLACK,F,THEFT
92,2025-11-28,WHITE,F,ROBBERY
93,2024-03-09,HISPANIC,M,WEAPONS VIOLATION
94,2024-12-08,HISPANIC,F,ROBBERY
95,2024-10-18,HISPANIC,F,NARCOTICS
96,2025-09-01,OTHER,F,NARCOTICS
97,2024-04-14,BLACK,M,BURGLARY
98,2024-02-20,HISPANIC,M,BATTERY
99,2025-04-11,HISPANIC,F,NARCOTICS
100,2025-07-18,HISPANIC,M,THEFT
101,2025-03-29,WHITE,M,BURGLARY
102,2024-07-06,HISPANIC,M,THEFT
103,2024-02-05,BLACK,F,WEAPONS VIOLATION
104,2024-11-27,BLACK,F,BURGLARY
105,2024-10-17,BLACK,M,THEFT
106,2024-04-02,HISPANIC,F,NARCOTICS
107,2024-06-10,WHITE,M,WEAPONS VIOLATION
108,2024-09-16,BLACK,F,ASSAULT
109,2024-04-23,BLACK,M,BATTERY
110,2024-11-08,HISPANIC,M,WEAPONS VIOLATION
111,2024-08-07,BLACK,F,WEAPONS VIOLATION
112,2024-06-15,WHITE,F,BURGLARY
113,2025-03-22,BLACK,F,BATTERY
114,2024-08-22,HISPANIC,M,ROBBERY
115,2025-05-30,HISPANIC,M,WEAPONS VIOLATION
116,2025-08-05,BLACK,F,ASSAULT
117,2025-02-22,BLACK,M,THEFT
118,2025-12-31,BLACK,M,THEFT
119,2024-10-30,BLACK,M,ASSAULT
120,2025-08-22,BLACK,M,BATTERY
121,2025-04-16,BLACK,M,CRIMINAL DAMAGE
122,2025-03-25,BLACK,M,THEFT
123,2024-03-15,BLACK,M,THEFT
124,2025-05-06,BLACK,M,WEAPONS VIOLATION
125,2025-03-30,BLACK,M,BATTERY
126,2025-01-17,BLACK,F,BATTERY
127,2025-04-01,BLACK,M,BURGLARY
128,2025-05-26,HISPANIC,M,THEFT
129,2025-02-07,BLACK,F,THEFT
130,2024-11-17,BLACK,M,NARCOTICS
131,2025-08-16,BLACK,M,THEFT
132,2024-07-11,BLACK,F,THEFT
133,2024-09-13,BLACK,F,BATTERY
134,2024-01-01,BLACK,M,WEAPONS VIOLATION
135,2025-12-23,HISPANIC,M,BATTERY
136,2024-07-18,BLACK,M,ROBBERY
137,2024-10-01,BLACK,M,CRIMINAL DAMAGE
138,2025-02-13,BLACK,M,BURGLARY
139,2025-10-13,BLACK,M,WEAPONS VIOLATION
140,2025-05-13,HISPANIC,M,ROBBERY
141,2024-04-24,WHITE,M,ASSAULT
142,2025-12-25,BLACK,M,WEAPONS VIOLATION
143,2024-11-16,OTHER,F,ASSAULT
144,2025-09-30,BLACK,M,NARCOTICS
145,2024-08-20,BLACK,M,THEFT
146,2024-08-16,BLACK,F,ASSAULT
147,2024-01-17,BLACK,M,NARCOTICS
148,2024-07-22,BLACK,M,ASSAULT
149,2025-08-05,BLACK,M,WEAPONS VIOLATION
150,2024-12-07,BLACK,M,NARCOTICS
151,2025-08-24,HISPANIC,M,ASSAULT
152,2025-01-24,HISPANIC,M,ROBBERY
153,2025-03-26,BLACK,F,BATTERY
154,2024-11-18,BLACK,M,THEFT
155,2024-09-30,BLACK,F,CRIMINAL DAMAGE
156,2025-11-27,BLACK,M,WEAPONS VIOLATION
157,2024-06-26,HISPANIC,F,ROBBERY
158,2025-09-13,BLACK,M,ASSAULT
159,2024-11-02,BLACK,M,BATTERY
160,2024-05-31,WHITE,M,BATTERY
161,2025-08-27,HISPANIC,M,BURGLARY
162,2025-04-05,HISPANIC,M,BATTERY
163,2024-06-05,WHITE,M,BURGLARY
164,2025-08-11,HISPANIC,M,WEAPONS VIOLATION
165,2024-03-26,BLACK,M,NARCOTICS
166,2025-06-23,HISPANIC,F,BURGLARY
167,2024-05-31,BLACK,M,ASSAULT
168,2025-02-12,BLACK,F,BURGLARY
169,2025-08-01,BLACK,M,WEAPONS VIOLATION
170,2024-07-01,BLACK,M,CRIMINAL DAMAGE
171,2024-07-23,BLACK,M,NARCOTICS
172,2024-01-24,BLACK,M,CRIMINAL DAMAGE
173,2024-12-11,BLACK,F,ROBBERY
174,2024-08-13,WHITE,M,THEFT
175,2024-04-05,BLACK,M,ASSAULT
176,2024-01-13,WHITE,M,BATTERY
177,2024-07-27,BLACK,M,NARCOTICS
178,2024-04-01,HISPANIC,M,THEFT
179,2025-02-17,HISPANIC,F,ASSAULT
180,2024-07-12,HISPANIC,F,NARCOTICS
181,2024-03-12,BLACK,F,BURGLARY
182,2024-08-25,BLACK,M,BATTERY
183,2025-04-14,BLACK,M,WEAPONS VIOLATION
184,2024-01-17,BLACK,M,BATTERY
185,2025-12-13,BLACK,M,WEAPONS VIOLATION
186,2024-02-03,HISPANIC,M,WEAPONS VIOLATION
187,2025-12-03,HISPANIC,F,ROBBERY
188,2025-08-19,BLACK,F,BATTERY
189,2024-04-24,HISPANIC,M,NARCOTICS
190,2024-02-13,BLACK,M,ROBBERY
191,2024-10-23,WHITE,M,BATTERY
192,2024-12-02,BLACK,M,ROBBERY
193,2024-06-30,BLACK,M,ASSAULT
194,2024-11-01,BLACK,F,BATTERY
195,2025-12-24,BLACK,M,BATTERY
196,2025-05-22,HISPANIC,M,CRIMINAL DAMAGE
197,2025-05-03,BLACK,F,ASSAULT
198,2024-04-10,BLACK,M,ROBBERY
199,2024-03-08,BLACK,M,NARCOTICS
200,2025-10-26,BLACK,M,ASSAULT
201,2025-12-03,BLACK,M,BATTERY
202,2025-10-25,HISPANIC,F,NARCOTICS
203,2024-03-22,BLACK,F,WEAPONS VIOLATION
204,2024-05-19,BLACK,M,NARCOTICS
205,2024-12-24,HISPANIC,M,NARCOTICS
206,2025-07-03,BLACK,M,THEFT
207,2025-02-24,BLACK,F,BATTERY
208,2024-11-21,BLACK,M,BURGLARY
209,2024-04-11,HISPANIC,M,NARCOTICS
210,2024-11-05,HISPANIC,M,NARCOTICS
211,2025-06-30,WHITE,M,WEAPONS VIOLATION
212,2024-05-14,HISPANIC,M,BURGLARY
213,2025-05-18,BLACK,F,THEFT
214,2024-11-18,BLACK,M,WEAPONS VIOLATION
215,2024-02-02,BLACK,M,BATTERY
216,2024-10-08,BLACK,M,BATTERY
217,2025-10-16,BLACK,M,ASSAULT
218,2025-01-18,BLACK,F,NARCOTICS
219,2024-05-05,BLACK,F,ASSAULT
220,2024-06-13,BLACK,M,THEFT
221,2025-09-04,BLACK,F,CRIMINAL DAMAGE
222,2024-04-22,BLACK,M,CRIMINAL DAMAGE
223,2024-07-19,BLACK,F,CRIMINAL DAMAGE
224,2025-07-24,BLACK,F,ASSAULT
225,2025-06-04,HISPANIC,M,CRIMINAL DAMAGE
226,2025-11-03,BLACK,F,BURGLARY
227,2024-05-06,BLACK,F,CRIMINAL DAMAGE
228,2024-05-01,HISPANIC,M,WEAPONS VIOLATION
229,2024-05-31,BLACK,M,CRIMINAL DAMAGE
230,2024-05-10,BLACK,M,ROBBERY
231,2024-11-18,HISPANIC,F,THEFT
232,2024-06-26,BLACK,M,ROBBERY
233,2025-01-07,HISPANIC,M,NARCOTICS
234,2024-11-25,BLACK,F,THEFT
235,2025-05-14,HISPANIC,M,NARCOTICS
236,2024-12-16,BLACK,M,WEAPONS VIOLATION
237,2024-02-23,WHITE,M,THEFT
238,2025-12-06,HISPANIC,F,ASSAULT
239,2024-04-09,BLACK,M,BURGLARY
240,2025-04-20,BLACK,M,BATTERY
241,2024-12-27,BLACK,M,THEFT
242,2024-10-25,BLACK,F,CRIMINAL DAMAGE
243,2025-04-26,BLACK,F,BURGLARY
244,2025-03-25,OTHER,M,NARCOTICS
