ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
92,2024-04-01,BLACK,M,THEFT
93,2024-04-02,WHITE,F,ROBBERY
94,2024-04-03,BLACK,M,NARCOTICS
95,2024-04-04,HISPANIC,M,BATTERY
96,2024-04-05,BLACK,F,ASSAULT
97,2024-04-06,BLACK,M,THEFT
98,2024-04-07,HISPANIC,F,ROBBERY
99,2024-04-08,BLACK,M,BATTERY
100,2024-04-09,BLACK,F,NARCOTICS
101,2024-04-10,HISPANIC,M,THEFT
102,2024-04-11,BLACK,M,BURGLARY
103,2024-04-12,BLACK,F,ASSAULT
104,2024-04-13,HISPANIC,M,BATTERY
105,2024-04-14,BLACK,M,THEFT
106,2024-04-15,WHITE,F,ROBBERY
107,2024-04-16,BLACK,M,NARCOTICS
108,2024-04-17,HISPANIC,M,BATTERY
109,2024-04-18,BLACK,F,ASSAULT
110,2024-04-19,BLACK,M,THEFT
111,2024-04-20,HISPANIC,F,ROBBERY
112,2024-04-21,BLACK,M,BATTERY
113,2024-04-22,BLACK,F,NARCOTICS
114,2024-04-23,HISPANIC,M,THEFT
115,2024-04-24,BLACK,M,BURGLARY
116,2024-04-25,BLACK,F,ASSAULT
117,2024-04-26,HISPANIC,M,BATTERY
118,2024-04-27,BLACK,M,THEFT
119,2024-04-28,WHITE,F,ROBBERY
120,2024-04-29,BLACK,M,NARCOTICS
121,2024-04-30,HISPANIC,M,BATTERY
122,2024-05-01,BLACK,F,ASSAULT
123,2024-05-02,BLACK,M,THEFT
124,2024-05-03,HISPANIC,F,ROBBERY
125,2024-05-04,BLACK,M,BATTERY
126,2024-05-05,BLACK,F,NARCOTICS
127,2024-05-06,HISPANIC,M,THEFT
128,2024-05-07,BLACK,M,BURGLARY
129,2024-05-08,BLACK,F,ASSAULT
130,2024-05-09,HISPANIC,M,BATTERY
131,2024-05-10,BLACK,M,THEFT
132,2024-05-11,WHITE,F,ROBBERY
133,2024-05-12,BLACK,M,NARCOTICS
134,2024-05-13,HISPANIC,M,BATTERY
135,2024-05-14,BLACK,F,ASSAULT
136,2024-05-15,BLACK,M,THEFT
137,2024-05-16,HISPANIC,F,ROBBERY
138,2024-05-17,BLACK,M,BATTERY
139,2024-05-18,BLACK,F,NARCOTICS
140,2024-05-19,HISPANIC,M,THEFT
141,2024-05-20,BLACK,M,BURGLARY
142,2024-05-21,BLACK,F,ASSAULT
143,2024-05-22,HISPANIC,M,BATTERY
144,2024-05-23,BLACK,M,THEFT
145,2024-05-24,WHITE,F,ROBBERY
146,2024-05-25,BLACK,M,NARCOTICS
147,2024-05-26,HISPANIC,M,BATTERY
148,2024-05-27,BLACK,F,ASSAULT
149,2024-05-28,BLACK,M,THEFT
150,2024-05-29,HISPANIC,F,ROBBERY
151,2024-05-30,BLACK,M,BATTERY
152,2024-05-31,BLACK,F,NARCOTICS
153,2024-06-01,HISPANIC,M,THEFT
154,2024-06-02,BLACK,M,BURGLARY
155,2024-06-03,BLACK,F,ASSAULT
156,2024-06-04,HISPANIC,M,BATTERY
157,2024-06-05,BLACK,M,THEFT
158,2024-06-06,WHITE,F,ROBBERY
159,2024-06-07,BLACK,M,NARCOTICS
160,2024-06-08,HISPANIC,M,BATTERY
161,2024-06-09,BLACK,F,ASSAULT
162,2024-06-10,BLACK,M,THEFT
163,2024-06-11,HISPANIC,F,ROBBERY
164,2024-06-12,BLACK,M,BATTERY
165,2024-06-13,BLACK,F,NARCOTICS
166,2024-06-14,HISPANIC,M,THEFT
167,2024-06-15,BLACK,M,BURGLARY
168,2024-06-16,BLACK,F,ASSAULT
169,2024-06-17,HISPANIC,M,BATTERY
170,2024-06-18,BLACK,M,THEFT
171,2024-06-19,WHITE,F,ROBBERY
172,2024-06-20,BLACK,M,NARCOTICS
173,2024-06-21,HISPANIC,M,BATTERY
174,2024-06-22,BLACK,F,ASSAULT
175,2024-06-23,BLACK,M,THEFT
176,2024-06-24,HISPANIC,F,ROBBERY
177,2024-06-25,BLACK,M,BATTERY
178,2024-06-26,BLACK,F,NARCOTICS
179,2024-06-27,HISPANIC,M,THEFT
180,2024-06-28,BLACK,M,BURGLARY
181,2024-06-29,BLACK,F,ASSAULT
182,2024-06-30,HISPANIC,M,BATTERY
183,2024-07-01,BLACK,M,THEFT
184,2024-07-02,WHITE,F,ROBBERY
185,2024-07-03,BLACK,M,NARCOTICS
186,2024-07-04,HISPANIC,M,BATTERY
187,2024-07-05,BLACK,F,ASSAULT
188,2024-07-06,BLACK,M,THEFT
189,2024-07-07,HISPANIC,F,ROBBERY
190,2024-07-08,BLACK,M,BATTERY
191,2024-07-09,BLACK,F,NARCOTICS
192,2024-07-10,HISPANIC,M,THEFT
193,2024-07-11,BLACK,M,BURGLARY
194,2024-07-12,BLACK,F,ASSAULT
195,2024-07-13,HISPANIC,M,BATTERY
196,2024-07-14,BLACK,M,THEFT
197,2024-07-15,WHITE,F,ROBBERY
198,2024-07-16,BLACK,M,NARCOTICS
199,2024-07-17,HISPANIC,M,BATTERY
200,2024-07-18,BLACK,F,ASSAULT
201,2024-07-19,BLACK,M,THEFT
202,2024-07-20,HISPANIC,F,ROBBERY
203,2024-07-21,BLACK,M,BATTERY
204,2024-07-22,BLACK,F,NARCOTICS
205,2024-07-23,HISPANIC,M,THEFT
206,2024-07-24,BLACK,M,BURGLARY
207,2024-07-25,BLACK,F,ASSAULT
208,2024-07-26,HISPANIC,M,BATTERY
209,2024-07-27,BLACK,M,THEFT
210,2024-07-28,WHITE,F,ROBBERY
211,2024-07-29,BLACK,M,NARCOTICS
212,2024-07-30,HISPANIC,M,BATTERY
213,2024-07-31,BLACK,F,ASSAULT
214,2024-08-01,BLACK,M,THEFT
215,2024-08-02,HISPANIC,F,ROBBERY
216,2024-08-03,BLACK,M,BATTERY
217,2024-08-04,BLACK,F,NARCOTICS
218,2024-08-05,HISPANIC,M,THEFT
219,2024-08-06,BLACK,M,BURGLARY
220,2024-08-07,BLACK,F,ASSAULT
221,2024-08-08,HISPANIC,M,BATTERY
222,2024-08-09,BLACK,M,THEFT
223,2024-08-10,WHITE,F,ROBBERY
224,2024-08-11,BLACK,M,NARCOTICS
225,2024-08-12,HISPANIC,M,BATTERY
226,2024-08-13,BLACK,F,ASSAULT
227,2024-08-14,BLACK,M,THEFT
228,2024-08-15,HISPANIC,F,ROBBERY
229,2024-08-16,BLACK,M,BATTERY
230,2024-08-17,BLACK,F,NARCOTICS
231,2024-08-18,HISPANIC,M,THEFT
232,2024-08-19,BLACK,M,BURGLARY
233,2024-08-20,BLACK,F,ASSAULT
234,2024-08-21,HISPANIC,M,BATTERY
235,2024-08-22,BLACK,M,THEFT
236,2024-08-23,WHITE,F,ROBBERY
237,2024-08-24,BLACK,M,NARCOTICS
238,2024-08-25,HISPANIC,M,BATTERY
239,2024-08-26,BLACK,F,ASSAULT
240,2024-08-27,BLACK,M,THEFT
241,2024-08-28,HISPANIC,F,ROBBERY
242,2024-08-29,BLACK,M,BATTERY
243,2024-08-30,BLACK,F,NARCOTICS
244,2024-08-31,HISPANIC,M,THEFT
245,2024-09-01,BLACK,M,BURGLARY
246,2024-09-02,BLACK,F,ASSAULT
247,2024-09-03,HISPANIC,M,BATTERY
248,2024-09-04,BLACK,M,THEFT
249,2024-09-05,WHITE,F,ROBBERY
250,2024-09-06,BLACK,M,NARCOTICS
251,2024-09-07,HISPANIC,M,BATTERY
