ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
AR0238,2025-04-09,BLACK,M,FRAUD
AR0239,2024-08-24,BLACK,M,DISORDERLY CONDUCT
AR0240,2024-11-19,BLACK,F,BURGLARY
AR0241,2025-12-07,BLACK,F,ARSON
AR0242,2025-05-10,BLACK,M,CRIMINAL TRESPASS
AR0243,2025-06-21,BLACK,F,CRIMINAL SEXUAL ASSAULT
AR0244,2024-07-17,HISPANIC,M,BATTERY
AR0245,2024-07-02,BLACK,M,CRIMINAL DAMAGE
AR0246,2025-06-30,BLACK,M,FRAUD
AR0247,2024-02-25,BLACK,M,THEFT
AR0248,2024-05-09,HISPANIC,M,FRAUD
AR0249,2024-04-15,HISPANIC,F,HOMICIDE
AR0250,2025-04-25,BLACK,F,WEAPONS VIOLATION
AR0251,2024-07-07,BLACK,M,CRIMINAL DAMAGE
AR0252,2024-04-26,BLACK,M,RETAIL THEFT
AR0253,2024-03-16,BLACK,M,RETAIL THEFT
AR0254,2024-02-24,HISPANIC,F,KIDNAPPING
AR0255,2025-07-30,BLACK,M,DECEPTIVE PRACTICE
AR0256,2024-05-01,BLACK,M,CRIMINAL TRESPASS
AR0257,2025-09-12,HISPANIC,F,MOTOR VEHICLE THEFT
AR0258,2025-06-19,HISPANIC,F,BURGLARY
AR0259,2024-10-31,BLACK,M,RETAIL THEFT
AR0260,2025-08-05,HISPANIC,M,DISORDERLY CONDUCT
AR0261,2024-04-11,HISPANIC,M,WEAPONS VIOLATION
AR0262,2024-08-04,WHITE,M,PUBLIC PEACE VIOLATION
AR0263,2024-06-09,BLACK,F,ROBBERY
AR0264,2024-03-17,BLACK,M,DOMESTIC BATTERY
AR0265,2025-04-06,BLACK,M,NARCOTICS
AR0266,2024-10-25,HISPANIC,F,HOMICIDE
AR0267,2025-12-24,BLACK,M,DISORDERLY CONDUCT
AR0268,2024-03-13,BLACK,F,HOMICIDE
AR0269,2025-10-02,HISPANIC,M,DISORDERLY CONDUCT
AR0270,2024-07-21,HISPANIC,F,FRAUD
AR0271,2024-08-18,BLACK,M,DOMESTIC BATTERY
AR0272,2024-05-25,HISPANIC,M,DISORDERLY CONDUCT
AR0273,2024-11-10,BLACK,M,ASSAULT
AR0274,2024-10-22,HISPANIC,F,CRIMINAL SEXUAL ASSAULT
AR0275,2025-12-06,BLACK,M,RETAIL THEFT
AR0276,2024-10-05,BLACK,F,MOTOR VEHICLE THEFT
AR0277,2025-03-24,HISPANIC,F,HOMICIDE
AR0278,2025-03-18,BLACK,F,NARCOTICS
AR0279,2024-09-13,WHITE,M,WEAPONS VIOLATION
AR0280,2025-11-21,BLACK,M,CRIMINAL TRESPASS
AR0281,2025-11-19,HISPANIC,F,NARCOTICS
AR0282,2024-06-28,BLACK,F,NARCOTICS
AR0283,2025-03-28,BLACK,F,KIDNAPPING
AR0284,2025-03-22,BLACK,M,WEAPONS VIOLATION
AR0285,2025-04-26,HISPANIC,M,BATTERY
AR0286,2024-11-24,BLACK,M,CRIMINAL DAMAGE
AR0287,2024-12-03,HISPANIC,M,ASSAULT
AR0288,2024-10-22,BLACK,F,HOMICIDE
AR0289,2025-07-17,HISPANIC,M,DECEPTIVE PRACTICE
AR0290,2024-11-18,BLACK,M,BATTERY
AR0291,2025-02-17,BLACK,M,BATTERY
AR0292,2025-07-09,HISPANIC,M,PUBLIC PEACE VIOLATION
AR0293,2024-07-11,BLACK,M,THEFT
AR0294,2025-05-25,HISPANIC,M,WEAPONS VIOLATION
AR0295,2024-02-22,HISPANIC,M,DECEPTIVE PRACTICE
AR0296,2024-05-14,BLACK,M,DOMESTIC BATTERY
AR0297,2025-05-11,BLACK,M,FRAUD
AR0298,2025-09-15,BLACK,M,PUBLIC PEACE VIOLATION
AR0299,2024-11-14,BLACK,F,AGGRAVATED BATTERY
AR0300,2025-02-21,HISPANIC,M,DOMESTIC BATTERY
