ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
CPD-2024-00049,2024-06-05,HISPANIC,F,ASSAULT - AGGRAVATED
CPD-2024-00050,2025-07-06,BLACK,F,BATTERY - AGGRAVATED
CPD-2024-00051,2024-01-01,ASIAN/PACIFIC ISLANDER,F,ROBBERY - STRONGARM
CPD-2024-00052,2024-01-20,HISPANIC,M,LIQUOR LAW VIOLATION
CPD-2024-00053,2024-11-10,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00054,2025-08-03,BLACK,M,TRESPASS
CPD-2024-00055,2025-05-12,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00056,2024-05-08,BLACK,F,HOMICIDE
CPD-2024-00057,2025-07-16,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00058,2025-09-13,BLACK,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00059,2025-07-06,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00060,2024-07-24,WHITE,F,KIDNAPPING
CPD-2024-00061,2025-11-18,WHITE,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00062,2025-06-13,HISPANIC,M,LIQUOR LAW VIOLATION
CPD-2024-00063,2024-08-18,BLACK,M,TRESPASS
CPD-2024-00064,2025-08-25,BLACK,M,BATTERY - SIMPLE
CPD-2024-00065,2024-08-13,HISPANIC,M,OBSTRUCTING JUSTICE
CPD-2024-00066,2025-10-08,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00067,2024-02-02,BLACK,M,THEFT - RETAIL
CPD-2024-00068,2024-08-31,BLACK,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00069,2024-08-07,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00070,2025-08-07,HISPANIC,M,THEFT - FROM BUILDING
CPD-2024-00071,2025-04-29,HISPANIC,M,TRESPASS
CPD-2024-00072,2024-04-09,BLACK,M,THEFT - RETAIL
CPD-2024-00073,2025-03-09,HISPANIC,M,ASSAULT - SIMPLE
CPD-2024-00074,2024-02-25,BLACK,M,PROSTITUTION
CPD-2024-00075,2024-04-10,HISPANIC,F,ARSON
CPD-2024-00076,2024-12-13,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00077,2024-07-13,BLACK,M,TRESPASS
CPD-2024-00078,2025-03-08,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024-00079,2024-09-12,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024-00080,2025-07-17,BLACK,M,HARASSMENT BY TELEPHONE
CPD-2024-00081,2025-07-07,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00082,2024-08-30,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00083,2025-05-07,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024-00084,2024-03-01,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00085,2025-02-03,BLACK,M,BATTERY - SIMPLE
CPD-2024-00086,2025-03-09,BLACK,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00087,2025-07-23,WHITE,F,NARCOTICS - POSSESSION - HEROIN/COCAINE
CPD-2024-00088,2024-06-07,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00089,2024-02-29,BLACK,M,TRESPASS
CPD-2024-00090,2024-03-03,HISPANIC,F,HOMICIDE
CPD-2024-00091,2024-02-21,WHITE,M,BATTERY - SIMPLE
CPD-2024-00092,2025-06-27,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00093,2024-03-23,BLACK,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00094,2024-03-10,BLACK,M,OBSTRUCTING JUSTICE
CPD-2024-00095,2024-05-02,HISPANIC,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00096,2025-08-31,HISPANIC,M,OBSTRUCTING JUSTICE
CPD-2024-00097,2025-03-05,BLACK,F,ROBBERY - ARMED
CPD-2024-00098,2025-06-19,HISPANIC,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00099,2025-11-16,BLACK,M,TRESPASS
CPD-2024-00100,2024-09-28,WHITE,M,TRESPASS
CPD-2024-00101,2025-10-22,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00102,2024-03-15,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00103,2025-07-30,BLACK,M,OBSTRUCTING JUSTICE
CPD-2024-00104,2024-08-06,BLACK,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00105,2024-12-23,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024-00106,2024-10-18,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00107,2025-07-10,BLACK,M,PROSTITUTION
CPD-2024-00108,2025-10-31,WHITE,M,OBSTRUCTING JUSTICE
CPD-2024-00109,2025-07-21,HISPANIC,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00110,2024-05-17,BLACK,F,ROBBERY - ARMED
CPD-2024-00111,2024-04-19,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00112,2024-10-05,WHITE,F,BATTERY - AGGRAVATED
CPD-2024-00113,2024-12-17,BLACK,F,ASSAULT - AGGRAVATED
CPD-2024-00114,2024-09-27,BLACK,F,ARSON
CPD-2024-00115,2024-02-22,HISPANIC,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00116,2024-10-10,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024-00117,2024-05-13,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00118,2025-03-28,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024-00119,2025-07-28,HISPANIC,F,MOTOR VEHICLE THEFT
CPD-2024-00120,2025-12-08,BLACK,M,THEFT - RETAIL
CPD-2024-00121,2025-01-13,BLACK,F,NARCOTICS - MANUFACTURE/DELIVERY
CPD-2024-00122,2025-03-16,HISPANIC,F,BATTERY - AGGRAVATED
CPD-2024-00123,2025-01-08,BLACK,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00124,2025-11-29,BLACK,M,TRESPASS
CPD-2024-00125,2024-12-28,BLACK,F,ROBBERY - ARMED
CPD-2024-00126,2025-02-20,ASIAN/PACIFIC ISLANDER,F,ROBBERY - STRONGARM
CPD-2024-00127,2024-08-30,HISPANIC,F,BATTERY - AGGRAVATED
CPD-2024-00128,2025-02-26,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00129,2024-12-06,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00130,2024-09-11,BLACK,F,FRAUD - IDENTITY THEFT
CPD-2024-00131,2025-12-19,BLACK,M,HARASSMENT BY TELEPHONE
CPD-2024-00132,2024-02-09,BLACK,M,PROSTITUTION
CPD-2024-00133,2025-04-16,BLACK,M,TRESPASS
CPD-2024-00134,2024-08-21,BLACK,M,PROSTITUTION
CPD-2024-00135,2024-07-16,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00136,2024-03-12,BLACK,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00137,2025-10-18,OTHER,M,ASSAULT - SIMPLE
CPD-2024-00138,2025-07-03,HISPANIC,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00139,2024-09-24,BLACK,M,THEFT - RETAIL
CPD-2024-00140,2024-02-09,BLACK,F,THEFT - OVER $500
CPD-2024-00141,2024-12-19,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024-00142,2025-09-12,WHITE,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00143,2025-08-13,HISPANIC,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00144,2025-12-26,BLACK,M,BATTERY - SIMPLE
CPD-2024-00145,2025-07-05,BLACK,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00146,2025-11-17,HISPANIC,F,KIDNAPPING
CPD-2024-00147,2024-03-12,BLACK,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00148,2024-11-17,HISPANIC,M,OBSTRUCTING JUSTICE
CPD-2024-00149,2024-11-03,HISPANIC,M,THEFT - FROM BUILDING
CPD-2024-00150,2025-02-22,HISPANIC,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00151,2024-10-29,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00152,2025-03-06,HISPANIC,M,TRESPASS
CPD-2024-00153,2024-06-27,HISPANIC,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00154,2025-02-19,HISPANIC,F,THEFT - OVER $500
CPD-2024-00155,2024-10-20,HISPANIC,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00156,2025-08-16,BLACK,M,HARASSMENT BY TELEPHONE
CPD-2024-00157,2025-04-21,HISPANIC,F,BURGLARY
CPD-2024-00158,2024-08-06,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00159,2024-06-22,HISPANIC,M,HARASSMENT BY TELEPHONE
CPD-2024-00160,2025-06-11,HISPANIC,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00161,2024-12-09,HISPANIC,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00162,2025-11-19,BLACK,F,ASSAULT - AGGRAVATED
CPD-2024-00163,2024-07-22,BLACK,M,HARASSMENT BY TELEPHONE
CPD-2024-00164,2024-09-07,BLACK,M,BATTERY - SIMPLE
CPD-2024-00165,2024-03-15,BLACK,F,FRAUD - IDENTITY THEFT
CPD-2024-00166,2025-10-06,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00167,2025-12-14,HISPANIC,M,THEFT - FROM BUILDING
CPD-2024-00168,2024-09-06,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024-00169,2024-01-06,BLACK,F,KIDNAPPING
CPD-2024-00170,2024-04-19,WHITE,F,ROBBERY - STRONGARM
CPD-2024-00171,2024-06-29,ASIAN/PACIFIC ISLANDER,M,TRESPASS
CPD-2024-00172,2024-02-21,WHITE,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00173,2024-05-04,HISPANIC,M,PUBLIC PEACE VIOLATION
CPD-2024-00174,2025-04-20,BLACK,M,HARASSMENT BY TELEPHONE
CPD-2024-00175,2025-09-01,HISPANIC,F,HOMICIDE
CPD-2024-00176,2025-03-29,BLACK,F,ROBBERY - STRONGARM
CPD-2024-00177,2025-05-31,HISPANIC,F,ROBBERY - STRONGARM
CPD-2024-00178,2024-06-11,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00179,2024-09-22,WHITE,M,LIQUOR LAW VIOLATION
CPD-2024-00180,2025-10-14,WHITE,M,PROSTITUTION
CPD-2024-00181,2025-06-17,BLACK,F,NARCOTICS - POSSESSION - HEROIN/COCAINE
CPD-2024-00182,2024-10-08,HISPANIC,F,ASSAULT - AGGRAVATED
CPD-2024-00183,2024-10-19,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00184,2024-11-23,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00185,2024-06-03,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024-00186,2024-06-05,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00187,2025-02-28,WHITE,M,THEFT - RETAIL
CPD-2024-00188,2025-04-22,BLACK,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00189,2025-03-06,BLACK,M,TRESPASS
CPD-2024-00190,2025-12-13,BLACK,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00191,2025-01-24,BLACK,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00192,2024-11-01,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00193,2025-03-05,WHITE,M,PROSTITUTION
CPD-2024-00194,2025-07-13,HISPANIC,F,KIDNAPPING
CPD-2024-00195,2024-08-12,HISPANIC,M,LIQUOR LAW VIOLATION
CPD-2024-00196,2024-01-30,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024-00197,2025-11-26,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00198,2025-04-23,BLACK,F,BATTERY - AGGRAVATED
CPD-2024-00199,2024-01-28,BLACK,F,HOMICIDE
CPD-2024-00200,2025-11-09,BLACK,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00201,2025-03-14,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00202,2024-02-21,BLACK,M,DISORDERLY CONDUCT
CPD-2024-00203,2024-08-04,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00204,2025-01-23,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00205,2025-03-07,BLACK,F,FRAUD - IDENTITY THEFT
CPD-2024-00206,2024-01-20,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024-00207,2024-12-24,WHITE,F,NARCOTICS - MANUFACTURE/DELIVERY
CPD-2024-00208,2025-10-29,BLACK,F,ROBBERY - ARMED
CPD-2024-00209,2024-09-10,BLACK,F,NARCOTICS - MANUFACTURE/DELIVERY
CPD-2024-00210,2024-06-05,BLACK,M,OBSTRUCTING JUSTICE
CPD-2024-00211,2025-11-16,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024-00212,2025-04-21,BLACK,F,ASSAULT - AGGRAVATED
CPD-2024-00213,2025-01-12,WHITE,M,HARASSMENT BY TELEPHONE
CPD-2024-00214,2024-04-27,BLACK,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00215,2024-04-20,ASIAN/PACIFIC ISLANDER,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00216,2024-11-15,HISPANIC,M,PUBLIC PEACE VIOLATION
CPD-2024-00217,2025-01-19,HISPANIC,F,ROBBERY - STRONGARM
CPD-2024-00218,2024-03-18,BLACK,F,ASSAULT - AGGRAVATED
CPD-2024-00219,2025-10-04,HISPANIC,F,FRAUD - IDENTITY THEFT
CPD-2024-00220,2024-11-04,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00221,2024-05-03,HISPANIC,F,NARCOTICS - POSSESSION - HEROIN/COCAINE
CPD-2024-00222,2025-06-29,HISPANIC,M,ASSAULT - SIMPLE
CPD-2024-00223,2024-03-11,BLACK,F,BURGLARY
CPD-2024-00224,2024-01-13,HISPANIC,F,BURGLARY
CPD-2024-00225,2025-03-19,BLACK,M,THEFT - RETAIL
CPD-2024-00226,2025-04-15,BLACK,F,ROBBERY - STRONGARM
CPD-2024-00227,2024-06-29,WHITE,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00228,2024-10-03,WHITE,F,ARSON
CPD-2024-00229,2025-05-10,HISPANIC,F,NARCOTICS - POSSESSION - HEROIN/COCAINE
CPD-2024-00230,2025-08-29,BLACK,M,PROSTITUTION
CPD-2024-00231,2024-09-08,BLACK,M,PROSTITUTION
CPD-2024-00232,2025-04-06,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00233,2025-08-06,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00234,2024-12-10,HISPANIC,F,MOTOR VEHICLE THEFT
CPD-2024-00235,2024-11-28,BLACK,F,FRAUD - IDENTITY THEFT
CPD-2024-00236,2024-12-29,BLACK,M,TRESPASS
CPD-2024-00237,2025-09-02,BLACK,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00238,2024-01-11,WHITE,M,DOMESTIC BATTERY - SIMPLE
CPD-2024-00239,2024-09-04,HISPANIC,M,THEFT - RETAIL
CPD-2024-00240,2025-07-22,WHITE,M,LIQUOR LAW VIOLATION
CPD-2024-00241,2025-05-02,WHITE,M,THEFT - FROM BUILDING
CPD-2024-00242,2025-04-03,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00243,2024-08-14,BLACK,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00244,2024-11-09,BLACK,F,ASSAULT - AGGRAVATED
CPD-2024-00245,2025-04-29,HISPANIC,F,BURGLARY
CPD-2024-00246,2025-03-11,HISPANIC,F,BURGLARY
CPD-2024-00247,2024-12-26,WHITE,F,BURGLARY
CPD-2024-00248,2024-11-09,WHITE,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00249,2024-07-16,BLACK,M,THEFT - RETAIL
CPD-2024-00250,2025-07-02,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00251,2024-07-15,WHITE,F,BATTERY - AGGRAVATED
CPD-2024-00252,2024-10-10,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00253,2025-06-21,WHITE,F,NARCOTICS - POSSESSION - HEROIN/COCAINE
CPD-2024-00254,2024-07-17,HISPANIC,M,THEFT - RETAIL
CPD-2024-00255,2024-07-02,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00256,2025-06-30,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00257,2024-02-25,BLACK,M,BATTERY - SIMPLE
CPD-2024-00258,2024-05-09,HISPANIC,M,THEFT - FROM BUILDING
CPD-2024-00259,2024-04-15,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
CPD-2024-00260,2025-04-25,BLACK,F,THEFT - OVER $500
CPD-2024-00261,2024-07-07,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00262,2025-05-04,BLACK,M,PROSTITUTION
CPD-2024-00263,2025-05-18,BLACK,M,NARCOTICS - POSSESSION - CANNABIS <30G
CPD-2024-00264,2025-12-03,BLACK,F,ARSON
CPD-2024-00265,2025-07-30,BLACK,M,DISORDERLY CONDUCT
CPD-2024-00266,2024-05-01,BLACK,M,TRESPASS
CPD-2024-00267,2025-09-12,HISPANIC,F,MOTOR VEHICLE THEFT
CPD-2024-00268,2025-06-19,HISPANIC,F,ASSAULT - AGGRAVATED
CPD-2024-00269,2025-03-29,BLACK,M,PUBLIC PEACE VIOLATION
CPD-2024-00270,2024-11-08,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024-00271,2025-09-16,HISPANIC,F,NARCOTICS - MANUFACTURE/DELIVERY
CPD-2024-00272,2024-07-31,WHITE,M,HARASSMENT BY TELEPHONE
CPD-2024-00273,2025-11-07,HISPANIC,M,CRIMINAL DAMAGE - PROPERTY
CPD-2024-00274,2024-06-26,BLACK,M,TRESPASS
CPD-2024-00275,2024-01-03,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024-00276,2025-08-31,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00277,2024-08-25,BLACK,M,BATTERY - SIMPLE
CPD-2024-00278,2025-12-20,BLACK,F,THEFT - OVER $500
CPD-2024-00279,2024-08-27,BLACK,M,CRIMINAL TRESPASS - VEHICLE
CPD-2024-00280,2025-11-08,BLACK,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00281,2025-07-11,BLACK,M,THEFT - RETAIL
CPD-2024-00282,2024-09-29,BLACK,F,BATTERY - AGGRAVATED
CPD-2024-00283,2024-06-18,BLACK,M,BATTERY - SIMPLE
CPD-2024-00284,2025-08-05,BLACK,F,KIDNAPPING
CPD-2024-00285,2025-04-24,BLACK,M,THEFT - RETAIL
CPD-2024-00286,2025-02-16,HISPANIC,M,THEFT - FROM BUILDING
CPD-2024-00287,2025-05-20,BLACK,F,HOMICIDE
CPD-2024-00288,2024-02-10,BLACK,M,OBSTRUCTING JUSTICE
CPD-2024-00289,2025-09-10,BLACK,F,BURGLARY
CPD-2024-00290,2024-08-22,BLACK,M,THEFT - RETAIL
CPD-2024-00291,2024-01-22,HISPANIC,F,CRIMINAL SEXUAL ASSAULT
CPD-2024-00292,2024-10-02,WHITE,F,FRAUD - IDENTITY THEFT
CPD-2024-00293,2024-06-28,HISPANIC,M,HARASSMENT BY TELEPHONE
CPD-2024-00294,2025-03-28,BLACK,F,ARSON
CPD-2024-00295,2025-03-22,BLACK,M,OBSTRUCTING JUSTICE
CPD-2024-00296,2025-04-26,HISPANIC,M,THEFT - RETAIL
CPD-2024-00297,2024-11-24,BLACK,M,ASSAULT - SIMPLE
CPD-2024-00298,2024-06-13,HISPANIC,M,PROSTITUTION
CPD-2024-00299,2025-05-22,BLACK,M,THEFT - FROM BUILDING
CPD-2024-00300,2025-07-17,BLACK,F,MOTOR VEHICLE THEFT
