ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
CPD-2024031,2025-07-05,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024032,2025-03-14,BLACK,F,ARSON
CPD-2024033,2024-08-12,HISPANIC,M,RETAIL THEFT
CPD-2024034,2024-04-03,BLACK,F,HOMICIDE
CPD-2024035,2024-06-05,WHITE,M,BATTERY
CPD-2024036,2025-09-02,HISPANIC,M,ASSAULT
CPD-2024037,2025-09-02,BLACK,M,ASSAULT
CPD-2024038,2025-07-20,BLACK,F,AGGRAVATED BATTERY
CPD-2024039,2025-11-29,BLACK,F,ROBBERY
CPD-2024040,2025-10-18,HISPANIC,F,AGGRAVATED BATTERY
CPD-2024041,2025-03-21,BLACK,M,CRIMINAL DAMAGE
CPD-2024042,2024-09-26,BLACK,M,THEFT
CPD-2024043,2025-06-03,HISPANIC,F,BURGLARY
CPD-2024044,2025-10-16,BLACK,F,AGGRAVATED BATTERY
CPD-2024045,2024-06-05,HISPANIC,F,WEAPONS VIOLATION
CPD-2024046,2025-07-06,BLACK,F,BURGLARY
CPD-2024047,2025-09-05,ASIAN/PACIFIC ISLANDER,F,NARCOTICS
CPD-2024048,2024-04-24,BLACK,M,THEFT
CPD-2024049,2024-02-29,BLACK,M,TRESPASS
CPD-2024050,2024-03-28,BLACK,F,ROBBERY
CPD-2024051,2025-06-29,WHITE,M,BATTERY
CPD-2024052,2025-11-06,OTHER,M,DISORDERLY CONDUCT
CPD-2024053,2024-09-28,BLACK,F,BURGLARY
CPD-2024054,2024-08-04,HISPANIC,F,MOTOR VEHICLE THEFT
CPD-2024055,2025-12-31,HISPANIC,F,WEAPONS VIOLATION
CPD-2024056,2025-03-24,BLACK,M,RETAIL THEFT
CPD-2024057,2024-09-10,HISPANIC,M,BATTERY
CPD-2024058,2024-01-22,BLACK,M,RETAIL THEFT
CPD-2024059,2025-08-25,HISPANIC,F,WEAPONS VIOLATION
CPD-2024060,2025-12-25,BLACK,M,BATTERY
CPD-2024061,2024-03-10,HISPANIC,M,TRESPASS
CPD-2024062,2025-06-10,BLACK,M,BATTERY
CPD-2024063,2024-08-07,BLACK,M,DOMESTIC BATTERY
CPD-2024064,2025-08-13,HISPANIC,M,PROSTITUTION
CPD-2024065,2025-02-20,BLACK,M,DOMESTIC BATTERY
CPD-2024066,2025-11-05,BLACK,M,BATTERY
CPD-2024067,2025-02-24,BLACK,M,ASSAULT
CPD-2024068,2025-11-20,BLACK,F,NARCOTICS
CPD-2024069,2024-03-03,HISPANIC,F,ROBBERY
CPD-2024070,2024-04-21,BLACK,F,AGGRAVATED ASSAULT
CPD-2024071,2025-07-03,BLACK,M,TRESPASS
CPD-2024072,2024-07-06,BLACK,M,ASSAULT
CPD-2024073,2024-03-18,BLACK,M,TRESPASS
CPD-2024074,2024-02-21,BLACK,F,ROBBERY
CPD-2024075,2024-04-05,HISPANIC,F,NARCOTICS
CPD-2024076,2025-02-20,WHITE,M,DISORDERLY CONDUCT
CPD-2024077,2025-02-14,HISPANIC,M,TRESPASS
CPD-2024078,2024-01-03,BLACK,M,ASSAULT
CPD-2024079,2024-10-19,BLACK,M,DOMESTIC BATTERY
CPD-2024080,2025-11-08,BLACK,F,SEXUAL ASSAULT
CPD-2024081,2024-07-13,WHITE,M,DISORDERLY CONDUCT
CPD-2024082,2025-08-16,BLACK,M,THEFT
CPD-2024083,2024-11-17,WHITE,F,NARCOTICS
CPD-2024084,2025-05-03,BLACK,M,PROSTITUTION
CPD-2024085,2024-02-28,HISPANIC,F,BURGLARY
CPD-2024086,2024-03-11,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024087,2025-02-17,HISPANIC,M,TRESPASS
CPD-2024088,2025-08-15,BLACK,F,WEAPONS VIOLATION
CPD-2024089,2024-03-24,HISPANIC,M,PROSTITUTION
CPD-2024090,2025-08-01,BLACK,F,ARSON
CPD-2024091,2024-07-28,HISPANIC,M,CRIMINAL DAMAGE
CPD-2024092,2024-09-01,HISPANIC,F,AGGRAVATED ASSAULT
CPD-2024093,2025-11-18,BLACK,M,DISORDERLY CONDUCT
CPD-2024094,2024-11-19,HISPANIC,M,DOMESTIC BATTERY
CPD-2024095,2025-04-14,WHITE,M,THEFT
CPD-2024096,2024-03-16,HISPANIC,F,ROBBERY
CPD-2024097,2024-09-28,HISPANIC,M,LIQUOR LAW VIOLATION
CPD-2024098,2024-09-07,BLACK,M,BATTERY
CPD-2024099,2025-03-24,BLACK,M,DISORDERLY CONDUCT
CPD-2024100,2025-09-18,HISPANIC,F,AGGRAVATED BATTERY
CPD-2024101,2025-11-14,HISPANIC,F,NARCOTICS
CPD-2024102,2024-05-17,HISPANIC,M,BATTERY
CPD-2024103,2025-07-20,BLACK,M,BATTERY
CPD-2024104,2025-09-11,BLACK,M,CRIMINAL DAMAGE
CPD-2024105,2024-07-27,BLACK,F,AGGRAVATED ASSAULT
CPD-2024106,2025-06-01,HISPANIC,F,AGGRAVATED BATTERY
CPD-2024107,2024-04-04,HISPANIC,M,THEFT
CPD-2024108,2024-02-15,HISPANIC,M,CRIMINAL DAMAGE
CPD-2024109,2025-10-14,BLACK,M,DISORDERLY CONDUCT
CPD-2024110,2025-07-18,BLACK,M,DOMESTIC BATTERY
CPD-2024111,2024-01-10,WHITE,M,LIQUOR LAW VIOLATION
CPD-2024112,2025-07-12,BLACK,M,DISORDERLY CONDUCT
CPD-2024113,2025-07-19,BLACK,M,PROSTITUTION
CPD-2024114,2024-02-12,BLACK,M,DISORDERLY CONDUCT
CPD-2024115,2025-01-01,BLACK,M,THEFT
CPD-2024116,2025-11-13,BLACK,F,WEAPONS VIOLATION
CPD-2024117,2025-02-20,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024118,2024-08-30,HISPANIC,F,BURGLARY
CPD-2024119,2024-01-26,BLACK,M,ASSAULT
CPD-2024120,2025-02-25,BLACK,F,AGGRAVATED ASSAULT
CPD-2024121,2024-09-30,HISPANIC,F,WEAPONS VIOLATION
CPD-2024122,2025-01-26,BLACK,F,ROBBERY
CPD-2024123,2024-07-23,BLACK,M,TRESPASS
CPD-2024124,2024-08-21,BLACK,M,CRIMINAL DAMAGE
CPD-2024125,2025-02-12,BLACK,M,TRESPASS
CPD-2024126,2024-10-12,BLACK,M,BATTERY
CPD-2024127,2025-02-13,BLACK,F,SEXUAL ASSAULT
CPD-2024128,2024-01-29,HISPANIC,F,AGGRAVATED ASSAULT
CPD-2024129,2025-08-17,BLACK,M,DISORDERLY CONDUCT
CPD-2024130,2025-09-02,BLACK,M,BATTERY
CPD-2024131,2025-03-22,BLACK,M,RETAIL THEFT
CPD-2024132,2025-01-29,HISPANIC,F,ROBBERY
CPD-2024133,2024-02-15,HISPANIC,M,CRIMINAL DAMAGE
CPD-2024134,2025-06-16,WHITE,M,THEFT
CPD-2024135,2025-01-07,HISPANIC,F,WEAPONS VIOLATION
CPD-2024136,2025-09-30,BLACK,M,RETAIL THEFT
CPD-2024137,2024-11-03,BLACK,F,ROBBERY
CPD-2024138,2024-11-30,HISPANIC,M,ASSAULT
CPD-2024139,2025-07-21,BLACK,F,AGGRAVATED BATTERY
CPD-2024140,2025-11-11,BLACK,M,ASSAULT
CPD-2024141,2025-09-22,BLACK,F,BURGLARY
CPD-2024142,2025-07-15,HISPANIC,M,ASSAULT
CPD-2024143,2024-08-03,BLACK,M,CRIMINAL DAMAGE
CPD-2024144,2025-11-01,BLACK,F,ARSON
CPD-2024145,2025-03-28,BLACK,M,DOMESTIC BATTERY
CPD-2024146,2025-04-29,HISPANIC,M,LIQUOR LAW VIOLATION
CPD-2024147,2024-10-17,WHITE,M,BATTERY
CPD-2024148,2024-12-09,HISPANIC,F,ARSON
CPD-2024149,2025-11-19,BLACK,F,WEAPONS VIOLATION
CPD-2024150,2024-05-30,BLACK,M,TRESPASS
CPD-2024151,2025-05-01,BLACK,M,TRESPASS
CPD-2024152,2025-04-11,HISPANIC,F,ROBBERY
CPD-2024153,2024-07-18,BLACK,F,ARSON
CPD-2024154,2025-05-21,WHITE,F,MOTOR VEHICLE THEFT
CPD-2024155,2025-11-02,BLACK,M,DISORDERLY CONDUCT
CPD-2024156,2025-03-11,HISPANIC,M,BATTERY
CPD-2024157,2025-04-20,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024158,2024-05-04,BLACK,F,WEAPONS VIOLATION
CPD-2024159,2025-11-14,BLACK,M,DOMESTIC BATTERY
CPD-2024160,2024-11-20,HISPANIC,F,ARSON
CPD-2024161,2025-05-31,WHITE,M,PROSTITUTION
CPD-2024162,2024-06-11,BLACK,F,HOMICIDE
CPD-2024163,2024-09-22,WHITE,M,DOMESTIC BATTERY
CPD-2024164,2025-06-17,WHITE,M,CRIMINAL DAMAGE
CPD-2024165,2024-10-08,HISPANIC,F,WEAPONS VIOLATION
CPD-2024166,2024-08-28,BLACK,M,CRIMINAL DAMAGE
CPD-2024167,2025-07-07,BLACK,M,RETAIL THEFT
CPD-2024168,2024-08-24,BLACK,M,DISORDERLY CONDUCT
CPD-2024169,2025-12-24,BLACK,F,BURGLARY
CPD-2024170,2025-02-21,BLACK,M,ASSAULT
CPD-2024171,2025-03-01,BLACK,F,HOMICIDE
CPD-2024172,2025-02-02,BLACK,M,ASSAULT
CPD-2024173,2025-08-12,OTHER,F,NARCOTICS
CPD-2024174,2024-12-26,BLACK,M,THEFT
CPD-2024175,2025-03-05,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024176,2025-09-09,HISPANIC,F,SEXUAL ASSAULT
CPD-2024177,2024-10-06,BLACK,M,TRESPASS
CPD-2024178,2025-02-02,BLACK,M,THEFT
CPD-2024179,2024-06-18,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024180,2025-06-30,BLACK,M,PROSTITUTION
CPD-2024181,2025-07-31,BLACK,M,PROSTITUTION
CPD-2024182,2025-10-20,HISPANIC,M,BATTERY
CPD-2024183,2024-07-05,BLACK,M,DOMESTIC BATTERY
CPD-2024184,2024-12-01,BLACK,M,ASSAULT
CPD-2024185,2024-12-11,BLACK,M,RETAIL THEFT
CPD-2024186,2025-03-07,WHITE,M,CRIMINAL DAMAGE
CPD-2024187,2024-01-20,BLACK,M,DOMESTIC BATTERY
CPD-2024188,2024-12-24,WHITE,F,NARCOTICS
CPD-2024189,2025-10-29,BLACK,F,ROBBERY
CPD-2024190,2024-09-10,BLACK,F,NARCOTICS
CPD-2024191,2024-06-05,BLACK,M,PROSTITUTION
CPD-2024192,2025-11-16,BLACK,M,DOMESTIC BATTERY
CPD-2024193,2025-04-21,BLACK,F,WEAPONS VIOLATION
CPD-2024194,2024-06-20,WHITE,M,RETAIL THEFT
CPD-2024195,2024-06-16,HISPANIC,F,ROBBERY
CPD-2024196,2024-01-27,BLACK,M,PROSTITUTION
CPD-2024197,2025-02-10,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024198,2025-08-29,WHITE,M,BATTERY
CPD-2024199,2024-04-14,HISPANIC,F,WEAPONS VIOLATION
CPD-2024200,2025-12-01,WHITE,F,AGGRAVATED BATTERY
CPD-2024201,2024-02-12,HISPANIC,M,PROSTITUTION
CPD-2024202,2025-11-08,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024203,2025-10-25,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024204,2025-05-16,BLACK,M,ASSAULT
CPD-2024205,2025-10-12,BLACK,M,RETAIL THEFT
CPD-2024206,2025-03-21,BLACK,F,BURGLARY
CPD-2024207,2025-10-28,BLACK,F,SEXUAL ASSAULT
CPD-2024208,2025-05-10,BLACK,F,SEXUAL ASSAULT
CPD-2024209,2024-10-01,BLACK,M,PROSTITUTION
CPD-2024210,2024-10-12,BLACK,M,BATTERY
CPD-2024211,2025-08-06,BLACK,M,DOMESTIC BATTERY
CPD-2024212,2024-12-10,HISPANIC,F,MOTOR VEHICLE THEFT
CPD-2024213,2024-07-05,BLACK,F,AGGRAVATED ASSAULT
CPD-2024214,2024-09-21,HISPANIC,M,RETAIL THEFT
CPD-2024215,2025-12-19,BLACK,M,PROSTITUTION
CPD-2024216,2025-06-13,BLACK,F,NARCOTICS
CPD-2024217,2025-02-20,BLACK,M,TRESPASS
CPD-2024218,2025-12-08,HISPANIC,F,WEAPONS VIOLATION
CPD-2024219,2025-04-03,BLACK,F,HOMICIDE
CPD-2024220,2024-08-14,BLACK,M,CRIMINAL DAMAGE
CPD-2024221,2024-11-09,BLACK,F,WEAPONS VIOLATION
CPD-2024222,2025-04-29,HISPANIC,F,AGGRAVATED ASSAULT
CPD-2024223,2025-03-11,HISPANIC,F,AGGRAVATED ASSAULT
CPD-2024224,2024-12-26,WHITE,F,AGGRAVATED ASSAULT
CPD-2024225,2024-11-09,WHITE,M,CRIMINAL DAMAGE
CPD-2024226,2024-07-16,BLACK,M,BATTERY
CPD-2024227,2025-12-07,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024228,2025-05-10,BLACK,M,TRESPASS
CPD-2024229,2025-06-21,BLACK,F,ARSON
CPD-2024230,2024-07-17,HISPANIC,M,BATTERY
CPD-2024231,2024-07-02,BLACK,M,RETAIL THEFT
CPD-2024232,2024-05-09,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024233,2025-07-20,BLACK,M,THEFT
CPD-2024234,2025-10-15,BLACK,F,BURGLARY
CPD-2024235,2024-01-13,WHITE,M,BATTERY
CPD-2024236,2025-05-05,HISPANIC,M,DOMESTIC BATTERY
CPD-2024237,2024-02-22,BLACK,M,DISORDERLY CONDUCT
CPD-2024238,2024-03-07,BLACK,M,BATTERY
CPD-2024239,2025-08-13,BLACK,M,BATTERY
CPD-2024240,2024-06-04,HISPANIC,F,NARCOTICS
CPD-2024241,2024-03-28,BLACK,F,AGGRAVATED BATTERY
CPD-2024242,2025-03-02,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024243,2024-08-19,HISPANIC,F,ARSON
CPD-2024244,2025-04-06,ASIAN/PACIFIC ISLANDER,F,MOTOR VEHICLE THEFT
CPD-2024245,2025-03-15,BLACK,M,PROSTITUTION
CPD-2024246,2024-03-02,BLACK,F,ARSON
CPD-2024247,2024-07-31,HISPANIC,F,ROBBERY
CPD-2024248,2025-11-07,HISPANIC,M,CRIMINAL DAMAGE
CPD-2024249,2024-06-26,BLACK,M,TRESPASS
CPD-2024250,2024-01-03,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024251,2025-04-26,BLACK,M,PROSTITUTION
CPD-2024252,2024-10-22,BLACK,M,TRESPASS
CPD-2024253,2024-03-13,WHITE,M,DOMESTIC BATTERY
CPD-2024254,2025-10-02,HISPANIC,M,CRIMINAL DAMAGE
CPD-2024255,2025-03-11,HISPANIC,F,WEAPONS VIOLATION
CPD-2024256,2025-10-25,BLACK,F,WEAPONS VIOLATION
CPD-2024257,2024-03-14,BLACK,M,DISORDERLY CONDUCT
CPD-2024258,2025-09-01,BLACK,M,CRIMINAL DAMAGE
CPD-2024259,2025-03-25,WHITE,F,AGGRAVATED BATTERY
CPD-2024260,2025-12-17,BLACK,M,CRIMINAL DAMAGE
CPD-2024261,2025-07-06,BLACK,M,LIQUOR LAW VIOLATION
CPD-2024262,2025-09-04,HISPANIC,M,BATTERY
CPD-2024263,2025-09-10,BLACK,M,RETAIL THEFT
CPD-2024264,2024-08-22,BLACK,M,BATTERY
CPD-2024265,2024-01-22,HISPANIC,F,ARSON
CPD-2024266,2025-08-13,WHITE,F,AGGRAVATED BATTERY
CPD-2024267,2025-04-26,BLACK,F,BURGLARY
CPD-2024268,2024-10-11,HISPANIC,F,HOMICIDE
CPD-2024269,2025-10-12,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024270,2024-12-22,HISPANIC,M,DOMESTIC BATTERY
CPD-2024271,2025-11-17,BLACK,M,RETAIL THEFT
CPD-2024272,2025-02-25,BLACK,M,RETAIL THEFT
CPD-2024273,2025-11-09,HISPANIC,F,AGGRAVATED BATTERY
CPD-2024274,2024-02-07,BLACK,F,SEXUAL ASSAULT
CPD-2024275,2024-09-15,BLACK,M,RETAIL THEFT
CPD-2024276,2025-06-10,BLACK,M,ASSAULT
CPD-2024277,2025-04-18,BLACK,F,SEXUAL ASSAULT
CPD-2024278,2025-06-14,BLACK,M,TRESPASS
CPD-2024279,2025-10-02,BLACK,F,HOMICIDE
CPD-2024280,2024-07-27,BLACK,F,NARCOTICS
CPD-2024281,2024-10-21,BLACK,F,BURGLARY
CPD-2024282,2024-05-04,BLACK,F,HOMICIDE
CPD-2024283,2024-09-02,BLACK,F,ARSON
CPD-2024284,2025-07-18,WHITE,M,CRIMINAL DAMAGE
CPD-2024285,2024-04-05,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024286,2024-04-30,BLACK,M,DOMESTIC BATTERY
CPD-2024287,2024-10-25,HISPANIC,M,DOMESTIC BATTERY
CPD-2024288,2025-03-01,HISPANIC,F,AGGRAVATED BATTERY
CPD-2024289,2025-04-12,BLACK,M,TRESPASS
CPD-2024290,2024-07-14,HISPANIC,M,ASSAULT
CPD-2024291,2024-03-12,HISPANIC,F,BURGLARY
CPD-2024292,2024-12-14,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024293,2024-10-16,HISPANIC,M,THEFT
CPD-2024294,2025-08-16,WHITE,M,PROSTITUTION
CPD-2024295,2025-04-02,HISPANIC,M,DISORDERLY CONDUCT
CPD-2024296,2024-12-06,HISPANIC,M,RETAIL THEFT
CPD-2024297,2025-01-21,HISPANIC,F,SEXUAL ASSAULT
CPD-2024298,2025-12-15,BLACK,M,TRESPASS
CPD-2024299,2024-08-27,BLACK,F,MOTOR VEHICLE THEFT
CPD-2024300,2024-11-21,ASIAN/PACIFIC ISLANDER,M,THEFT
