ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
AR0051,2024-03-28,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0052,2025-01-09,BLACK,F,ROBBERY - STRONGARM
AR0053,2024-10-03,HISPANIC,M,RECKLESS CONDUCT
AR0054,2025-07-20,BLACK,M,BATTERY - SIMPLE
AR0055,2024-06-05,BLACK,F,BURGLARY - RESIDENTIAL
AR0056,2025-11-28,WHITE,M,THEFT - RETAIL
AR0057,2024-02-12,BLACK,M,CRIMINAL DAMAGE TO PROPERTY
AR0058,2025-05-15,HISPANIC,F,THEFT - OVER $500
AR0059,2024-08-29,BLACK,M,DRIVING UNDER INFLUENCE
AR0060,2025-03-05,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0061,2024-12-18,HISPANIC,M,RESISTING ARREST
AR0062,2025-10-23,BLACK,M,ASSAULT - SIMPLE
AR0063,2024-04-01,BLACK,F,AGGRAVATED BATTERY
AR0064,2025-08-06,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0065,2024-09-12,BLACK,M,THEFT - UNDER $500
AR0066,2025-06-01,HISPANIC,F,NARCOTICS - POSSESSION WITH INTENT
AR0067,2024-01-19,BLACK,M,PUBLIC INTOXICATION
AR0068,2025-02-14,BLACK,F,MOTOR VEHICLE THEFT
AR0069,2024-07-07,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0070,2025-04-24,BLACK,M,DISORDERLY CONDUCT
AR0071,2024-11-30,BLACK,F,ROBBERY - ARMED
AR0072,2025-09-17,WHITE,M,CRIMINAL TRESPASS
AR0073,2024-05-13,BLACK,M,BATTERY - SIMPLE
AR0074,2025-01-31,HISPANIC,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0075,2024-03-22,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0076,2025-07-14,BLACK,F,BURGLARY - RESIDENTIAL
AR0077,2024-10-26,HISPANIC,M,RECKLESS CONDUCT
AR0078,2025-12-03,BLACK,M,ASSAULT - SIMPLE
AR0079,2024-06-18,BLACK,F,THEFT - OVER $500
AR0080,2025-03-28,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0081,2024-02-25,BLACK,M,THEFT - RETAIL
AR0082,2025-08-11,HISPANIC,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0083,2024-09-04,BLACK,M,DRIVING UNDER INFLUENCE
AR0084,2025-05-29,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0085,2024-12-27,HISPANIC,M,RESISTING ARREST
AR0086,2025-10-09,BLACK,M,BATTERY - SIMPLE
AR0087,2024-04-17,BLACK,F,ROBBERY - STRONGARM
AR0088,2025-06-22,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0089,2024-08-05,BLACK,M,THEFT - UNDER $500
AR0090,2025-02-07,HISPANIC,F,MOTOR VEHICLE THEFT
AR0091,2024-01-23,BLACK,M,PUBLIC INTOXICATION
AR0092,2025-04-16,BLACK,F,AGGRAVATED BATTERY
AR0093,2024-07-14,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0094,2025-09-02,BLACK,M,DISORDERLY CONDUCT
AR0095,2024-11-08,BLACK,F,AGGRAVATED CRIMINAL SEXUAL ASSAULT
AR0096,2025-01-05,WHITE,M,CRIMINAL TRESPASS
AR0097,2024-05-31,BLACK,M,BATTERY - SIMPLE
AR0098,2025-07-19,HISPANIC,F,THEFT - OVER $500
AR0099,2024-03-09,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0100,2025-11-13,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0101,2024-10-21,HISPANIC,M,RECKLESS CONDUCT
AR0102,2025-06-08,BLACK,M,ASSAULT - SIMPLE
AR0103,2024-06-25,BLACK,F,BURGLARY - RESIDENTIAL
AR0104,2025-03-16,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0105,2024-02-02,BLACK,M,THEFT - RETAIL
AR0106,2025-08-25,HISPANIC,F,NARCOTICS - POSSESSION WITH INTENT
AR0107,2024-09-18,BLACK,M,DRIVING UNDER INFLUENCE
AR0108,2025-05-12,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0109,2024-12-06,HISPANIC,M,RESISTING ARREST
AR0110,2025-10-27,BLACK,M,BATTERY - SIMPLE
AR0111,2024-04-29,BLACK,F,ROBBERY - ARMED
AR0112,2025-06-15,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0113,2024-08-18,BLACK,M,THEFT - UNDER $500
AR0114,2025-02-21,HISPANIC,F,MOTOR VEHICLE THEFT
AR0115,2024-01-07,BLACK,M,PUBLIC INTOXICATION
AR0116,2025-04-03,BLACK,F,AGGRAVATED BATTERY
AR0117,2024-07-25,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0118,2025-09-20,BLACK,M,DISORDERLY CONDUCT
AR0119,2024-11-14,BLACK,F,THEFT - OVER $500
AR0120,2025-01-19,WHITE,M,CRIMINAL TRESPASS
AR0121,2024-05-06,BLACK,M,BATTERY - SIMPLE
AR0122,2025-07-03,HISPANIC,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0123,2024-03-17,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0124,2025-11-27,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0125,2024-10-08,HISPANIC,M,RECKLESS CONDUCT
AR0126,2025-06-21,BLACK,M,ASSAULT - SIMPLE
AR0127,2024-06-10,BLACK,F,BURGLARY - RESIDENTIAL
AR0128,2025-03-30,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0129,2024-02-16,BLACK,M,THEFT - RETAIL
AR0130,2025-08-13,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0131,2024-09-30,BLACK,M,DRIVING UNDER INFLUENCE
AR0132,2025-05-25,BLACK,F,ROBBERY - STRONGARM
AR0133,2024-12-19,HISPANIC,M,RESISTING ARREST
AR0134,2025-10-14,BLACK,M,BATTERY - SIMPLE
AR0135,2024-04-11,BLACK,F,NARCOTICS - POSSESSION WITH INTENT
AR0136,2025-06-29,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0137,2024-08-23,BLACK,M,THEFT - UNDER $500
AR0138,2025-02-09,HISPANIC,F,MOTOR VEHICLE THEFT
AR0139,2024-01-28,BLACK,M,PUBLIC INTOXICATION
AR0140,2025-04-17,BLACK,F,AGGRAVATED BATTERY
AR0141,2024-07-10,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0142,2025-09-07,BLACK,M,DISORDERLY CONDUCT
AR0143,2024-11-24,BLACK,F,AGGRAVATED CRIMINAL SEXUAL ASSAULT
AR0144,2025-01-22,WHITE,M,CRIMINAL TRESPASS
AR0145,2024-05-17,BLACK,M,BATTERY - SIMPLE
AR0146,2025-07-10,HISPANIC,F,THEFT - OVER $500
AR0147,2024-03-26,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0148,2025-12-01,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0149,2024-10-13,HISPANIC,M,RECKLESS CONDUCT
AR0150,2025-06-04,BLACK,M,ASSAULT - SIMPLE
AR0151,2024-06-16,BLACK,F,BURGLARY - RESIDENTIAL
AR0152,2025-04-07,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0153,2024-02-23,BLACK,M,THEFT - RETAIL
AR0154,2025-08-27,HISPANIC,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0155,2024-09-06,BLACK,M,DRIVING UNDER INFLUENCE
AR0156,2025-05-19,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0157,2024-12-24,HISPANIC,M,RESISTING ARREST
AR0158,2025-10-08,BLACK,M,BATTERY - SIMPLE
AR0159,2024-04-18,BLACK,F,ROBBERY - ARMED
AR0160,2025-07-01,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0161,2024-08-30,BLACK,M,THEFT - UNDER $500
AR0162,2025-02-26,HISPANIC,F,MOTOR VEHICLE THEFT
AR0163,2024-01-13,BLACK,M,PUBLIC INTOXICATION
AR0164,2025-04-20,BLACK,F,AGGRAVATED BATTERY
AR0165,2024-07-19,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0166,2025-09-13,BLACK,M,DISORDERLY CONDUCT
AR0167,2024-11-06,BLACK,F,THEFT - OVER $500
AR0168,2025-01-14,WHITE,M,CRIMINAL TRESPASS
AR0169,2024-05-24,BLACK,M,BATTERY - SIMPLE
AR0170,2025-07-27,HISPANIC,F,NARCOTICS - POSSESSION WITH INTENT
AR0171,2024-03-04,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0172,2025-12-09,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0173,2024-10-19,HISPANIC,M,RECKLESS CONDUCT
AR0174,2025-06-12,BLACK,M,ASSAULT - SIMPLE
AR0175,2024-06-03,BLACK,F,BURGLARY - RESIDENTIAL
AR0176,2025-04-21,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0177,2024-02-07,BLACK,M,THEFT - RETAIL
AR0178,2025-09-01,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0179,2024-09-14,BLACK,M,DRIVING UNDER INFLUENCE
AR0180,2025-05-08,BLACK,F,ROBBERY - STRONGARM
AR0181,2024-12-30,HISPANIC,M,RESISTING ARREST
AR0182,2025-11-04,BLACK,M,BATTERY - SIMPLE
AR0183,2024-04-24,BLACK,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0184,2025-07-15,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0185,2024-08-07,BLACK,M,THEFT - UNDER $500
AR0186,2025-03-03,HISPANIC,F,MOTOR VEHICLE THEFT
AR0187,2024-01-21,BLACK,M,PUBLIC INTOXICATION
AR0188,2025-05-31,BLACK,F,AGGRAVATED BATTERY
AR0189,2024-07-28,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0190,2025-09-25,BLACK,M,DISORDERLY CONDUCT
AR0191,2024-11-12,BLACK,F,AGGRAVATED CRIMINAL SEXUAL ASSAULT
AR0192,2025-01-28,OTHER,M,CRIMINAL TRESPASS
AR0193,2024-05-03,BLACK,M,BATTERY - SIMPLE
AR0194,2025-08-08,HISPANIC,F,THEFT - OVER $500
AR0195,2024-03-13,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0196,2025-12-17,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0197,2024-10-25,HISPANIC,M,RECKLESS CONDUCT
AR0198,2025-06-26,BLACK,M,ASSAULT - SIMPLE
AR0199,2024-06-09,BLACK,F,BURGLARY - RESIDENTIAL
AR0200,2025-04-14,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0201,2024-02-14,BLACK,M,THEFT - RETAIL
AR0202,2025-09-09,HISPANIC,F,NARCOTICS - POSSESSION WITH INTENT
AR0203,2024-09-22,BLACK,M,DRIVING UNDER INFLUENCE
AR0204,2025-05-22,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0205,2024-12-13,HISPANIC,M,RESISTING ARREST
AR0206,2025-11-18,BLACK,M,BATTERY - SIMPLE
AR0207,2024-04-05,BLACK,F,ROBBERY - ARMED
AR0208,2025-07-29,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0209,2024-08-16,BLACK,M,THEFT - UNDER $500
AR0210,2025-03-17,HISPANIC,F,MOTOR VEHICLE THEFT
AR0211,2024-01-29,BLACK,M,PUBLIC INTOXICATION
AR0212,2025-06-09,BLACK,F,AGGRAVATED BATTERY
AR0213,2024-07-06,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0214,2025-10-04,BLACK,M,DISORDERLY CONDUCT
AR0215,2024-11-20,BLACK,F,THEFT - OVER $500
AR0216,2025-02-01,WHITE,M,CRIMINAL TRESPASS
AR0217,2024-05-10,BLACK,M,BATTERY - SIMPLE
AR0218,2025-08-21,HISPANIC,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0219,2024-03-20,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0220,2025-12-25,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0221,2024-10-31,HISPANIC,M,RECKLESS CONDUCT
AR0222,2025-07-06,BLACK,M,ASSAULT - SIMPLE
AR0223,2024-06-14,BLACK,F,BURGLARY - RESIDENTIAL
AR0224,2025-04-28,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0225,2024-02-21,BLACK,M,THEFT - RETAIL
AR0226,2025-09-22,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0227,2024-09-27,BLACK,M,DRIVING UNDER INFLUENCE
AR0228,2025-05-04,BLACK,F,ROBBERY - STRONGARM
AR0229,2024-12-04,HISPANIC,M,RESISTING ARREST
AR0230,2025-11-22,BLACK,M,BATTERY - SIMPLE
AR0231,2024-04-08,BLACK,F,NARCOTICS - POSSESSION WITH INTENT
AR0232,2025-08-01,ASIAN/PACIFIC ISLANDER,M,POSSESSION OF DRUG PARAPHERNALIA
AR0233,2024-08-20,BLACK,M,THEFT - UNDER $500
AR0234,2025-03-24,HISPANIC,F,MOTOR VEHICLE THEFT
AR0235,2024-01-16,BLACK,M,PUBLIC INTOXICATION
AR0236,2025-06-17,BLACK,F,AGGRAVATED BATTERY
AR0237,2024-07-23,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0238,2025-10-16,BLACK,M,DISORDERLY CONDUCT
AR0239,2024-11-28,BLACK,F,AGGRAVATED CRIMINAL SEXUAL ASSAULT
AR0240,2025-02-12,WHITE,M,CRIMINAL TRESPASS
AR0241,2024-05-21,BLACK,M,BATTERY - SIMPLE
AR0242,2025-09-04,HISPANIC,F,THEFT - OVER $500
AR0243,2024-03-29,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0244,2025-12-11,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0245,2024-10-05,HISPANIC,M,RECKLESS CONDUCT
AR0246,2025-07-24,BLACK,M,ASSAULT - SIMPLE
AR0247,2024-06-20,BLACK,F,BURGLARY - RESIDENTIAL
AR0248,2025-05-10,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0249,2024-02-28,BLACK,M,THEFT - RETAIL
AR0250,2025-09-27,HISPANIC,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0251,2024-09-09,BLACK,M,DRIVING UNDER INFLUENCE
AR0252,2025-05-17,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0253,2024-12-22,HISPANIC,M,RESISTING ARREST
AR0254,2025-11-10,BLACK,M,BATTERY - SIMPLE
AR0255,2024-04-22,BLACK,F,ROBBERY - ARMED
AR0256,2025-08-14,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0257,2024-08-02,BLACK,M,THEFT - UNDER $500
AR0258,2025-03-08,HISPANIC,F,MOTOR VEHICLE THEFT
AR0259,2024-01-24,BLACK,M,PUBLIC INTOXICATION
AR0260,2025-06-23,BLACK,F,AGGRAVATED BATTERY
AR0261,2024-07-02,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0262,2025-10-28,BLACK,M,DISORDERLY CONDUCT
AR0263,2024-11-04,BLACK,F,THEFT - OVER $500
AR0264,2025-02-19,WHITE,M,CRIMINAL TRESPASS
AR0265,2024-05-28,BLACK,M,BATTERY - SIMPLE
AR0266,2025-09-11,HISPANIC,F,NARCOTICS - POSSESSION WITH INTENT
AR0267,2024-04-02,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0268,2025-12-19,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0269,2024-10-17,HISPANIC,M,RECKLESS CONDUCT
AR0270,2025-07-11,BLACK,M,ASSAULT - SIMPLE
AR0271,2024-06-27,BLACK,F,BURGLARY - RESIDENTIAL
AR0272,2025-05-02,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0273,2024-03-05,BLACK,M,THEFT - RETAIL
AR0274,2025-10-02,HISPANIC,F,WEAPONS VIOLATION - UNLAWFUL USE
AR0275,2024-09-16,BLACK,M,DRIVING UNDER INFLUENCE
AR0276,2025-06-06,BLACK,F,ROBBERY - STRONGARM
AR0277,2024-12-08,HISPANIC,M,RESISTING ARREST
AR0278,2025-11-16,BLACK,M,BATTERY - SIMPLE
AR0279,2024-04-27,BLACK,F,NARCOTICS - DELIVERY/MANUFACTURE
AR0280,2025-08-28,WHITE,M,POSSESSION OF DRUG PARAPHERNALIA
AR0281,2024-08-09,BLACK,M,THEFT - UNDER $500
AR0282,2025-03-20,HISPANIC,F,MOTOR VEHICLE THEFT
AR0283,2024-01-06,BLACK,M,PUBLIC INTOXICATION
AR0284,2025-06-30,BLACK,F,AGGRAVATED BATTERY
AR0285,2024-07-17,HISPANIC,M,DOMESTIC BATTERY - SIMPLE
AR0286,2025-10-19,BLACK,M,DISORDERLY CONDUCT
AR0287,2024-11-02,BLACK,F,AGGRAVATED CRIMINAL SEXUAL ASSAULT
AR0288,2025-02-25,WHITE,M,CRIMINAL TRESPASS
AR0289,2024-05-15,BLACK,M,BATTERY - SIMPLE
AR0290,2025-09-16,HISPANIC,F,THEFT - OVER $500
AR0291,2024-03-24,BLACK,M,NARCOTICS - POSSESSION - SMALL AMOUNT
AR0292,2025-12-23,BLACK,F,AGGRAVATED ASSAULT - DEADLY WEAPON
AR0293,2024-10-29,HISPANIC,M,RECKLESS CONDUCT
AR0294,2025-07-22,BLACK,M,ASSAULT - SIMPLE
AR0295,2024-06-23,BLACK,F,BURGLARY - RESIDENTIAL
AR0296,2025-05-26,WHITE,M,CRIMINAL DAMAGE TO PROPERTY
AR0297,2024-02-10,BLACK,M,THEFT - RETAIL
AR0298,2025-10-21,HISPANIC,F,NARCOTICS - POSSESSION WITH INTENT
AR0299,2024-09-23,BLACK,M,DRIVING UNDER INFLUENCE
AR0300,2025-11-29,BLACK,F,WEAPONS VIOLATION - UNLAWFUL USE
