ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
95,2024-04-05,HISPANIC,M,NARCOTICS
96,2024-04-06,BLACK,M,ROBBERY
97,2024-04-07,WHITE,M,THEFT
98,2024-04-08,BLACK,M,BATTERY
99,2024-04-09,HISPANIC,M,ASSAULT
100,2024-04-10,BLACK,M,THEFT
300,2025-12-28,BLACK,M,NARCOTICS
301,2025-12-29,HISPANIC,M,THEFT
302,2025-12-30,BLACK,M,BATTERY
303,2025-12-31,WHITE,M,ASSAULT
304,2025-01-01,BLACK,F,THEFT
305,2025-01-02,HISPANIC,M,NARCOTICS
306,2025-01-03,BLACK,M,ROBBERY
307,2025-01-04,WHITE,M,THEFT
308,2025-01-05,BLACK,M,BATTERY
309,2025-01-06,HISPANIC,M,ASSAULT
310,2025-01-07,BLACK,M,THEFT
311,2025-01-08,WHITE,M,NARCOTICS
312,2025-01-09,BLACK,M,BATTERY
313,2025-01-10,HISPANIC,F,THEFT
314,2025-01-11,BLACK,M,ASSAULT
315,2025-01-12,WHITE,M,THEFT
316,2025-01-13,BLACK,M,NARCOTICS
317,2025-01-14,HISPANIC,M,BATTERY
318,2025-01-15,BLACK,M,ASSAULT
319,2025-01-16,WHITE,M,THEFT
320,2025-01-17,BLACK,F,NARCOTICS
321,2025-01-18,HISPANIC,M,THEFT
322,2025-01-19,BLACK,M,BATTERY
323,2025-01-20,WHITE,M,ASSAULT
324,2025-01-21,BLACK,M,THEFT
325,2025-01-22,HISPANIC,M,NARCOTICS
326,2025-01-23,BLACK,M,ROBBERY
327,2025-01-24,WHITE,M,THEFT
328,2025-01-25,BLACK,M,BATTERY
329,2025-01-26,HISPANIC,M,ASSAULT
330,2025-01-27,BLACK,M,THEFT
331,2025-01-28,WHITE,M,NARCOTICS
332,2025-01-29,BLACK,M,BATTERY
333,2025-01-30,HISPANIC,M,THEFT
334,2025-01-31,BLACK,M,ASSAULT
335,2025-02-01,WHITE,F,THEFT
336,2025-02-02,BLACK,M,NARCOTICS
337,2025-02-03,HISPANIC,M,BATTERY
338,2025-02-04,BLACK,M,ASSAULT
339,2025-02-05,WHITE,M,THEFT
340,2025-02-06,BLACK,M,NARCOTICS
341,2025-02-07,HISPANIC,M,ROBBERY
342,2025-02-08,BLACK,F,THEFT
343,2025-02-09,WHITE,M,BATTERY
344,2025-02-10,BLACK,M,ASSAULT
345,2025-02-11,HISPANIC,M,THEFT
346,2025-02-12,BLACK,M,NARCOTICS
347,2025-02-13,WHITE,M,BATTERY
348,2025-02-14,BLACK,M,ASSAULT
349,2025-02-15,HISPANIC,F,THEFT
350,2025-02-16,BLACK,M,ROBBERY
351,2025-02-17,WHITE,M,NARCOTICS
352,2025-02-18,BLACK,M,THEFT
353,2025-02-19,HISPANIC,M,BATTERY
354,2025-02-20,BLACK,M,ASSAULT
355,2025-02-21,WHITE,M,THEFT
356,2025-02-22,BLACK,M,NARCOTICS
357,2025-02-23,HISPANIC,M,BATTERY
358,2025-02-24,BLACK,M,ASSAULT
359,2025-02-25,WHITE,M,THEFT
360,2025-02-26,BLACK,M,NARCOTICS
361,2025-02-27,HISPANIC,M,THEFT
362,2025-02-28,BLACK,M,BATTERY
363,2025-03-01,WHITE,M,ASSAULT
364,2025-03-02,BLACK,F,THEFT
365,2025-03-03,HISPANIC,M,NARCOTICS
366,2025-03-04,BLACK,M,ROBBERY
367,2025-03-05,WHITE,M,THEFT
368,2025-03-06,BLACK,M,BATTERY
369,2025-03-07,HISPANIC,M,ASSAULT
370,2025-03-08,BLACK,M,THEFT
371,2025-03-09,WHITE,M,NARCOTICS
372,2025-03-10,BLACK,M,BATTERY
373,2025-03-11,HISPANIC,F,THEFT
374,2025-03-12,BLACK,M,ASSAULT
375,2025-03-13,WHITE,M,THEFT
376,2025-03-14,BLACK,M,NARCOTICS
377,2025-03-15,HISPANIC,M,BATTERY
378,2025-03-16,BLACK,M,ASSAULT
379,2025-03-17,WHITE,M,THEFT
380,2025-03-18,BLACK,F,NARCOTICS
381,2025-03-19,HISPANIC,M,THEFT
382,2025-03-20,BLACK,M,BATTERY
383,2025-03-21,WHITE,M,ASSAULT
384,2025-03-22,BLACK,M,THEFT
385,2025-03-23,HISPANIC,M,NARCOTICS
386,2025-03-24,BLACK,M,ROBBERY
387,2025-03-25,WHITE,M,THEFT
388,2025-03-26,BLACK,M,BATTERY
389,2025-03-27,HISPANIC,M,ASSAULT
390,2025-03-28,BLACK,M,THEFT
391,2025-03-29,WHITE,M,NARCOTICS
392,2025-03-30,BLACK,M,BATTERY
393,2025-03-31,HISPANIC,M,THEFT
394,2025-04-01,BLACK,M,ASSAULT
395,2025-04-02,WHITE,F,THEFT
396,2025-04-03,BLACK,M,NARCOTICS
397,2025-04-04,HISPANIC,M,BATTERY
398,2025-04-05,BLACK,M,ASSAULT
399,2025-04-06,WHITE,M,THEFT
400,2025-04-07,BLACK,M,NARCOTICS
401,2025-04-08,HISPANIC,M,ROBBERY
402,2025-04-09,BLACK,F,THEFT
403,2025-04-10,WHITE,M,BATTERY
404,2025-04-11,BLACK,M,ASSAULT
405,2025-04-12,HISPANIC,M,THEFT
406,2025-04-13,BLACK,M,NARCOTICS
407,2025-04-14,WHITE,M,BATTERY
408,2025-04-15,BLACK,M,ASSAULT
409,2025-04-16,HISPANIC,F,THEFT
410,2025-04-17,BLACK,M,ROBBERY
411,2025-04-18,WHITE,M,NARCOTICS
412,2025-04-19,BLACK,M,THEFT
413,2025-04-20,HISPANIC,M,BATTERY
414,2025-04-21,BLACK,M,ASSAULT
415,2025-04-22,WHITE,M,THEFT
416,2025-04-23,BLACK,M,NARCOTICS
417,2025-04-24,HISPANIC,M,BATTERY
418,2025-04-25,BLACK,M,ASSAULT
419,2025-04-26,WHITE,M,THEFT
420,2025-04-27,BLACK,M,NARCOTICS
421,2025-04-28,HISPANIC,M,THEFT
422,2025-04-29,BLACK,M,BATTERY
423,2025-04-30,WHITE,M,ASSAULT
424,2025-05-01,BLACK,F,THEFT
425,2025-05-02,HISPANIC,M,NARCOTICS
426,2025-05-03,BLACK,M,ROBBERY
427,2025-05-04,WHITE,M,THEFT
428,2025-05-05,BLACK,M,BATTERY
429,2025-05-06,HISPANIC,M,ASSAULT
430,2025-05-07,BLACK,M,THEFT
431,2025-05-08,WHITE,M,NARCOTICS
432,2025-05-09,BLACK,M,BATTERY
433,2025-05-10,HISPANIC,F,THEFT
434,2025-05-11,BLACK,M,ASSAULT
435,2025-05-12,WHITE,M,THEFT
436,2025-05-13,BLACK,M,NARCOTICS
437,2025-05-14,HISPANIC,M,BATTERY
438,2025-05-15,BLACK,M,ASSAULT
439,2025-05-16,WHITE,M,THEFT
440,2025-05-17,BLACK,F,NARCOTICS
441,2025-05-18,HISPANIC,M,THEFT
442,2025-05-19,BLACK,M,BATTERY
443,2025-05-20,WHITE,M,ASSAULT
444,2025-05-21,BLACK,M,THEFT
445,2025-05-22,HISPANIC,M,NARCOTICS
446,2025-05-23,BLACK,M,ROBBERY
447,2025-05-24,WHITE,M,THEFT
448,2025-05-25,BLACK,M,BATTERY
449,2025-05-26,HISPANIC,M,ASSAULT
450,2025-05-27,BLACK,M,THEFT
451,2025-05-28,WHITE,M,NARCOTICS
452,2025-05-29,BLACK,M,BATTERY
453,2025-05-30,HISPANIC,M,THEFT
454,2025-05-31,BLACK,M,ASSAULT
455,2025-06-01,WHITE,F,THEFT
456,2025-06-02,BLACK,M,NARCOTICS
457,2025-06-03,HISPANIC,M,BATTERY
458,2025-06-04,BLACK,M,ASSAULT
459,2025-06-05,WHITE,M,THEFT
460,2025-06-06,BLACK,M,NARCOTICS
461,2025-06-07,HISPANIC,M,ROBBERY
462,2025-06-08,BLACK,F,THEFT
463,2025-06-09,WHITE,M,BATTERY
464,2025-06-10,BLACK,M,ASSAULT
465,2025-06-11,HISPANIC,M,THEFT
466,2025-06-12,BLACK,M,NARCOTICS
467,2025-06-13,WHITE,M,BATTERY
468,2025-06-14,BLACK,M,ASSAULT
469,2025-06-15,HISPANIC,F,THEFT
470,2025-06-16,BLACK,M,ROBBERY
471,2025-06-17,WHITE,M,NARCOTICS
472,2025-06-18,BLACK,M,THEFT
473,2025-06-19,HISPANIC,M,BATTERY
474,2025-06-20,BLACK,M,ASSAULT
475,2025-06-21,WHITE,M,THEFT
476,2025-06-22,BLACK,M,NARCOTICS
477,2025-06-23,HISPANIC,M,BATTERY
478,2025-06-24,BLACK,M,ASSAULT
479,2025-06-25,WHITE,M,THEFT
480,2025-06-26,BLACK,M,NARCOTICS
481,2025-06-27,HISPANIC,M,THEFT
482,2025-06-28,BLACK,M,BATTERY
483,2025-06-29,WHITE,M,ASSAULT
484,2025-06-30,BLACK,F,THEFT
485,2025-07-01,HISPANIC,M,NARCOTICS
486,2025-07-02,BLACK,M,ROBBERY
487,2025-07-03,WHITE,M,THEFT
488,2025-07-04,BLACK,M,BATTERY
489,2025-07-05,HISPANIC,M,ASSAULT
490,2025-07-06,BLACK,M,THEFT
491,2025-07-07,WHITE,M,NARCOTICS
492,2025-07-08,BLACK,M,BATTERY
493,2025-07-09,HISPANIC,F,THEFT
494,2025-07-10,BLACK,M,ASSAULT
495,2025-07-11,WHITE,M,THEFT
496,2025-07-12,BLACK,M,NARCOTICS
497,2025-07-13,HISPANIC,M,BATTERY
498,2025-07-14,BLACK,M,ASSAULT
499,2025-07-15,WHITE,M,THEFT
