ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
166,2025-02-16,BLACK,F,THEFT
167,2025-02-17,WHITE,M,DUI
168,2025-02-18,BLACK,M,BATTERY
169,2025-02-19,HISPANIC,M,THEFT
170,2025-02-20,BLACK,M,NARCOTICS
171,2025-02-21,WHITE,M,CRIMINAL DAMAGE
172,2025-02-22,BLACK,M,ASSAULT
173,2025-02-23,HISPANIC,M,BATTERY
174,2025-02-24,BLACK,M,THEFT
175,2025-02-25,WHITE,F,DUI
176,2025-02-26,BLACK,M,NARCOTICS
177,2025-02-27,HISPANIC,M,ROBBERY
178,2025-02-28,BLACK,M,ASSAULT
179,2025-03-01,WHITE,M,THEFT
180,2025-03-02,BLACK,M,BATTERY
181,2025-03-03,HISPANIC,F,THEFT
182,2025-03-04,BLACK,M,NARCOTICS
183,2025-03-05,WHITE,M,DUI
184,2025-03-06,BLACK,M,ROBBERY
185,2025-03-07,HISPANIC,M,ASSAULT
186,2025-03-08,BLACK,M,THEFT
187,2025-03-09,WHITE,M,CRIMINAL DAMAGE
188,2025-03-10,BLACK,M,BATTERY
189,2025-03-11,HISPANIC,M,NARCOTICS
190,2025-03-12,BLACK,F,THEFT
191,2025-03-13,WHITE,M,DUI
192,2025-03-14,BLACK,M,ASSAULT
193,2025-03-15,HISPANIC,M,BATTERY
194,2025-03-16,BLACK,M,THEFT
195,2025-03-17,WHITE,M,NARCOTICS
196,2025-03-18,BLACK,M,ROBBERY
197,2025-03-19,HISPANIC,M,THEFT
198,2025-03-20,BLACK,M,BATTERY
199,2025-03-21,WHITE,F,DUI
200,2025-03-22,BLACK,M,NARCOTICS
201,2025-03-23,HISPANIC,M,ASSAULT
202,2025-03-24,BLACK,M,THEFT
203,2025-03-25,WHITE,M,CRIMINAL DAMAGE
204,2025-03-26,BLACK,M,BATTERY
205,2025-03-27,HISPANIC,M,THEFT
206,2025-03-28,BLACK,M,NARCOTICS
207,2025-03-29,WHITE,M,DUI
208,2025-03-30,BLACK,M,ROBBERY
209,2025-03-31,HISPANIC,M,ASSAULT
210,2025-04-01,BLACK,F,THEFT
211,2025-04-02,WHITE,M,BATTERY
212,2025-04-03,BLACK,M,NARCOTICS
213,2025-04-04,HISPANIC,M,THEFT
214,2025-04-05,BLACK,M,ASSAULT
215,2025-04-06,WHITE,M,DUI
216,2025-04-07,BLACK,M,ROBBERY
217,2025-04-08,HISPANIC,F,THEFT
218,2025-04-09,BLACK,M,BATTERY
219,2025-04-10,WHITE,M,CRIMINAL DAMAGE
220,2025-04-11,BLACK,M,NARCOTICS
221,2025-04-12,HISPANIC,M,ASSAULT
222,2025-04-13,BLACK,M,THEFT
223,2025-04-14,WHITE,F,DUI
224,2025-04-15,BLACK,M,BATTERY
225,2025-04-16,HISPANIC,M,NARCOTICS
226,2025-04-17,BLACK,M,THEFT
227,2025-04-18,WHITE,M,ASSAULT
228,2025-04-19,BLACK,M,ROBBERY
229,2025-04-20,HISPANIC,M,BATTERY
230,2025-04-21,BLACK,M,THEFT
231,2025-04-22,WHITE,M,DUI
232,2025-04-23,BLACK,M,NARCOTICS
233,2025-04-24,HISPANIC,M,THEFT
234,2025-04-25,BLACK,M,ASSAULT
235,2025-04-26,WHITE,M,CRIMINAL DAMAGE
236,2025-04-27,BLACK,F,THEFT
237,2025-04-28,HISPANIC,M,BATTERY
238,2025-04-29,BLACK,M,NARCOTICS
239,2025-04-30,WHITE,M,DUI
240,2025-05-01,BLACK,M,ROBBERY
241,2025-05-02,HISPANIC,M,THEFT
242,2025-05-03,BLACK,M,BATTERY
243,2025-05-04,WHITE,M,NARCOTICS
244,2025-05-05,BLACK,M,ASSAULT
245,2025-05-06,HISPANIC,M,THEFT
246,2025-05-07,BLACK,M,ROBBERY
247,2025-05-08,WHITE,F,DUI
248,2025-05-09,BLACK,M,THEFT
249,2025-05-10,HISPANIC,M,BATTERY
250,2025-05-11,BLACK,M,NARCOTICS
251,2025-05-12,WHITE,M,CRIMINAL DAMAGE
252,2025-05-13,BLACK,M,ASSAULT
253,2025-05-14,HISPANIC,F,THEFT
254,2025-05-15,BLACK,M,ROBBERY
255,2025-05-16,WHITE,M,NARCOTICS
256,2025-05-17,BLACK,M,BATTERY
257,2025-05-18,HISPANIC,M,ASSAULT
258,2025-05-19,BLACK,M,THEFT
259,2025-05-20,WHITE,M,DUI
260,2025-05-21,BLACK,M,NARCOTICS
261,2025-05-22,HISPANIC,M,THEFT
262,2025-05-23,BLACK,M,BATTERY
263,2025-05-24,WHITE,M,CRIMINAL DAMAGE
264,2025-05-25,BLACK,M,ROBBERY
265,2025-05-26,HISPANIC,M,NARCOTICS
266,2025-05-27,BLACK,F,THEFT
267,2025-05-28,WHITE,M,ASSAULT
268,2025-05-29,BLACK,M,BATTERY
269,2025-05-30,HISPANIC,M,THEFT
270,2025-05-31,BLACK,M,NARCOTICS
271,2025-06-01,WHITE,M,DUI
272,2025-06-02,BLACK,M,ASSAULT
273,2025-06-03,HISPANIC,F,THEFT
274,2025-06-04,BLACK,M,ROBBERY
275,2025-06-05,WHITE,M,CRIMINAL DAMAGE
276,2025-06-06,BLACK,M,BATTERY
277,2025-06-07,HISPANIC,M,NARCOTICS
278,2025-06-08,BLACK,M,THEFT
279,2025-06-09,WHITE,F,DUI
280,2025-06-10,BLACK,M,ASSAULT
281,2025-06-11,HISPANIC,M,BATTERY
282,2025-06-12,BLACK,M,THEFT
283,2025-06-13,WHITE,M,NARCOTICS
284,2025-06-14,BLACK,M,ROBBERY
285,2025-06-15,HISPANIC,M,ASSAULT
286,2025-06-16,BLACK,F,THEFT
287,2025-06-17,WHITE,M,DUI
288,2025-06-18,BLACK,M,BATTERY
289,2025-06-19,HISPANIC,M,THEFT
290,2025-06-20,BLACK,M,NARCOTICS
291,2025-06-21,WHITE,M,CRIMINAL DAMAGE
292,2025-06-22,BLACK,M,ASSAULT
293,2025-06-23,HISPANIC,M,BATTERY
294,2025-06-24,BLACK,M,THEFT
295,2025-06-25,WHITE,F,DUI
296,2025-06-26,BLACK,M,NARCOTICS
297,2025-06-27,HISPANIC,M,ROBBERY
298,2025-06-28,BLACK,M,ASSAULT
299,2025-03-29,WHITE,M,THEFT
300,2025-03-30,BLACK,M,BATTERY
