ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
97,2025-03-21,BLACK,M,MOTOR VEHICLE THEFT
98,2025-03-26,BLACK,M,THEFT
99,2025-03-30,BLACK,F,BATTERY
100,2025-04-04,HISPANIC,M,ASSAULT
101,2025-04-08,WHITE,M,NARCOTICS
102,2025-04-13,BLACK,M,WEAPONS VIOLATION
103,2025-04-17,BLACK,M,BATTERY
104,2025-04-22,HISPANIC,M,THEFT
105,2025-04-26,BLACK,F,BURGLARY
106,2025-05-01,BLACK,M,ROBBERY
107,2025-05-05,WHITE,M,BATTERY
108,2025-05-10,HISPANIC,M,NARCOTICS
109,2025-05-14,BLACK,M,WEAPONS VIOLATION
110,2025-05-19,BLACK,M,THEFT
111,2025-05-23,BLACK,F,ASSAULT
112,2025-05-28,HISPANIC,M,BATTERY
113,2025-06-01,WHITE,M,DECEPTIVE PRACTICE
114,2025-06-06,BLACK,M,NARCOTICS
115,2025-06-10,BLACK,M,WEAPONS VIOLATION
116,2025-06-15,HISPANIC,F,THEFT
117,2025-06-19,BLACK,M,BATTERY
118,2025-06-24,BLACK,M,MOTOR VEHICLE THEFT
119,2025-06-28,WHITE,M,BATTERY
120,2025-07-03,HISPANIC,M,ROBBERY
121,2025-07-07,BLACK,M,WEAPONS VIOLATION
122,2025-07-12,BLACK,F,NARCOTICS
123,2025-07-16,BLACK,M,BATTERY
124,2025-07-21,WHITE,M,ASSAULT
125,2025-07-25,HISPANIC,M,THEFT
126,2025-07-30,BLACK,M,BURGLARY
127,2025-08-03,BLACK,M,WEAPONS VIOLATION
128,2025-08-08,HISPANIC,M,BATTERY
129,2025-08-12,WHITE,F,THEFT
130,2025-08-17,BLACK,M,NARCOTICS
131,2025-08-21,BLACK,M,BATTERY
132,2025-08-26,HISPANIC,M,DECEPTIVE PRACTICE
133,2025-08-30,BLACK,M,WEAPONS VIOLATION
134,2025-09-04,BLACK,F,ASSAULT
135,2025-09-08,WHITE,M,BATTERY
136,2025-09-13,HISPANIC,M,THEFT
137,2025-09-17,BLACK,M,NARCOTICS
138,2025-09-22,BLACK,M,WEAPONS VIOLATION
139,2025-09-26,BLACK,M,BATTERY
140,2025-10-01,HISPANIC,M,ROBBERY
141,2025-10-05,WHITE,M,THEFT
142,2025-10-10,BLACK,F,NARCOTICS
143,2025-10-14,BLACK,M,BATTERY
144,2025-10-19,HISPANIC,M,WEAPONS VIOLATION
145,2025-10-23,BLACK,M,MOTOR VEHICLE THEFT
146,2025-10-28,BLACK,M,ASSAULT
147,2025-11-01,WHITE,M,BATTERY
148,2025-11-06,HISPANIC,M,THEFT
149,2025-11-10,BLACK,F,BURGLARY
150,2025-11-15,BLACK,M,NARCOTICS
151,2025-11-19,BLACK,M,WEAPONS VIOLATION
152,2025-11-24,WHITE,M,DECEPTIVE PRACTICE
153,2025-11-28,HISPANIC,M,BATTERY
154,2025-12-03,BLACK,M,THEFT
155,2025-12-07,BLACK,M,ROBBERY
156,2025-12-12,WHITE,M,BATTERY
157,2025-12-16,HISPANIC,F,NARCOTICS
158,2025-12-21,BLACK,M,WEAPONS VIOLATION
159,2025-12-25,BLACK,M,BATTERY
160,2025-12-30,BLACK,M,THEFT
161,2024-01-10,BLACK,M,BATTERY
162,2024-01-25,HISPANIC,M,NARCOTICS
163,2024-02-15,BLACK,F,THEFT
164,2024-03-02,WHITE,M,ASSAULT
165,2024-03-22,BLACK,M,WEAPONS VIOLATION
166,2024-04-12,BLACK,M,BATTERY
167,2024-05-01,HISPANIC,M,MOTOR VEHICLE THEFT
168,2024-05-22,BLACK,M,NARCOTICS
169,2024-06-10,WHITE,M,BATTERY
170,2024-07-01,BLACK,F,ROBBERY
171,2024-07-20,HISPANIC,M,THEFT
172,2024-08-10,BLACK,M,WEAPONS VIOLATION
173,2024-09-01,BLACK,M,BATTERY
174,2024-09-20,WHITE,M,NARCOTICS
175,2024-10-10,HISPANIC,M,BURGLARY
176,2024-11-01,BLACK,M,ASSAULT
177,2024-11-20,BLACK,F,BATTERY
178,2024-12-10,WHITE,M,THEFT
179,2024-12-28,HISPANIC,M,WEAPONS VIOLATION
180,2025-01-15,BLACK,M,NARCOTICS
181,2025-02-05,BLACK,M,BATTERY
182,2025-02-25,WHITE,M,DECEPTIVE PRACTICE
183,2025-03-15,HISPANIC,M,THEFT
184,2025-04-05,BLACK,F,NARCOTICS
185,2025-04-25,BLACK,M,WEAPONS VIOLATION
186,2025-05-15,WHITE,M,BATTERY
187,2025-06-05,HISPANIC,M,MOTOR VEHICLE THEFT
188,2025-06-25,BLACK,M,ROBBERY
189,2025-07-15,BLACK,M,BATTERY
190,2025-08-05,WHITE,M,THEFT
191,2025-08-25,HISPANIC,M,NARCOTICS
192,2025-09-15,BLACK,F,ASSAULT
193,2025-10-05,BLACK,M,WEAPONS VIOLATION
194,2025-10-25,WHITE,M,BATTERY
195,2025-11-15,HISPANIC,M,BURGLARY
196,2025-12-05,BLACK,M,THEFT
197,2025-12-25,BLACK,M,NARCOTICS
198,2024-01-30,BLACK,F,BATTERY
199,2024-02-20,HISPANIC,M,WEAPONS VIOLATION
200,2024-03-10,WHITE,M,NARCOTICS
201,2024-04-30,BLACK,M,THEFT
202,2024-05-15,BLACK,M,BATTERY
203,2024-06-30,HISPANIC,M,NARCOTICS
204,2024-07-15,BLACK,M,ROBBERY
205,2024-08-30,WHITE,M,BATTERY
206,2024-09-15,BLACK,F,WEAPONS VIOLATION
207,2024-10-30,HISPANIC,M,THEFT
208,2024-11-15,BLACK,M,NARCOTICS
209,2024-12-30,BLACK,M,BATTERY
210,2025-01-20,WHITE,M,ASSAULT
211,2025-02-15,HISPANIC,M,WEAPONS VIOLATION
212,2025-03-25,BLACK,M,BURGLARY
213,2025-04-15,BLACK,F,THEFT
214,2025-05-25,WHITE,M,NARCOTICS
215,2025-06-20,HISPANIC,M,BATTERY
216,2025-07-10,BLACK,M,WEAPONS VIOLATION
217,2025-08-20,BLACK,M,THEFT
218,2025-09-10,WHITE,M,DECEPTIVE PRACTICE
219,2025-10-20,HISPANIC,M,NARCOTICS
220,2025-11-10,BLACK,F,BATTERY
221,2025-12-20,BLACK,M,WEAPONS VIOLATION
222,2024-01-15,BLACK,M,NARCOTICS
223,2024-02-10,WHITE,M,BATTERY
224,2024-03-05,HISPANIC,M,THEFT
225,2024-04-15,BLACK,M,WEAPONS VIOLATION
226,2024-05-10,BLACK,F,BATTERY
227,2024-06-05,WHITE,M,NARCOTICS
228,2024-07-15,HISPANIC,M,ASSAULT
229,2024-08-10,BLACK,M,THEFT
230,2024-09-05,BLACK,M,ROBBERY
231,2024-10-15,WHITE,M,BATTERY
232,2024-11-10,HISPANIC,M,WEAPONS VIOLATION
233,2024-12-05,BLACK,F,NARCOTICS
234,2025-01-10,BLACK,M,BATTERY
235,2025-02-05,WHITE,M,THEFT
236,2025-03-10,HISPANIC,M,MOTOR VEHICLE THEFT
237,2025-04-05,BLACK,M,WEAPONS VIOLATION
238,2025-05-10,BLACK,F,ASSAULT
239,2025-06-05,WHITE,M,BATTERY
240,2025-07-10,HISPANIC,M,NARCOTICS
241,2025-08-05,BLACK,M,THEFT
242,2025-09-10,BLACK,M,WEAPONS VIOLATION
243,2025-10-05,WHITE,M,DECEPTIVE PRACTICE
244,2025-11-10,HISPANIC,M,BATTERY
245,2025-12-05,BLACK,F,BURGLARY
246,2024-01-20,BLACK,M,BATTERY
247,2024-02-25,WHITE,M,NARCOTICS
248,2024-03-15,HISPANIC,M,WEAPONS VIOLATION
249,2024-04-20,BLACK,M,THEFT
250,2024-05-25,BLACK,F,NARCOTICS
251,2024-06-20,WHITE,M,ASSAULT
252,2024-07-25,HISPANIC,M,BATTERY
253,2024-08-20,BLACK,M,WEAPONS VIOLATION
254,2024-09-25,BLACK,M,ROBBERY
255,2024-10-20,WHITE,M,THEFT
256,2024-11-25,HISPANIC,M,NARCOTICS
257,2024-12-20,BLACK,F,BATTERY
258,2025-01-25,BLACK,M,WEAPONS VIOLATION
259,2025-02-20,WHITE,M,BATTERY
260,2025-03-25,HISPANIC,M,THEFT
261,2025-04-20,BLACK,M,NARCOTICS
262,2025-05-25,BLACK,F,ASSAULT
263,2025-06-20,WHITE,M,DECEPTIVE PRACTICE
264,2025-07-25,HISPANIC,M,WEAPONS VIOLATION
265,2025-08-20,BLACK,M,BATTERY
266,2025-09-25,BLACK,M,MOTOR VEHICLE THEFT
267,2025-10-20,WHITE,M,NARCOTICS
268,2025-11-25,HISPANIC,M,THEFT
269,2025-12-20,BLACK,F,BATTERY
270,2024-01-08,BLACK,M,WEAPONS VIOLATION
271,2024-02-12,WHITE,M,BATTERY
272,2024-03-18,HISPANIC,M,NARCOTICS
273,2024-04-22,BLACK,M,THEFT
274,2024-05-28,BLACK,F,BATTERY
275,2024-06-30,WHITE,M,ASSAULT
276,2024-07-12,HISPANIC,M,WEAPONS VIOLATION
277,2024-08-15,BLACK,M,ROBBERY
278,2024-09-18,BLACK,M,NARCOTICS
279,2024-10-22,WHITE,M,THEFT
280,2024-11-28,HISPANIC,M,BATTERY
281,2024-12-31,BLACK,F,WEAPONS VIOLATION
282,2025-01-12,BLACK,M,BATTERY
283,2025-02-14,WHITE,M,NARCOTICS
284,2025-03-18,HISPANIC,M,THEFT
285,2025-04-22,BLACK,M,WEAPONS VIOLATION
286,2025-05-26,BLACK,F,BATTERY
287,2025-06-30,WHITE,M,ASSAULT
288,2025-07-14,HISPANIC,M,NARCOTICS
289,2025-08-18,BLACK,M,ROBBERY
290,2025-09-22,BLACK,M,THEFT
291,2025-10-26,WHITE,M,BATTERY
292,2025-11-30,HISPANIC,M,WEAPONS VIOLATION
293,2025-12-31,BLACK,F,NARCOTICS
294,2024-01-22,BLACK,M,BATTERY
295,2024-02-15,WHITE,M,THEFT
296,2024-03-10,HISPANIC,M,WEAPONS VIOLATION
297,2024-04-05,BLACK,M,NARCOTICS
298,2024-05-12,BLACK,F,BATTERY
299,2024-06-20,WHITE,M,DECEPTIVE PRACTICE
300,2024-07-08,HISPANIC,M,THEFT
