ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
180,2025-08-08,BLACK,M,MOTOR VEHICLE THEFT
181,2025-08-15,HISPANIC,M,THEFT
182,2025-08-22,BLACK,F,BATTERY
183,2025-09-01,BLACK,M,NARCOTICS
184,2025-09-08,WHITE,M,WEAPONS VIOLATION
185,2025-09-15,HISPANIC,F,ROBBERY
186,2025-09-22,BLACK,F,THEFT
187,2025-10-01,BLACK,M,BATTERY
188,2025-10-08,HISPANIC,M,NARCOTICS
189,2025-10-15,WHITE,F,THEFT
190,2025-10-22,BLACK,F,WEAPONS VIOLATION
191,2025-11-01,BLACK,M,ROBBERY
192,2025-11-08,HISPANIC,M,BATTERY
193,2025-11-15,BLACK,F,NARCOTICS
194,2025-11-22,WHITE,M,DECEPTIVE PRACTICE
195,2025-12-01,BLACK,M,THEFT
196,2025-12-08,HISPANIC,F,BATTERY
197,2025-12-15,BLACK,F,WEAPONS VIOLATION
198,2025-12-22,BLACK,M,NARCOTICS
199,2025-12-29,WHITE,M,ASSAULT
200,2025-12-31,BLACK,M,BATTERY
201,2024-01-10,BLACK,M,ROBBERY
202,2024-01-17,HISPANIC,M,THEFT
203,2024-01-24,BLACK,F,NARCOTICS
204,2024-02-04,WHITE,M,BATTERY
205,2024-02-11,BLACK,M,WEAPONS VIOLATION
206,2024-02-18,HISPANIC,F,THEFT
207,2024-02-25,BLACK,F,BATTERY
208,2024-03-04,BLACK,M,NARCOTICS
209,2024-03-11,WHITE,M,ASSAULT
210,2024-03-18,HISPANIC,M,WEAPONS VIOLATION
211,2024-03-25,BLACK,F,THEFT
212,2024-04-03,BLACK,M,BATTERY
213,2024-04-10,WHITE,F,NARCOTICS
214,2024-04-17,HISPANIC,M,ROBBERY
215,2024-04-24,BLACK,F,THEFT
216,2024-05-05,BLACK,M,NARCOTICS
217,2024-05-12,WHITE,M,BATTERY
218,2024-05-19,HISPANIC,M,MOTOR VEHICLE THEFT
219,2024-05-26,BLACK,F,WEAPONS VIOLATION
220,2024-06-04,BLACK,M,BATTERY
221,2024-06-11,WHITE,F,THEFT
222,2024-06-18,HISPANIC,F,NARCOTICS
223,2024-06-25,BLACK,F,ASSAULT
224,2024-07-05,BLACK,M,ROBBERY
225,2024-07-12,WHITE,M,DECEPTIVE PRACTICE
226,2024-07-19,HISPANIC,M,BATTERY
227,2024-07-26,BLACK,F,THEFT
228,2024-08-04,BLACK,M,NARCOTICS
229,2024-08-11,WHITE,F,BATTERY
230,2024-08-18,HISPANIC,M,WEAPONS VIOLATION
231,2024-08-25,BLACK,F,NARCOTICS
232,2024-09-04,BLACK,M,THEFT
233,2024-09-11,WHITE,M,ASSAULT
234,2024-09-18,HISPANIC,F,BATTERY
235,2024-09-25,BLACK,F,ROBBERY
236,2024-10-04,BLACK,M,WEAPONS VIOLATION
237,2024-10-11,WHITE,M,NARCOTICS
238,2024-10-18,HISPANIC,M,THEFT
239,2024-10-25,BLACK,F,BATTERY
240,2024-11-04,BLACK,M,NARCOTICS
241,2024-11-11,WHITE,F,THEFT
242,2024-11-18,HISPANIC,M,ASSAULT
243,2024-11-25,BLACK,F,WEAPONS VIOLATION
244,2024-12-04,BLACK,M,BATTERY
245,2024-12-11,WHITE,M,DECEPTIVE PRACTICE
246,2024-12-18,HISPANIC,F,NARCOTICS
247,2024-12-25,BLACK,F,THEFT
248,2024-12-30,BLACK,M,ROBBERY
249,2025-01-08,HISPANIC,M,BATTERY
250,2025-01-15,BLACK,F,NARCOTICS
251,2025-01-22,WHITE,M,THEFT
252,2025-02-04,BLACK,M,WEAPONS VIOLATION
253,2025-02-11,HISPANIC,F,BATTERY
254,2025-02-18,BLACK,F,THEFT
255,2025-02-25,BLACK,M,NARCOTICS
256,2025-03-04,WHITE,F,ASSAULT
257,2025-03-11,HISPANIC,M,ROBBERY
258,2025-03-18,BLACK,F,BATTERY
259,2025-03-25,BLACK,M,WEAPONS VIOLATION
260,2025-04-04,WHITE,M,NARCOTICS
261,2025-04-11,HISPANIC,M,THEFT
262,2025-04-18,BLACK,F,BATTERY
263,2025-04-25,BLACK,M,NARCOTICS
264,2025-05-04,WHITE,F,THEFT
265,2025-05-11,HISPANIC,F,WEAPONS VIOLATION
266,2025-05-18,BLACK,F,ASSAULT
267,2025-05-25,BLACK,M,BATTERY
268,2025-06-04,WHITE,M,ROBBERY
269,2025-06-11,HISPANIC,M,NARCOTICS
270,2025-06-18,BLACK,F,THEFT
271,2025-06-25,BLACK,M,WEAPONS VIOLATION
272,2025-07-05,WHITE,F,BATTERY
273,2025-07-12,HISPANIC,M,MOTOR VEHICLE THEFT
274,2025-07-19,BLACK,F,NARCOTICS
275,2025-07-26,BLACK,M,THEFT
276,2025-08-04,WHITE,M,BATTERY
277,2025-08-11,HISPANIC,F,ROBBERY
278,2025-08-18,BLACK,F,WEAPONS VIOLATION
279,2025-08-25,BLACK,M,NARCOTICS
280,2025-09-04,WHITE,F,THEFT
281,2025-09-11,HISPANIC,M,BATTERY
282,2025-09-18,BLACK,F,ASSAULT
283,2025-09-25,BLACK,M,WEAPONS VIOLATION
284,2025-10-04,WHITE,M,NARCOTICS
285,2025-10-11,HISPANIC,F,THEFT
286,2025-10-18,BLACK,F,BATTERY
287,2025-10-25,BLACK,M,ROBBERY
288,2025-11-04,WHITE,F,DECEPTIVE PRACTICE
289,2025-11-11,HISPANIC,M,NARCOTICS
290,2025-11-18,BLACK,F,THEFT
291,2025-11-25,BLACK,M,WEAPONS VIOLATION
292,2025-12-04,WHITE,M,BATTERY
293,2025-12-11,HISPANIC,F,ASSAULT
294,2025-12-18,BLACK,F,NARCOTICS
295,2025-12-25,BLACK,M,THEFT
296,2025-12-28,WHITE,F,BATTERY
297,2025-12-29,HISPANIC,M,WEAPONS VIOLATION
298,2025-12-30,BLACK,F,ROBBERY
299,2025-12-31,BLACK,M,NARCOTICS
300,2025-12-31,WHITE,M,BATTERY
