ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
AR038,2024-03-17,BLACK,M,THEFT
AR039,2024-03-19,WHITE,F,CRIMINAL TRESPASS
AR040,2024-03-21,BLACK,M,WEAPONS VIOLATION
AR041,2024-03-23,HISPANIC,F,FRAUD
AR042,2024-03-25,WHITE,M,NARCOTICS
AR043,2024-03-27,BLACK,F,BATTERY
AR044,2024-03-29,HISPANIC,M,THEFT
AR045,2024-03-31,BLACK,F,ASSAULT
AR046,2024-04-02,WHITE,M,BURGLARY
AR047,2024-04-04,HISPANIC,F,NARCOTICS
AR048,2024-04-06,BLACK,M,DISORDERLY CONDUCT
AR049,2024-04-08,WHITE,F,ROBBERY
AR050,2024-04-10,BLACK,M,THEFT
AR051,2024-04-12,HISPANIC,F,BATTERY
AR052,2024-04-14,WHITE,M,ASSAULT
AR053,2024-04-16,BLACK,F,NARCOTICS
AR054,2024-04-18,HISPANIC,M,CRIMINAL TRESPASS
AR055,2024-04-20,BLACK,F,FRAUD
AR056,2024-04-22,WHITE,M,WEAPONS VIOLATION
AR057,2024-04-24,HISPANIC,F,THEFT
AR058,2024-04-26,BLACK,M,BATTERY
AR059,2024-04-28,WHITE,F,NARCOTICS
AR060,2024-04-30,BLACK,M,ASSAULT
AR061,2024-05-02,HISPANIC,F,BURGLARY
AR062,2024-05-04,WHITE,M,THEFT
AR063,2024-05-06,BLACK,F,DISORDERLY CONDUCT
AR064,2024-05-08,HISPANIC,M,ROBBERY
AR065,2024-05-10,BLACK,F,NARCOTICS
AR066,2024-05-12,WHITE,M,BATTERY
AR067,2024-05-14,HISPANIC,F,ASSAULT
AR068,2024-05-16,BLACK,M,THEFT
AR069,2024-05-18,WHITE,F,CRIMINAL TRESPASS
AR070,2024-05-20,BLACK,M,WEAPONS VIOLATION
AR071,2024-05-22,HISPANIC,F,FRAUD
AR072,2024-05-24,WHITE,M,NARCOTICS
AR073,2024-05-26,BLACK,F,BATTERY
AR074,2024-05-28,HISPANIC,M,THEFT
AR075,2024-05-30,BLACK,F,ASSAULT
AR076,2024-06-01,WHITE,M,BURGLARY
AR077,2024-06-03,HISPANIC,F,NARCOTICS
AR078,2024-06-05,BLACK,M,DISORDERLY CONDUCT
AR079,2024-06-07,WHITE,F,ROBBERY
AR080,2024-06-09,BLACK,M,THEFT
AR081,2024-06-11,HISPANIC,F,BATTERY
AR082,2024-06-13,WHITE,M,ASSAULT
AR083,2024-06-15,BLACK,F,NARCOTICS
AR084,2024-06-17,HISPANIC,M,CRIMINAL TRESPASS
AR085,2024-06-19,BLACK,F,FRAUD
AR086,2024-06-21,WHITE,M,WEAPONS VIOLATION
AR087,2024-06-23,HISPANIC,F,THEFT
AR088,2024-06-25,BLACK,M,BATTERY
AR089,2024-06-27,WHITE,F,NARCOTICS
AR090,2024-06-29,BLACK,M,ASSAULT
AR091,2024-07-01,HISPANIC,F,BURGLARY
AR092,2024-07-03,WHITE,M,THEFT
AR093,2024-07-05,BLACK,F,DISORDERLY CONDUCT
AR094,2024-07-07,HISPANIC,M,ROBBERY
AR095,2024-07-09,BLACK,F,NARCOTICS
AR096,2024-07-11,WHITE,M,BATTERY
AR097,2024-07-13,HISPANIC,F,ASSAULT
AR098,2024-07-15,BLACK,M,THEFT
AR099,2024-07-17,WHITE,F,CRIMINAL TRESPASS
AR100,2024-07-19,BLACK,M,WEAPONS VIOLATION
AR101,2024-07-21,HISPANIC,F,FRAUD
AR102,2024-07-23,WHITE,M,NARCOTICS
AR103,2024-07-25,BLACK,F,BATTERY
AR104,2024-07-27,HISPANIC,M,THEFT
AR105,2024-07-29,BLACK,F,ASSAULT
AR106,2024-07-31,WHITE,M,BURGLARY
AR107,2024-08-02,HISPANIC,F,NARCOTICS
AR108,2024-08-04,BLACK,M,DISORDERLY CONDUCT
AR109,2024-08-06,WHITE,F,ROBBERY
AR110,2024-08-08,BLACK,M,THEFT
AR111,2024-08-10,HISPANIC,F,BATTERY
AR112,2024-08-12,WHITE,M,ASSAULT
AR113,2024-08-14,BLACK,F,NARCOTICS
AR114,2024-08-16,HISPANIC,M,CRIMINAL TRESPASS
AR115,2024-08-18,BLACK,F,FRAUD
AR116,2024-08-20,WHITE,M,WEAPONS VIOLATION
AR117,2024-08-22,HISPANIC,F,THEFT
AR118,2024-08-24,BLACK,M,BATTERY
AR119,2024-08-26,WHITE,F,NARCOTICS
AR120,2024-08-28,BLACK,M,ASSAULT
AR121,2024-08-30,HISPANIC,F,BURGLARY
AR122,2024-09-01,WHITE,M,THEFT
AR123,2024-09-03,BLACK,F,DISORDERLY CONDUCT
AR124,2024-09-05,HISPANIC,M,ROBBERY
AR125,2024-09-07,BLACK,F,NARCOTICS
AR126,2024-09-09,WHITE,M,BATTERY
AR127,2024-09-11,HISPANIC,F,ASSAULT
AR128,2024-09-13,BLACK,M,THEFT
AR129,2024-09-15,WHITE,F,CRIMINAL TRESPASS
AR130,2024-09-17,BLACK,M,WEAPONS VIOLATION
AR131,2024-09-19,HISPANIC,F,FRAUD
AR132,2024-09-21,WHITE,M,NARCOTICS
AR133,2024-09-23,BLACK,F,BATTERY
AR134,2024-09-25,HISPANIC,M,THEFT
AR135,2024-09-27,BLACK,F,ASSAULT
AR136,2024-09-29,WHITE,M,BURGLARY
AR137,2024-10-01,HISPANIC,F,NARCOTICS
AR138,2024-10-03,BLACK,M,DISORDERLY CONDUCT
AR139,2024-10-05,WHITE,F,ROBBERY
AR140,2024-10-07,BLACK,M,THEFT
AR141,2024-10-09,HISPANIC,F,BATTERY
AR142,2024-10-11,WHITE,M,ASSAULT
AR143,2024-10-13,BLACK,F,NARCOTICS
AR144,2024-10-15,HISPANIC,M,CRIMINAL TRESPASS
AR145,2024-10-17,BLACK,F,FRAUD
AR146,2024-10-19,WHITE,M,WEAPONS VIOLATION
AR147,2024-10-21,HISPANIC,F,THEFT
AR148,2024-10-23,BLACK,M,BATTERY
AR149,2024-10-25,WHITE,F,NARCOTICS
AR150,2024-10-27,BLACK,M,ASSAULT
AR151,2024-10-29,HISPANIC,F,BURGLARY
AR152,2024-10-31,WHITE,M,THEFT
AR153,2024-11-02,BLACK,F,DISORDERLY CONDUCT
AR154,2024-11-04,HISPANIC,M,ROBBERY
AR155,2024-11-06,BLACK,F,NARCOTICS
AR156,2024-11-08,WHITE,M,BATTERY
AR157,2024-11-10,HISPANIC,F,ASSAULT
AR158,2024-11-12,BLACK,M,THEFT
AR159,2024-11-14,WHITE,F,CRIMINAL TRESPASS
AR160,2024-11-16,BLACK,M,WEAPONS VIOLATION
AR161,2024-11-18,HISPANIC,F,FRAUD
AR162,2024-11-20,WHITE,M,NARCOTICS
AR163,2024-11-22,BLACK,F,BATTERY
AR164,2024-11-24,HISPANIC,M,THEFT
AR165,2024-11-26,BLACK,F,ASSAULT
AR166,2024-11-28,WHITE,M,BURGLARY
AR167,2024-11-30,HISPANIC,F,NARCOTICS
AR168,2024-12-02,BLACK,M,DISORDERLY CONDUCT
AR169,2024-12-04,WHITE,F,ROBBERY
AR170,2024-12-06,BLACK,M,THEFT
AR171,2024-12-08,HISPANIC,F,BATTERY
AR172,2024-12-10,WHITE,M,ASSAULT
AR173,2024-12-12,BLACK,F,NARCOTICS
AR174,2024-12-14,HISPANIC,M,CRIMINAL TRESPASS
AR175,2024-12-16,BLACK,F,FRAUD
AR176,2024-12-18,WHITE,M,WEAPONS VIOLATION
AR177,2024-12-20,HISPANIC,F,THEFT
AR178,2024-12-22,BLACK,M,BATTERY
AR179,2024-12-24,WHITE,F,NARCOTICS
AR180,2024-12-26,BLACK,M,ASSAULT
AR181,2024-12-28,HISPANIC,F,BURGLARY
AR182,2024-12-30,WHITE,M,THEFT
AR183,2025-01-02,BLACK,F,DISORDERLY CONDUCT
AR184,2025-01-04,HISPANIC,M,ROBBERY
AR185,2025-01-06,BLACK,F,NARCOTICS
AR186,2025-01-08,WHITE,M,BATTERY
AR187,2025-01-10,HISPANIC,F,ASSAULT
AR188,2025-01-12,BLACK,M,THEFT
AR189,2025-01-14,WHITE,F,CRIMINAL TRESPASS
AR190,2025-01-16,BLACK,M,WEAPONS VIOLATION
AR191,2025-01-18,HISPANIC,F,FRAUD
AR192,2025-01-20,WHITE,M,NARCOTICS
AR193,2025-01-22,BLACK,F,BATTERY
AR194,2025-01-24,HISPANIC,M,THEFT
AR195,2025-01-26,BLACK,F,ASSAULT
AR196,2025-01-28,WHITE,M,BURGLARY
AR197,2025-01-30,HISPANIC,F,NARCOTICS
AR198,2025-02-01,BLACK,M,DISORDERLY CONDUCT
AR199,2025-02-03,WHITE,F,ROBBERY
AR200,2025-02-05,BLACK,M,THEFT
AR201,2025-02-07,HISPANIC,F,BATTERY
AR202,2025-02-09,WHITE,M,ASSAULT
AR203,2025-02-11,BLACK,F,NARCOTICS
AR204,2025-02-13,HISPANIC,M,CRIMINAL TRESPASS
AR205,2025-02-15,BLACK,F,FRAUD
AR206,2025-02-17,WHITE,M,WEAPONS VIOLATION
AR207,2025-02-19,HISPANIC,F,THEFT
AR208,2025-02-21,BLACK,M,BATTERY
AR209,2025-02-23,WHITE,F,NARCOTICS
AR210,2025-02-25,BLACK,M,ASSAULT
AR211,2025-02-27,HISPANIC,F,BURGLARY
AR212,2025-03-01,WHITE,M,THEFT
AR213,2025-03-03,BLACK,F,DISORDERLY CONDUCT
AR214,2025-03-05,HISPANIC,M,ROBBERY
AR215,2025-03-07,BLACK,F,NARCOTICS
AR216,2025-03-09,WHITE,M,BATTERY
AR217,2025-03-11,HISPANIC,F,ASSAULT
AR218,2025-03-13,BLACK,M,THEFT
AR219,2025-03-15,WHITE,F,CRIMINAL TRESPASS
AR220,2025-03-17,BLACK,M,WEAPONS VIOLATION
AR221,2025-03-19,HISPANIC,F,FRAUD
AR222,2025-03-21,WHITE,M,NARCOTICS
AR223,2025-03-23,BLACK,F,BATTERY
AR224,2025-03-25,HISPANIC,M,THEFT
AR225,2025-03-27,BLACK,F,ASSAULT
AR226,2025-03-29,WHITE,M,BURGLARY
AR227,2025-03-31,HISPANIC,F,NARCOTICS
AR228,2025-04-02,BLACK,M,DISORDERLY CONDUCT
AR229,2025-04-04,WHITE,F,ROBBERY
AR230,2025-04-06,BLACK,M,THEFT
AR231,2025-04-08,HISPANIC,F,BATTERY
AR232,2025-04-10,WHITE,M,ASSAULT
AR233,2025-04-12,BLACK,F,NARCOTICS
AR234,2025-04-14,HISPANIC,M,CRIMINAL TRESPASS
AR235,2025-04-16,BLACK,F,FRAUD
AR236,2025-04-18,WHITE,M,WEAPONS VIOLATION
AR237,2025-04-20,HISPANIC,F,THEFT
AR238,2025-04-22,BLACK,M,BATTERY
AR239,2025-04-24,WHITE,F,NARCOTICS
AR240,2025-04-26,BLACK,M,ASSAULT
AR241,2025-04-28,HISPANIC,F,BURGLARY
AR242,2025-04-30,WHITE,M,THEFT
AR243,2025-05-02,BLACK,F,DISORDERLY CONDUCT
AR244,2025-05-04,HISPANIC,M,ROBBERY
AR245,2025-05-06,BLACK,F,NARCOTICS
AR246,2025-05-08,WHITE,M,BATTERY
AR247,2025-05-10,HISPANIC,F,ASSAULT
AR248,2025-05-12,BLACK,M,THEFT
AR249,2025-05-14,WHITE,F,CRIMINAL TRESPASS
AR250,2025-05-16,BLACK,M,WEAPONS VIOLATION
AR251,2025-05-18,HISPANIC,F,FRAUD
AR252,2025-05-20,WHITE,M,NARCOTICS
AR253,2025-05-22,BLACK,F,BATTERY
AR254,2025-05-24,HISPANIC,M,THEFT
AR255,2025-05-26,BLACK,F,ASSAULT
AR256,2025-05-28,WHITE,M,BURGLARY
AR257,2025-05-30,HISPANIC,F,NARCOTICS
AR258,2025-06-01,BLACK,M,DISORDERLY CONDUCT
AR259,2025-06-03,WHITE,F,ROBBERY
AR260,2025-06-05,BLACK,M,THEFT
AR261,2025-06-07,HISPANIC,F,BATTERY
AR262,2025-06-09,WHITE,M,ASSAULT
AR263,2025-06-11,BLACK,F,NARCOTICS
AR264,2025-06-13,HISPANIC,M,CRIMINAL TRESPASS
AR265,2025-06-15,BLACK,F,FRAUD
AR266,2025-06-17,WHITE,M,WEAPONS VIOLATION
AR267,2025-06-19,HISPANIC,F,THEFT
AR268,2025-06-21,BLACK,M,BATTERY
AR269,2025-06-23,WHITE,F,NARCOTICS
AR270,2025-06-25,BLACK,M,ASSAULT
AR271,2025-06-27,HISPANIC,F,BURGLARY
AR272,2025-06-29,WHITE,M,THEFT
AR273,2025-07-01,BLACK,F,DISORDERLY CONDUCT
AR274,2025-07-03,HISPANIC,M,ROBBERY
AR275,2025-07-05,BLACK,F,NARCOTICS
AR276,2025-07-07,WHITE,M,BATTERY
AR277,2025-07-09,HISPANIC,F,ASSAULT
AR278,2025-07-11,BLACK,M,THEFT
AR279,2025-07-13,WHITE,F,CRIMINAL TRESPASS
AR280,2025-07-15,BLACK,M,WEAPONS VIOLATION
AR281,2025-07-17,HISPANIC,F,FRAUD
AR282,2025-07-19,WHITE,M,NARCOTICS
AR283,2025-07-21,BLACK,F,BATTERY
AR284,2025-07-23,HISPANIC,M,THEFT
AR285,2025-07-25,BLACK,F,ASSAULT
AR286,2025-07-27,WHITE,M,BURGLARY
AR287,2025-07-29,HISPANIC,F,NARCOTICS
AR288,2025-07-31,BLACK,M,DISORDERLY CONDUCT
AR289,2025-08-02,WHITE,F,ROBBERY
AR290,2025-08-04,BLACK,M,THEFT
AR291,2025-08-06,HISPANIC,F,BATTERY
AR292,2025-08-08,WHITE,M,ASSAULT
AR293,2025-08-10,BLACK,F,NARCOTICS
AR294,2025-08-12,HISPANIC,M,CRIMINAL TRESPASS
AR295,2025-08-14,BLACK,F,FRAUD
AR296,2025-08-16,WHITE,M,WEAPONS VIOLATION
AR297,2025-08-18,HISPANIC,F,THEFT
AR298,2025-08-20,BLACK,M,BATTERY
AR299,2025-08-22,WHITE,F,NARCOTICS
AR300,2025-08-24,BLACK,M,ASSAULT
