ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
146,2025-05-11,BLACK,F,AGGRAVATED ASSAULT
147,2024-01-12,BLACK,F,ASSAULT
148,2024-11-13,BLACK,F,BURGLARY
149,2025-08-14,BLACK,M,AGGRAVATED ASSAULT
150,2024-08-03,BLACK,M,MOTOR VEHICLE THEFT
151,2024-12-04,WHITE,F,THEFT
152,2025-10-22,BLACK,M,HOMICIDE
153,2024-03-21,BLACK,M,MOTOR VEHICLE THEFT
154,2025-12-27,BLACK,F,NARCOTICS
155,2025-04-29,OTHER,M,BATTERY
156,2025-01-08,BLACK,M,DOMESTIC BATTERY
157,2025-12-10,HISPANIC,M,MOTOR VEHICLE THEFT
158,2024-07-18,HISPANIC,M,BURGLARY
159,2025-06-20,BLACK,M,POSSESSION OF CONTROLLED SUBSTANCE
160,2025-04-10,HISPANIC,M,DOMESTIC BATTERY
161,2024-03-29,BLACK,M,BATTERY
162,2024-09-24,HISPANIC,F,NARCOTICS
163,2025-10-16,HISPANIC,F,BATTERY
164,2025-07-24,BLACK,M,CRIMINAL DAMAGE
165,2025-05-03,BLACK,F,THEFT
166,2025-06-21,HISPANIC,M,BURGLARY
167,2024-02-16,BLACK,M,CRIMINAL DAMAGE
168,2024-10-14,BLACK,F,POSSESSION OF CONTROLLED SUBSTANCE
169,2024-01-16,BLACK,M,NARCOTICS
170,2025-12-11,BLACK,F,PUBLIC INTOXICATION
171,2025-02-04,HISPANIC,M,THEFT
172,2024-03-26,BLACK,F,DISORDERLY CONDUCT
173,2024-09-06,BLACK,M,THEFT
174,2025-01-25,BLACK,F,ASSAULT
175,2024-11-30,HISPANIC,M,DOMESTIC BATTERY
176,2025-09-20,BLACK,F,BATTERY
177,2025-06-02,HISPANIC,M,BATTERY
178,2024-05-16,BLACK,M,WEAPONS VIOLATION
179,2025-11-18,WHITE,F,WEAPONS VIOLATION
180,2025-05-12,BLACK,M,CRIMINAL TRESPASS
181,2025-12-27,BLACK,M,WEAPONS VIOLATION
182,2025-04-21,BLACK,F,BURGLARY
183,2025-08-16,WHITE,M,BATTERY
184,2024-08-10,HISPANIC,M,NARCOTICS
185,2025-01-06,BLACK,M,BATTERY
186,2025-02-05,HISPANIC,F,AGGRAVATED ASSAULT
187,2025-03-18,HISPANIC,M,MOTOR VEHICLE THEFT
188,2025-05-04,BLACK,M,ASSAULT
189,2025-09-06,BLACK,F,ROBBERY
190,2024-09-29,BLACK,F,SEXUAL ASSAULT
191,2025-06-09,BLACK,M,BATTERY
192,2024-06-07,WHITE,M,MOTOR VEHICLE THEFT
193,2024-05-31,WHITE,M,ROBBERY
194,2025-09-11,HISPANIC,M,MOTOR VEHICLE THEFT
195,2024-07-06,BLACK,M,THEFT
196,2024-04-07,BLACK,M,POSSESSION OF CONTROLLED SUBSTANCE
197,2024-05-10,HISPANIC,M,AGGRAVATED BATTERY
198,2024-06-19,WHITE,M,BURGLARY
199,2024-07-01,HISPANIC,F,WEAPONS VIOLATION
200,2024-12-29,HISPANIC,F,AGGRAVATED BATTERY
201,2024-02-08,HISPANIC,F,WEAPONS VIOLATION
202,2025-06-10,BLACK,M,BATTERY
203,2025-05-11,BLACK,M,MOTOR VEHICLE THEFT
204,2025-05-30,WHITE,F,MOTOR VEHICLE THEFT
205,2024-12-14,BLACK,F,ASSAULT
206,2025-01-31,BLACK,M,CRIMINAL DAMAGE
207,2025-12-22,BLACK,F,HOMICIDE
208,2024-06-09,HISPANIC,F,AGGRAVATED BATTERY
209,2024-01-16,BLACK,F,ROBBERY
210,2025-05-07,BLACK,F,THEFT
211,2025-03-01,BLACK,M,DRIVING UNDER INFLUENCE
212,2024-04-17,HISPANIC,M,DISORDERLY CONDUCT
213,2025-03-25,HISPANIC,F,THEFT
214,2024-11-06,BLACK,F,AGGRAVATED BATTERY
215,2024-06-18,HISPANIC,M,POSSESSION OF CONTROLLED SUBSTANCE
216,2025-06-29,BLACK,M,BURGLARY
217,2025-02-17,BLACK,M,MOTOR VEHICLE THEFT
218,2024-09-07,HISPANIC,F,ASSAULT
219,2024-05-20,HISPANIC,F,THEFT
220,2024-09-30,HISPANIC,M,NARCOTICS
221,2025-02-19,HISPANIC,M,DOMESTIC BATTERY
222,2025-08-30,BLACK,M,THEFT
223,2024-02-08,BLACK,F,NARCOTICS
224,2024-01-29,BLACK,F,ASSAULT
225,2025-04-21,BLACK,F,BURGLARY
226,2024-11-13,BLACK,M,AGGRAVATED BATTERY
227,2024-09-01,WHITE,M,NARCOTICS
228,2025-11-27,BLACK,M,NARCOTICS
229,2024-09-28,WHITE,M,CRIMINAL DAMAGE
230,2025-03-15,HISPANIC,F,ROBBERY
231,2024-08-26,HISPANIC,F,BATTERY
232,2025-01-11,BLACK,F,ROBBERY
233,2024-09-22,BLACK,F,BATTERY
234,2024-12-24,BLACK,M,BATTERY
235,2024-12-05,BLACK,F,ROBBERY
236,2025-01-23,HISPANIC,F,ASSAULT
237,2025-07-30,BLACK,F,AGGRAVATED BATTERY
238,2025-11-19,BLACK,M,ASSAULT
239,2024-01-03,HISPANIC,M,MOTOR VEHICLE THEFT
240,2025-03-04,BLACK,M,CRIMINAL TRESPASS
241,2024-05-21,WHITE,F,THEFT
242,2025-01-10,WHITE,M,CRIMINAL TRESPASS
243,2025-10-31,WHITE,M,BATTERY
244,2024-11-19,BLACK,F,FRAUD
245,2024-05-25,BLACK,M,BATTERY
246,2024-10-19,WHITE,M,ASSAULT
247,2025-10-26,BLACK,M,THEFT
248,2025-03-07,WHITE,F,RESISTING ARREST
249,2025-12-05,WHITE,M,ROBBERY
250,2025-08-07,HISPANIC,F,MOTOR VEHICLE THEFT
251,2025-02-02,BLACK,M,THEFT
252,2024-12-09,BLACK,F,CRIMINAL DAMAGE
253,2024-05-19,HISPANIC,M,BATTERY
254,2024-07-05,BLACK,M,AGGRAVATED ASSAULT
255,2024-03-01,BLACK,F,BATTERY
256,2025-01-14,BLACK,M,BATTERY
257,2025-12-10,WHITE,M,THEFT
258,2025-03-15,HISPANIC,M,ROBBERY
259,2024-11-14,BLACK,F,BURGLARY
260,2024-10-28,BLACK,M,THEFT
261,2024-12-09,BLACK,F,DOMESTIC BATTERY
262,2024-01-11,OTHER,M,ROBBERY
263,2024-03-02,BLACK,M,BURGLARY
264,2024-08-13,BLACK,M,ASSAULT
265,2024-06-01,HISPANIC,M,ASSAULT
266,2025-12-11,HISPANIC,M,BURGLARY
267,2025-07-17,HISPANIC,M,BATTERY
268,2025-07-24,HISPANIC,M,BATTERY
269,2025-08-06,BLACK,F,DISORDERLY CONDUCT
270,2025-10-21,BLACK,M,SEXUAL ASSAULT
271,2025-07-28,HISPANIC,M,ASSAULT
272,2024-11-05,HISPANIC,F,NARCOTICS
273,2024-08-30,HISPANIC,M,CRIMINAL TRESPASS
274,2025-05-07,WHITE,M,ASSAULT
275,2024-12-31,BLACK,F,THEFT
276,2024-11-25,BLACK,F,BATTERY
277,2024-04-16,HISPANIC,M,WEAPONS VIOLATION
278,2024-08-13,HISPANIC,F,CRIMINAL TRESPASS
279,2024-08-05,HISPANIC,M,THEFT
280,2025-05-20,HISPANIC,M,BATTERY
281,2024-09-15,WHITE,M,BATTERY
282,2025-05-31,BLACK,F,CRIMINAL TRESPASS
283,2024-02-23,BLACK,M,THEFT
284,2024-02-16,BLACK,M,THEFT
285,2025-12-27,BLACK,F,DOMESTIC BATTERY
286,2025-11-19,BLACK,M,BATTERY
287,2025-06-04,BLACK,M,CRIMINAL TRESPASS
288,2024-04-08,BLACK,M,BATTERY
289,2024-01-20,BLACK,M,THEFT
290,2025-07-26,BLACK,M,BATTERY
291,2025-05-04,BLACK,M,WEAPONS VIOLATION
292,2025-02-22,BLACK,F,DISORDERLY CONDUCT
293,2025-11-20,HISPANIC,M,PUBLIC INTOXICATION
294,2024-03-02,BLACK,M,ASSAULT
295,2024-05-24,BLACK,F,CRIMINAL TRESPASS
296,2024-08-03,BLACK,M,BATTERY
297,2024-01-03,HISPANIC,F,NARCOTICS
298,2024-06-08,BLACK,M,AGGRAVATED ASSAULT
299,2024-04-29,HISPANIC,M,THEFT
300,2024-03-29,BLACK,M,THEFT
