ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
138,2024-10-27,HISPANIC,F,CRIMINAL DAMAGE
139,2024-10-27,BLACK,F,ASSAULT
140,2024-11-01,WHITE,M,NARCOTICS
141,2024-11-10,WHITE,M,ASSAULT
142,2024-11-15,BLACK,F,BATTERY
143,2024-11-18,BLACK,M,CRIMINAL TRESPASS
144,2024-11-19,BLACK,M,ASSAULT
145,2024-11-27,BLACK,F,BATTERY
146,2024-11-28,BLACK,F,SEX OFFENSE
147,2024-12-04,BLACK,F,NARCOTICS
148,2024-12-10,BLACK,F,BURGLARY
149,2024-12-12,BLACK,M,SEX OFFENSE
150,2024-12-13,BLACK,M,ROBBERY
151,2024-12-14,WHITE,F,THEFT
152,2024-12-14,BLACK,M,INTERFERE WITH PUBLIC OFFICER
153,2024-12-18,BLACK,M,ROBBERY
154,2024-12-28,BLACK,F,NARCOTICS
155,2024-12-29,OTHER,M,THEFT
156,2025-01-02,BLACK,M,MOTOR VEHICLE THEFT
157,2025-01-05,HISPANIC,M,ROBBERY
158,2025-01-05,HISPANIC,M,BURGLARY
159,2025-01-06,BLACK,M,OTHER NARCOTIC VIOLATION
160,2025-01-08,HISPANIC,M,MOTOR VEHICLE THEFT
161,2025-01-14,BLACK,M,THEFT
162,2025-01-17,HISPANIC,F,NARCOTICS
163,2025-01-17,HISPANIC,F,BATTERY
164,2025-01-22,BLACK,M,CRIMINAL TRESPASS
165,2025-01-23,BLACK,F,THEFT
166,2025-01-24,HISPANIC,M,BURGLARY
167,2025-01-24,BLACK,M,CRIMINAL TRESPASS
168,2025-01-25,BLACK,F,OTHER NARCOTIC VIOLATION
169,2025-01-29,BLACK,M,NARCOTICS
170,2025-02-09,BLACK,F,CRIMINAL DAMAGE
171,2025-02-12,HISPANIC,M,THEFT
172,2025-02-12,BLACK,F,DECEPTIVE PRACTICE
173,2025-02-14,BLACK,M,THEFT
174,2025-02-14,BLACK,F,NARCOTICS
175,2025-02-16,HISPANIC,M,MOTOR VEHICLE THEFT
176,2025-02-20,BLACK,F,THEFT
177,2025-02-20,HISPANIC,M,BATTERY
178,2025-02-24,BLACK,M,CRIMINAL TRESPASS
179,2025-03-05,WHITE,F,CRIMINAL TRESPASS
180,2025-03-08,BLACK,M,ROBBERY
181,2025-03-08,BLACK,M,WEAPONS VIOLATION
182,2025-03-08,BLACK,F,BURGLARY
183,2025-03-08,WHITE,M,BATTERY
184,2025-03-09,HISPANIC,M,NARCOTICS
185,2025-03-09,BLACK,M,BATTERY
186,2025-03-14,HISPANIC,F,SEX OFFENSE
187,2025-03-17,HISPANIC,M,BURGLARY
188,2025-03-21,BLACK,M,NARCOTICS
189,2025-03-24,BLACK,F,ASSAULT
190,2025-03-29,BLACK,F,INTERFERE WITH PUBLIC OFFICER
191,2025-04-04,BLACK,M,THEFT
192,2025-04-04,WHITE,M,BURGLARY
193,2025-04-07,WHITE,M,ASSAULT
194,2025-04-09,HISPANIC,M,ROBBERY
195,2025-04-09,BLACK,M,THEFT
196,2025-04-14,BLACK,M,OTHER NARCOTIC VIOLATION
197,2025-04-15,HISPANIC,M,PUBLIC PEACE VIOLATION
198,2025-04-18,WHITE,M,BURGLARY
199,2025-04-18,HISPANIC,F,WEAPONS VIOLATION
200,2025-04-23,HISPANIC,F,PUBLIC PEACE VIOLATION
201,2025-04-24,HISPANIC,F,WEAPONS VIOLATION
202,2025-04-29,BLACK,M,THEFT
203,2025-04-29,BLACK,M,BURGLARY
204,2025-05-01,WHITE,F,ROBBERY
205,2025-05-07,BLACK,F,NARCOTICS
206,2025-05-12,BLACK,M,CRIMINAL TRESPASS
207,2025-05-12,BLACK,F,INTERFERE WITH PUBLIC OFFICER
208,2025-05-12,HISPANIC,F,PUBLIC PEACE VIOLATION
209,2025-05-15,BLACK,F,ASSAULT
210,2025-05-20,BLACK,F,THEFT
211,2025-05-26,BLACK,M,INTIMIDATION
212,2025-05-27,HISPANIC,M,CRIMINAL DAMAGE
213,2025-06-01,HISPANIC,F,THEFT
214,2025-06-03,BLACK,F,PUBLIC PEACE VIOLATION
215,2025-06-03,HISPANIC,M,OTHER NARCOTIC VIOLATION
216,2025-06-05,BLACK,M,ASSAULT
217,2025-06-10,BLACK,M,BURGLARY
218,2025-06-13,HISPANIC,F,NARCOTICS
219,2025-06-24,HISPANIC,F,THEFT
220,2025-06-25,HISPANIC,M,NARCOTICS
221,2025-06-27,HISPANIC,M,CRIMINAL DAMAGE
222,2025-06-29,BLACK,M,THEFT
223,2025-06-30,BLACK,F,NARCOTICS
224,2025-07-03,BLACK,F,NARCOTICS
225,2025-07-03,BLACK,F,BURGLARY
226,2025-07-03,BLACK,M,PUBLIC PEACE VIOLATION
227,2025-07-05,WHITE,M,NARCOTICS
228,2025-07-06,BLACK,M,NARCOTICS
229,2025-07-06,WHITE,M,CRIMINAL TRESPASS
230,2025-07-06,HISPANIC,F,ASSAULT
231,2025-07-07,HISPANIC,F,BATTERY
232,2025-07-12,BLACK,F,ASSAULT
233,2025-07-12,BLACK,F,THEFT
234,2025-07-16,BLACK,M,BATTERY
235,2025-07-17,BLACK,F,ASSAULT
236,2025-07-19,HISPANIC,F,NARCOTICS
237,2025-07-20,BLACK,F,SEX OFFENSE
238,2025-07-21,BLACK,M,NARCOTICS
239,2025-07-24,HISPANIC,M,BURGLARY
240,2025-07-28,BLACK,M,ROBBERY
241,2025-07-28,WHITE,F,THEFT
242,2025-08-03,WHITE,M,WEAPONS VIOLATION
243,2025-08-03,WHITE,M,BATTERY
244,2025-08-07,BLACK,F,STALKING
245,2025-08-13,BLACK,M,THEFT
246,2025-08-14,WHITE,M,NARCOTICS
247,2025-08-20,BLACK,M,THEFT
248,2025-08-21,WHITE,F,ARSON
249,2025-08-25,WHITE,M,ASSAULT
250,2025-08-25,HISPANIC,F,ROBBERY
251,2025-08-26,BLACK,M,THEFT
252,2025-08-27,BLACK,F,CRIMINAL TRESPASS
253,2025-09-02,HISPANIC,M,BATTERY
254,2025-09-02,BLACK,M,SEX OFFENSE
255,2025-09-05,BLACK,F,BATTERY
256,2025-09-08,BLACK,M,BATTERY
257,2025-09-10,WHITE,M,THEFT
258,2025-09-13,HISPANIC,M,ASSAULT
259,2025-09-15,BLACK,F,BURGLARY
260,2025-09-15,BLACK,M,THEFT
261,2025-09-25,BLACK,F,MOTOR VEHICLE THEFT
262,2025-10-02,OTHER,M,ASSAULT
263,2025-10-04,BLACK,M,BURGLARY
264,2025-10-05,BLACK,M,ASSAULT
265,2025-10-08,HISPANIC,M,NARCOTICS
266,2025-10-12,HISPANIC,M,BURGLARY
267,2025-10-12,HISPANIC,M,THEFT
268,2025-10-16,HISPANIC,M,BATTERY
269,2025-10-16,BLACK,F,DECEPTIVE PRACTICE
270,2025-10-17,BLACK,M,INTERFERE WITH PUBLIC OFFICER
271,2025-10-18,HISPANIC,M,NARCOTICS
272,2025-10-20,HISPANIC,F,BATTERY
273,2025-10-23,HISPANIC,M,ROBBERY
274,2025-10-25,WHITE,M,NARCOTICS
275,2025-10-27,BLACK,F,THEFT
276,2025-10-27,BLACK,F,THEFT
277,2025-10-29,HISPANIC,M,WEAPONS VIOLATION
278,2025-10-31,HISPANIC,F,ROBBERY
279,2025-11-02,HISPANIC,M,THEFT
280,2025-11-05,HISPANIC,M,BATTERY
281,2025-11-06,WHITE,M,BATTERY
282,2025-11-08,BLACK,F,WEAPONS VIOLATION
283,2025-11-16,BLACK,M,THEFT
284,2025-11-17,BLACK,M,THEFT
285,2025-11-18,BLACK,F,MOTOR VEHICLE THEFT
286,2025-11-20,BLACK,M,BATTERY
287,2025-11-23,BLACK,M,ROBBERY
288,2025-11-27,BLACK,M,BATTERY
289,2025-11-27,BLACK,M,THEFT
290,2025-11-29,BLACK,M,BATTERY
291,2025-11-30,BLACK,M,CRIMINAL TRESPASS
292,2025-12-02,BLACK,F,DECEPTIVE PRACTICE
293,2025-12-05,HISPANIC,M,CRIMINAL DAMAGE
294,2025-12-07,BLACK,M,NARCOTICS
295,2025-12-15,BLACK,F,WEAPONS VIOLATION
296,2025-12-19,BLACK,M,BATTERY
297,2025-12-19,HISPANIC,F,BATTERY
298,2025-12-22,BLACK,M,SEX OFFENSE
299,2025-12-25,HISPANIC,M,THEFT
300,2025-12-31,BLACK,M,THEFT
