COLLISION_ID,CRASH DATE,CRASH TIME,BOROUGH,DRIVER_SEX,CONTRIBUTING_FACTOR_1,VEHICLE_TYPE
20250000055,10/23/2025,08:15,BROOKLYN,M,Following Too Closely,SUV
20250000056,09/16/2025,08:23,BRONX,F,Failure to Yield Right-of-Way,Pick-up Truck
20250000057,11/26/2025,14:50,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
20250000058,07/25/2025,15:18,MANHATTAN,M,Aggressive Driving/Road Rage,Bus
20250000059,09/09/2025,19:21,MANHATTAN,M,Fatigued/Drowsy,E-Bike
20250000060,11/13/2024,22:44,BROOKLYN,M,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20250000061,03/27/2024,10:24,QUEENS,M,Failure to Yield Right-of-Way,Sedan
20250000062,12/20/2025,18:47,BROOKLYN,F,Passenger Distraction,Sedan
20250000063,11/17/2025,12:23,BRONX,M,Failure to Yield Right-of-Way,Bus
20250000064,12/15/2024,21:31,BRONX,M,Following Too Closely,Sedan
20250000065,10/29/2024,18:06,QUEENS,M,Traffic Control Disregarded,Pick-up Truck
20250000066,06/23/2025,04:21,BROOKLYN,F,Fatigued/Drowsy,SUV
20250000067,06/06/2024,08:53,MANHATTAN,M,Fatigued/Drowsy,E-Bike
20250000068,03/24/2025,05:23,QUEENS,M,Driver Inattention/Distraction,SUV
20250000069,10/18/2024,17:50,MANHATTAN,M,Traffic Control Disregarded,Sedan
20250000070,04/25/2025,20:12,BROOKLYN,M,Turning Improperly,Box Truck
20250000071,04/17/2025,17:49,MANHATTAN,M,Traffic Control Disregarded,Bus
20250000072,07/23/2024,18:08,QUEENS,F,Driver Inattention/Distraction,SUV
20250000073,01/15/2025,13:06,BROOKLYN,M,Traffic Control Disregarded,Sedan
20250000074,03/26/2024,17:17,MANHATTAN,M,Unsafe Speed,Taxi
20250000075,04/03/2024,21:14,QUEENS,F,Passenger Distraction,Motorcycle
20250000076,02/28/2025,06:32,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
20250000077,08/17/2024,02:59,QUEENS,M,Alcohol Involvement,Sedan
20250000078,05/29/2024,08:18,BRONX,F,Unsafe Speed,Taxi
20250000079,12/23/2025,12:39,QUEENS,M,Driver Inattention/Distraction,Sedan
20250000080,06/02/2024,13:46,BROOKLYN,M,Unsafe Speed,Pick-up Truck
20250000081,08/31/2024,10:03,QUEENS,M,Fatigued/Drowsy,Station Wagon/Sport Utility Vehicle
20250000082,03/05/2024,07:57,BROOKLYN,M,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
20250000083,08/11/2025,09:09,BROOKLYN,M,Driver Inattention/Distraction,Sedan
20250000084,08/07/2025,12:42,BROOKLYN,M,Traffic Control Disregarded,Sedan
20250000085,06/22/2025,13:50,BROOKLYN,F,Traffic Control Disregarded,SUV
20250000086,04/26/2025,05:24,BROOKLYN,F,Driver Inattention/Distraction,Sedan
20250000087,03/10/2024,11:46,MANHATTAN,M,Driver Inattention/Distraction,SUV
20250000088,12/06/2024,08:22,QUEENS,M,Lost Consciousness,Sedan
20250000089,12/02/2025,12:44,QUEENS,M,Driver Inattention/Distraction,Sedan
20250000090,04/13/2025,04:12,STATEN ISLAND,M,Driver Inattention/Distraction,Sedan
20250000091,11/13/2024,13:52,BROOKLYN,M,Driver Inattention/Distraction,Pick-up Truck
20250000092,07/14/2024,10:55,BROOKLYN,F,Outside Car Distraction,Sedan
20250000093,05/07/2024,18:27,MANHATTAN,F,Prescription Medication,E-Bike
20250000094,01/30/2025,11:11,BROOKLYN,M,Unsafe Speed,Motorcycle
20250000095,06/15/2025,10:05,MANHATTAN,M,Driver Inattention/Distraction,SUV
20250000096,07/03/2024,13:20,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
20250000097,04/01/2025,14:27,BROOKLYN,M,Unsafe Speed,SUV
20250000098,12/27/2024,14:27,MANHATTAN,M,Other Vehicular,Motorcycle
20250000099,03/17/2024,15:25,BROOKLYN,M,Lost Consciousness,Station Wagon/Sport Utility Vehicle
20250000100,02/01/2024,08:38,QUEENS,M,Unsafe Speed,Sedan
20250000101,08/29/2024,17:23,BROOKLYN,M,Turning Improperly,Sedan
20250000102,06/06/2024,15:23,BROOKLYN,M,Prescription Medication,SUV
20250000103,06/26/2025,11:20,QUEENS,M,Driver Inattention/Distraction,Sedan
20250000104,07/09/2024,13:24,BRONX,F,Driver Inattention/Distraction,Pick-up Truck
20250000105,12/21/2025,12:39,QUEENS,M,View Obstructed/Limited,SUV
20250000106,05/05/2024,08:04,QUEENS,M,Passenger Distraction,SUV
20250000107,03/30/2024,18:54,QUEENS,F,Fatigued/Drowsy,Station Wagon/Sport Utility Vehicle
20250000108,07/17/2025,13:57,BROOKLYN,M,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20250000109,12/18/2025,15:50,MANHATTAN,M,Driver Inattention/Distraction,Box Truck
20250000110,05/22/2024,09:31,BROOKLYN,M,Traffic Control Disregarded,Sedan
20250000111,07/18/2025,08:56,MANHATTAN,M,Failure to Yield Right-of-Way,E-Scooter
20250000112,05/05/2025,13:49,BROOKLYN,M,Traffic Control Disregarded,Sedan
20250000113,11/20/2024,15:28,QUEENS,M,Traffic Control Disregarded,Sedan
20250000114,07/18/2025,15:11,QUEENS,F,Driver Inattention/Distraction,SUV
20250000115,02/26/2024,18:33,QUEENS,M,Driver Inattention/Distraction,Sedan
20250000116,12/27/2025,09:33,BROOKLYN,F,Aggressive Driving/Road Rage,Sedan
20250000117,10/12/2025,22:17,MANHATTAN,M,Failure to Yield Right-of-Way,SUV
20250000118,05/29/2025,15:37,BRONX,F,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20250000119,09/11/2025,11:59,STATEN ISLAND,M,Aggressive Driving/Road Rage,Sedan
20250000120,02/16/2024,21:49,QUEENS,M,Fatigued/Drowsy,Pick-up Truck
20250000121,03/02/2025,14:01,QUEENS,M,Fatigued/Drowsy,Sedan
20250000122,11/05/2024,12:51,BROOKLYN,F,Failure to Yield Right-of-Way,SUV
20250000123,12/06/2025,06:28,BRONX,M,Unsafe Speed,Sedan
20250000124,05/27/2024,10:45,QUEENS,M,Following Too Closely,Sedan
20250000125,02/12/2025,08:23,BRONX,M,Driver Inattention/Distraction,Sedan
20250000126,05/05/2024,10:15,BROOKLYN,M,Driver Inattention/Distraction,Motorcycle
20250000127,09/22/2025,12:55,BROOKLYN,F,Lost Consciousness,Motorcycle
20250000128,11/16/2024,09:10,QUEENS,M,Traffic Control Disregarded,SUV
20250000129,11/11/2024,13:05,MANHATTAN,F,Unsafe Speed,Bus
20250000130,08/08/2024,14:03,QUEENS,M,Unsafe Speed,Van
20250000131,10/31/2025,15:18,MANHATTAN,M,Aggressive Driving/Road Rage,SUV
20250000132,09/27/2024,16:48,STATEN ISLAND,M,Driver Inattention/Distraction,Sedan
20250000133,07/29/2025,09:35,BROOKLYN,M,Failure to Yield Right-of-Way,SUV
20250000134,07/17/2025,10:39,BROOKLYN,M,Driver Inattention/Distraction,Box Truck
20250000135,02/07/2025,11:21,BRONX,M,Failure to Yield Right-of-Way,Sedan
20250000136,09/08/2025,13:32,QUEENS,M,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
20250000137,04/30/2025,13:09,QUEENS,M,Traffic Control Disregarded,Sedan
20250000138,09/19/2025,10:25,BROOKLYN,F,Prescription Medication,Sedan
20250000139,12/10/2024,13:32,BROOKLYN,M,Alcohol Involvement,Sedan
20250000140,01/18/2024,11:43,BROOKLYN,M,Unsafe Speed,Sedan
20250000141,12/05/2025,15:38,MANHATTAN,M,Other Vehicular,Pick-up Truck
20250000142,08/15/2025,14:46,BROOKLYN,M,Unsafe Speed,SUV
20250000143,09/26/2025,17:24,BRONX,M,Alcohol Involvement,Sedan
20250000144,12/18/2025,07:01,BROOKLYN,M,Unsafe Speed,SUV
20250000145,07/27/2024,12:49,BROOKLYN,M,Unsafe Speed,Taxi
20250000146,03/04/2024,16:33,QUEENS,M,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
20250000147,06/22/2025,11:11,QUEENS,M,Traffic Control Disregarded,SUV
20250000148,11/23/2025,17:46,QUEENS,M,Lost Consciousness,Sedan
20250000149,05/10/2025,09:15,BROOKLYN,M,Failure to Yield Right-of-Way,Motorcycle
20250000150,10/31/2024,17:45,BROOKLYN,M,Alcohol Involvement,Sedan
