ID,DATE,RACE,CHARGE_TYPE,DESCRIPTION
58,2024-04-24,White,M,CRIMINAL TRESPASS TO VEHICLE
59,2024-04-26,Black,F,ROBBERY
60,2024-04-28,Hispanic,M,NARCOTICS - DELIVERY
61,2024-04-30,Black,M,BATTERY
62,2024-05-02,White,M,THEFT FROM BUILDING
63,2024-05-04,Black,F,AGGRAVATED ASSAULT
64,2024-05-06,Hispanic,M,POSSESSION OF FIREARM
65,2024-05-08,Black,M,CRIMINAL DAMAGE
66,2024-05-10,White,M,RECKLESS CONDUCT
67,2024-05-12,Black,F,BURGLARY
68,2024-05-14,Hispanic,M,NARCOTICS - POSSESSION
69,2024-05-16,Black,M,DOMESTIC BATTERY
70,2024-05-18,White,M,THEFT
71,2024-05-20,Black,F,ARMED ROBBERY
72,2024-05-22,Hispanic,M,ASSAULT
73,2024-05-24,Black,M,AGGRAVATED BATTERY
74,2024-05-26,White,M,POSSESSION OF CANNABIS
75,2024-05-28,Black,F,ROBBERY
76,2024-05-30,Hispanic,M,CRIMINAL TRESPASS
77,2024-06-01,Black,M,BATTERY
78,2024-06-03,White,M,THEFT FROM MOTOR VEHICLE
79,2024-06-05,Black,F,NARCOTICS - POSSESSION
80,2024-06-07,Hispanic,M,DOMESTIC BATTERY
81,2024-06-09,Black,M,AGGRAVATED ASSAULT
82,2024-06-11,White,M,CRIMINAL DAMAGE
83,2024-06-13,Black,F,ARMED ROBBERY
84,2024-06-15,Hispanic,M,RETAIL THEFT
85,2024-06-17,Black,M,POSSESSION OF FIREARM
86,2024-06-19,White,M,THEFT
87,2024-06-21,Black,F,BURGLARY
88,2024-06-23,Hispanic,M,NARCOTICS - DELIVERY
89,2024-06-25,Black,M,BATTERY
90,2024-06-27,White,M,ASSAULT
91,2024-06-29,Black,F,AGGRAVATED BATTERY
92,2024-07-01,Hispanic,M,ROBBERY
93,2024-07-03,Black,M,DOMESTIC BATTERY
94,2024-07-05,White,M,CRIMINAL TRESPASS TO RESIDENCE
95,2024-07-07,Black,F,THEFT
96,2024-07-09,Hispanic,M,POSSESSION OF CONTROLLED SUBSTANCE
97,2024-07-11,Black,M,NARCOTICS - POSSESSION
98,2024-07-13,White,M,CRIMINAL DAMAGE TO PROPERTY
99,2024-07-15,Black,F,ARMED ROBBERY
100,2024-07-17,Hispanic,M,BATTERY
101,2024-07-19,Black,M,AGGRAVATED ASSAULT
102,2024-07-21,White,M,THEFT FROM BUILDING
103,2024-07-23,Black,F,ROBBERY
104,2024-07-25,Hispanic,M,POSSESSION OF FIREARM
105,2024-07-27,Black,M,DOMESTIC BATTERY
106,2024-07-29,White,M,ASSAULT
107,2024-07-31,Black,F,BURGLARY
108,2024-08-02,Hispanic,M,NARCOTICS - POSSESSION
109,2024-08-04,Black,M,RETAIL THEFT
110,2024-08-06,White,M,CRIMINAL TRESPASS
111,2024-08-08,Black,F,AGGRAVATED BATTERY
112,2024-08-10,Hispanic,M,THEFT
113,2024-08-12,Black,M,BATTERY
114,2024-08-14,White,M,POSSESSION OF CANNABIS
115,2024-08-16,Black,F,ARMED ROBBERY
116,2024-08-18,Hispanic,M,NARCOTICS - DELIVERY
117,2024-08-20,Black,M,DOMESTIC BATTERY
118,2024-08-22,White,M,CRIMINAL DAMAGE
119,2024-08-24,Black,F,ROBBERY
120,2024-08-26,Hispanic,M,ASSAULT
121,2024-08-28,Black,M,AGGRAVATED ASSAULT
122,2024-08-30,White,M,THEFT FROM MOTOR VEHICLE
123,2024-09-01,Black,F,BURGLARY
124,2024-09-03,Hispanic,M,POSSESSION OF FIREARM
125,2024-09-05,Black,M,NARCOTICS - POSSESSION
126,2024-09-07,White,M,BATTERY
127,2024-09-09,Black,F,ARMED ROBBERY
128,2024-09-11,Hispanic,M,RETAIL THEFT
129,2024-09-13,Black,M,DOMESTIC BATTERY
130,2024-09-15,White,M,CRIMINAL TRESPASS
131,2024-09-17,Black,F,AGGRAVATED BATTERY
132,2024-09-19,Hispanic,M,THEFT
133,2024-09-21,Black,M,POSSESSION OF CONTROLLED SUBSTANCE
134,2024-09-23,White,M,ASSAULT
135,2024-09-25,Black,F,ROBBERY
136,2024-09-27,Hispanic,M,NARCOTICS - POSSESSION
137,2024-09-29,Black,M,BATTERY
138,2024-10-01,White,M,CRIMINAL DAMAGE TO PROPERTY
139,2024-10-03,Black,F,ARMED ROBBERY
140,2024-10-05,Hispanic,M,THEFT FROM BUILDING
141,2024-10-07,Black,M,AGGRAVATED ASSAULT
142,2024-10-09,White,M,POSSESSION OF FIREARM
143,2024-10-11,Black,F,DOMESTIC BATTERY
144,2024-10-13,Hispanic,M,BURGLARY
145,2024-10-15,Black,M,NARCOTICS - DELIVERY
146,2024-10-17,White,M,RETAIL THEFT
147,2024-10-19,Black,F,ROBBERY
148,2024-10-21,Hispanic,M,BATTERY
149,2024-10-23,Black,M,THEFT
150,2024-10-25,White,M,CRIMINAL TRESPASS TO VEHICLE
151,2024-10-27,Black,F,AGGRAVATED BATTERY
152,2024-10-29,Hispanic,M,POSSESSION OF CANNABIS
153,2024-10-31,Black,M,ASSAULT
154,2024-11-02,White,M,NARCOTICS - POSSESSION
155,2024-11-04,Black,F,ARMED ROBBERY
156,2024-11-06,Hispanic,M,DOMESTIC BATTERY
157,2024-11-08,Black,M,THEFT FROM MOTOR VEHICLE
158,2024-11-10,White,M,CRIMINAL DAMAGE
159,2024-11-12,Black,F,ROBBERY
160,2024-11-14,Hispanic,M,BATTERY
161,2024-11-16,Black,M,AGGRAVATED ASSAULT
162,2024-11-18,White,M,POSSESSION OF FIREARM
163,2024-11-20,Black,F,BURGLARY
164,2024-11-22,Hispanic,M,NARCOTICS - POSSESSION
165,2024-11-24,Black,M,RETAIL THEFT
166,2024-11-26,White,M,THEFT
167,2024-11-28,Black,F,DOMESTIC BATTERY
168,2024-11-30,Hispanic,M,ASSAULT
169,2024-12-02,Black,M,AGGRAVATED BATTERY
170,2024-12-04,White,M,CRIMINAL TRESPASS
171,2024-12-06,Black,F,ARMED ROBBERY
172,2024-12-08,Hispanic,M,NARCOTICS - DELIVERY
173,2024-12-10,Black,M,BATTERY
174,2024-12-12,White,M,THEFT FROM BUILDING
175,2024-12-14,Black,F,ROBBERY
176,2024-12-16,Hispanic,M,POSSESSION OF CONTROLLED SUBSTANCE
177,2024-12-18,Black,M,DOMESTIC BATTERY
178,2024-12-20,White,M,CRIMINAL DAMAGE TO PROPERTY
179,2024-12-22,Black,F,AGGRAVATED ASSAULT
180,2024-12-24,Hispanic,M,THEFT
181,2024-12-26,Black,M,NARCOTICS - POSSESSION
182,2024-12-28,White,M,BATTERY
183,2024-12-30,Black,F,ARMED ROBBERY
184,2025-01-01,Hispanic,M,RETAIL THEFT
185,2025-01-03,Black,M,POSSESSION OF FIREARM
186,2025-01-05,White,M,ASSAULT
187,2025-01-07,Black,F,DOMESTIC BATTERY
188,2025-01-09,Hispanic,M,BURGLARY
189,2025-01-11,Black,M,NARCOTICS - POSSESSION
190,2025-01-13,White,M,THEFT FROM MOTOR VEHICLE
191,2025-01-15,Black,F,ROBBERY
192,2025-01-17,Hispanic,M,AGGRAVATED BATTERY
193,2025-01-19,Black,M,BATTERY
194,2025-01-21,White,M,CRIMINAL TRESPASS TO RESIDENCE
195,2025-01-23,Black,F,ARMED ROBBERY
196,2025-01-25,Hispanic,M,POSSESSION OF CANNABIS
197,2025-01-27,Black,M,THEFT
198,2025-01-29,White,M,NARCOTICS - DELIVERY
199,2025-01-31,Black,F,AGGRAVATED ASSAULT
200,2025-02-02,Hispanic,M,DOMESTIC BATTERY
201,2025-02-04,Black,M,CRIMINAL DAMAGE
202,2025-02-06,White,M,RETAIL THEFT
203,2025-02-08,Black,F,ROBBERY
204,2025-02-10,Hispanic,M,BATTERY
205,2025-02-12,Black,M,POSSESSION OF FIREARM
206,2025-02-14,White,M,THEFT FROM BUILDING
207,2025-02-16,Black,F,BURGLARY
208,2025-02-18,Hispanic,M,NARCOTICS - POSSESSION
209,2025-02-20,Black,M,ASSAULT
210,2025-02-22,White,M,AGGRAVATED BATTERY
211,2025-02-24,Black,F,ARMED ROBBERY
212,2025-02-26,Hispanic,M,DOMESTIC BATTERY
213,2025-02-28,Black,M,THEFT
214,2025-03-02,White,M,CRIMINAL TRESPASS
215,2025-03-04,Black,F,NARCOTICS - POSSESSION
216,2025-03-06,Hispanic,M,BATTERY
217,2025-03-08,Black,M,ROBBERY
218,2025-03-10,White,M,POSSESSION OF CONTROLLED SUBSTANCE
219,2025-03-12,Black,F,AGGRAVATED ASSAULT
220,2025-03-14,Hispanic,M,THEFT FROM MOTOR VEHICLE
221,2025-03-16,Black,M,DOMESTIC BATTERY
222,2025-03-18,White,M,CRIMINAL DAMAGE TO PROPERTY
223,2025-03-20,Black,F,ARMED ROBBERY
224,2025-03-22,Hispanic,M,RETAIL THEFT
225,2025-03-24,Black,M,BATTERY
226,2025-03-26,White,M,POSSESSION OF FIREARM
227,2025-03-28,Black,F,ROBBERY
228,2025-03-30,Hispanic,M,NARCOTICS - DELIVERY
229,2025-04-01,Black,M,AGGRAVATED BATTERY
230,2025-04-03,White,M,THEFT
231,2025-04-05,Black,F,BURGLARY
232,2025-04-07,Hispanic,M,ASSAULT
233,2025-04-09,Black,M,DOMESTIC BATTERY
234,2025-04-11,White,M,CRIMINAL TRESPASS TO VEHICLE
235,2025-04-13,Black,F,ARMED ROBBERY
236,2025-04-15,Hispanic,M,NARCOTICS - POSSESSION
237,2025-04-17,Black,M,THEFT FROM BUILDING
238,2025-04-19,White,M,BATTERY
239,2025-04-21,Black,F,AGGRAVATED ASSAULT
240,2025-04-23,Hispanic,M,POSSESSION OF CANNABIS
241,2025-04-25,Black,M,ROBBERY
242,2025-04-27,White,M,CRIMINAL DAMAGE
243,2025-04-29,Black,F,DOMESTIC BATTERY
244,2025-05-01,Hispanic,M,THEFT
245,2025-05-03,Black,M,NARCOTICS - POSSESSION
246,2025-05-05,White,M,ASSAULT
247,2025-05-07,Black,F,ARMED ROBBERY
248,2025-05-09,Hispanic,M,BATTERY
249,2025-05-11,Black,M,POSSESSION OF FIREARM
250,2025-05-13,White,M,RETAIL THEFT
251,2025-05-15,Black,F,AGGRAVATED BATTERY
252,2025-05-17,Hispanic,M,THEFT FROM MOTOR VEHICLE
253,2025-05-19,Black,M,DOMESTIC BATTERY
254,2025-05-21,White,M,CRIMINAL TRESPASS
255,2025-05-23,Black,F,ROBBERY
256,2025-05-25,Hispanic,M,NARCOTICS - DELIVERY
257,2025-05-27,Black,M,BATTERY
258,2025-05-29,White,M,THEFT
259,2025-05-31,Black,F,BURGLARY
260,2025-06-02,Hispanic,M,AGGRAVATED ASSAULT
261,2025-06-04,Black,M,POSSESSION OF CONTROLLED SUBSTANCE
262,2025-06-06,White,M,CRIMINAL DAMAGE TO PROPERTY
263,2025-06-08,Black,F,ARMED ROBBERY
264,2025-06-10,Hispanic,M,DOMESTIC BATTERY
265,2025-06-12,Black,M,THEFT FROM BUILDING
266,2025-06-14,White,M,ASSAULT
267,2025-06-16,Black,F,ROBBERY
268,2025-06-18,Hispanic,M,NARCOTICS - POSSESSION
269,2025-06-20,Black,M,BATTERY
270,2025-06-22,White,M,POSSESSION OF FIREARM
271,2025-06-24,Black,F,AGGRAVATED BATTERY
272,2025-06-26,Hispanic,M,RETAIL THEFT
273,2025-06-28,Black,M,DOMESTIC BATTERY
274,2025-06-30,White,M,THEFT
275,2025-07-02,Black,F,ARMED ROBBERY
276,2025-07-04,Hispanic,M,CRIMINAL TRESPASS
277,2025-07-06,Black,M,NARCOTICS - POSSESSION
278,2025-07-08,White,M,BATTERY
279,2025-07-10,Black,F,ROBBERY
280,2025-07-12,Hispanic,M,AGGRAVATED ASSAULT
281,2025-07-14,Black,M,THEFT FROM MOTOR VEHICLE
282,2025-07-16,White,M,POSSESSION OF CANNABIS
283,2025-07-18,Black,F,DOMESTIC BATTERY
284,2025-07-20,Hispanic,M,CRIMINAL DAMAGE
285,2025-07-22,Black,M,BURGLARY
286,2025-07-24,White,M,ASSAULT
287,2025-07-26,Black,F,ARMED ROBBERY
288,2025-07-28,Hispanic,M,NARCOTICS - DELIVERY
289,2025-07-30,Black,M,THEFT
290,2025-08-01,White,M,BATTERY
291,2025-08-03,Black,F,AGGRAVATED BATTERY
292,2025-08-05,Hispanic,M,POSSESSION OF FIREARM
293,2025-08-07,Black,M,ROBBERY
294,2025-08-09,White,M,RETAIL THEFT
295,2025-08-11,Black,F,DOMESTIC BATTERY
296,2025-08-13,Hispanic,M,THEFT FROM BUILDING
297,2025-08-15,Black,M,NARCOTICS - POSSESSION
298,2025-08-17,White,M,CRIMINAL TRESPASS TO VEHICLE
299,2025-08-19,Black,F,ARMED ROBBERY
300,2025-08-21,Hispanic,M,BATTERY
