COLLISION_ID,CRASH DATE,CRASH TIME,BOROUGH,DRIVER_SEX,CONTRIBUTING_FACTOR_1,VEHICLE_TYPE
100132,09/14/2024,08:05,BROOKLYN,M,Passing Too Closely,Sedan
100133,01/22/2025,14:30,BRONX,F,Driver Inattention/Distraction,SUV
100134,04/02/2024,17:45,QUEENS,M,Failure to Yield Right-of-Way,Sedan
100135,10/10/2024,10:15,MANHATTAN,M,Driver Inattention/Distraction,SUV
100136,07/01/2025,21:40,BROOKLYN,M,Unsafe Speed,Motorcycle
100137,05/21/2024,07:50,BRONX,M,Backing Unsafely,Sedan
100138,11/30/2024,15:25,QUEENS,M,Driver Inattention/Distraction,SUV
100139,02/10/2025,13:10,MANHATTAN,M,Turning Improperly,Taxi
100140,08/25/2024,19:00,BROOKLYN,F,Failure to Yield Right-of-Way,Sedan
100141,12/15/2024,12:35,STATEN ISLAND,F,Driver Inattention/Distraction,Pick-up Truck
100142,06/28/2025,08:20,QUEENS,F,Following Too Closely,SUV
100143,03/18/2024,16:55,BROOKLYN,M,Driver Inattention/Distraction,Sedan
100144,09/08/2024,22:15,BRONX,M,Unsafe Speed,Sedan
100145,01/30/2025,14:10,MANHATTAN,M,Driver Inattention/Distraction,Bus
100146,04/20/2024,11:45,QUEENS,M,Backing Unsafely,Sedan
100147,10/05/2024,09:30,BROOKLYN,M,Failure to Yield Right-of-Way,SUV
100148,07/15/2025,15:50,MANHATTAN,M,Following Too Closely,Sedan
100149,05/10/2024,18:20,BRONX,F,Driver Inattention/Distraction,SUV
100150,11/18/2024,13:05,QUEENS,M,Turning Improperly,Sedan
100151,02/05/2025,07:15,BROOKLYN,F,Failure to Yield Right-of-Way,Sedan
100152,08/30/2024,20:40,STATEN ISLAND,M,Driver Inattention/Distraction,SUV
100153,12/28/2024,10:55,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100154,06/10/2025,14:25,QUEENS,M,Following Too Closely,SUV
100155,03/25/2024,12:10,BROOKLYN,M,Unsafe Lane Changing,Sedan
100156,09/20/2024,17:35,BRONX,M,Driver Inattention/Distraction,Sedan
100157,01/12/2025,08:50,MANHATTAN,M,Failure to Yield Right-of-Way,Taxi
100158,04/05/2024,23:15,QUEENS,F,Unsafe Speed,SUV
100159,10/22/2024,15:00,BROOKLYN,M,Driver Inattention/Distraction,Sedan
100160,07/20/2025,11:30,BRONX,M,Backing Unsafely,SUV
100161,05/01/2024,19:45,QUEENS,M,Driver Inattention/Distraction,Sedan
100162,11/08/2024,07:40,MANHATTAN,M,Following Too Closely,SUV
100163,02/18/2025,13:55,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
100164,08/08/2024,16:20,STATEN ISLAND,F,Driver Inattention/Distraction,Sedan
100165,12/05/2024,10:10,QUEENS,F,Turning Improperly,SUV
100166,06/22/2025,14:50,MANHATTAN,M,Driver Inattention/Distraction,E-Scooter
100167,03/30/2024,18:05,BROOKLYN,M,Unsafe Speed,Sedan
100168,09/12/2024,08:25,BRONX,F,Driver Inattention/Distraction,SUV
100169,01/25/2025,11:15,QUEENS,M,Following Too Closely,Sedan
100170,04/15/2024,15:40,BROOKLYN,M,Backing Unsafely,SUV
100171,10/30/2024,20:05,MANHATTAN,M,Driver Inattention/Distraction,Taxi
100172,07/10/2025,12:30,BRONX,M,Failure to Yield Right-of-Way,Sedan
100173,05/15/2024,09:55,QUEENS,F,Driver Inattention/Distraction,SUV
100174,11/25/2024,17:20,BROOKLYN,M,Following Too Closely,Sedan
100175,02/25/2025,14:00,STATEN ISLAND,M,Turning Improperly,Pick-up Truck
100176,08/20/2024,07:35,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100177,12/18/2024,11:50,QUEENS,M,Failure to Yield Right-of-Way,SUV
100178,06/01/2025,23:45,BROOKLYN,M,Unsafe Speed,Sedan
100179,03/12/2024,15:10,BRONX,M,Driver Inattention/Distraction,SUV
100180,09/05/2024,10:40,QUEENS,F,Backing Unsafely,Sedan
100181,01/08/2025,08:15,MANHATTAN,M,Following Too Closely,Sedan
100182,04/25/2024,13:25,BROOKLYN,F,Driver Inattention/Distraction,SUV
100183,10/18/2024,19:15,BRONX,M,Failure to Yield Right-of-Way,Sedan
100184,07/28/2025,11:00,QUEENS,M,Driver Inattention/Distraction,SUV
100185,05/25/2024,16:50,MANHATTAN,M,Unsafe Lane Changing,Taxi
100186,11/02/2024,09:20,BROOKLYN,M,Following Too Closely,Sedan
100187,02/12/2025,14:45,STATEN ISLAND,M,Driver Inattention/Distraction,SUV
100188,08/01/2024,18:30,QUEENS,M,Failure to Yield Right-of-Way,Sedan
100189,12/22/2024,07:10,BROOKLYN,M,Driver Inattention/Distraction,SUV
100190,06/18/2025,12:05,BRONX,F,Backing Unsafely,Sedan
100191,03/08/2024,21:55,MANHATTAN,M,Unsafe Speed,E-Bike
100192,09/28/2024,15:35,QUEENS,M,Driver Inattention/Distraction,Sedan
100193,01/15/2025,10:25,BROOKLYN,F,Following Too Closely,SUV
100194,04/30/2024,08:50,BRONX,M,Failure to Yield Right-of-Way,Sedan
100195,10/12/2024,13:40,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100196,07/05/2025,17:15,QUEENS,F,Turning Improperly,SUV
100197,05/05/2024,11:55,BROOKLYN,M,Driver Inattention/Distraction,Sedan
100198,11/10/2024,14:20,STATEN ISLAND,F,Following Too Closely,SUV
100199,02/01/2025,19:05,BRONX,M,Unsafe Speed,Sedan
100200,08/15/2024,07:45,QUEENS,M,Driver Inattention/Distraction,SUV
100201,12/29/2024,12:00,BROOKLYN,M,Driver Inattention/Distraction,Sedan
100202,06/11/2025,10:30,QUEENS,M,Failure to Yield Right-of-Way,SUV
100203,03/05/2024,15:20,MANHATTAN,M,Following Too Closely,Taxi
100204,09/20/2024,18:45,BRONX,M,Unsafe Speed,Sedan
100205,01/14/2025,11:05,BROOKLYN,M,Backing Unsafely,SUV
100206,07/30/2024,08:55,QUEENS,F,Driver Inattention/Distraction,Sedan
100207,12/04/2024,14:15,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
100208,05/21/2025,17:40,BRONX,M,Following Too Closely,SUV
100209,10/08/2024,09:25,BROOKLYN,F,Driver Inattention/Distraction,Sedan
100210,04/02/2024,13:10,QUEENS,M,Turning Improperly,SUV
100211,11/28/2024,20:35,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100212,06/15/2025,12:00,STATEN ISLAND,M,Following Too Closely,Sedan
100213,03/10/2024,15:50,BROOKLYN,M,Failure to Yield Right-of-Way,SUV
100214,09/25/2024,07:15,QUEENS,F,Driver Inattention/Distraction,Sedan
100215,01/05/2025,18:30,MANHATTAN,M,Unsafe Speed,Taxi
100216,08/12/2024,10:05,BRONX,M,Backing Unsafely,Sedan
100217,12/20/2024,13:40,BROOKLYN,M,Driver Inattention/Distraction,SUV
100218,06/01/2025,08:50,QUEENS,M,Following Too Closely,Sedan
100219,03/15/2024,11:15,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
100220,09/30/2024,19:25,BROOKLYN,F,Driver Inattention/Distraction,SUV
100221,01/22/2025,14:00,BRONX,M,Turning Improperly,Sedan
100222,07/08/2024,16:55,QUEENS,M,Driver Inattention/Distraction,SUV
100223,12/12/2024,07:45,BROOKLYN,M,Following Too Closely,Sedan
100224,05/04/2025,12:30,MANHATTAN,M,Driver Inattention/Distraction,Taxi
100225,10/18/2024,09:10,STATEN ISLAND,F,Failure to Yield Right-of-Way,SUV
100226,04/05/2024,15:35,BROOKLYN,M,Backing Unsafely,Sedan
100227,11/10/2024,18:15,QUEENS,M,Driver Inattention/Distraction,SUV
100228,06/20/2025,11:40,MANHATTAN,M,Unsafe Speed,Sedan
100229,03/25/2024,14:50,BRONX,M,Following Too Closely,Sedan
100230,09/12/2024,10:25,BROOKLYN,F,Driver Inattention/Distraction,SUV
100231,01/30/2025,07:55,QUEENS,M,Failure to Yield Right-of-Way,Sedan
100232,07/15/2024,13:15,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100233,12/28/2024,19:40,BROOKLYN,M,Turning Improperly,SUV
100234,06/05/2025,08:10,BRONX,M,Driver Inattention/Distraction,Sedan
100235,03/08/2024,15:05,QUEENS,F,Following Too Closely,SUV
100236,10/22/2024,12:45,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
100237,05/01/2025,17:20,MANHATTAN,M,Driver Inattention/Distraction,Taxi
100238,11/05/2024,09:35,STATEN ISLAND,M,Backing Unsafely,SUV
100239,04/12/2024,14:00,BROOKLYN,M,Unsafe Speed,Sedan
100240,09/28/2024,11:10,QUEENS,M,Driver Inattention/Distraction,SUV
100241,01/15/2025,18:55,MANHATTAN,M,Following Too Closely,Sedan
100242,08/02/2024,07:30,BRONX,F,Driver Inattention/Distraction,SUV
100243,12/10/2024,13:50,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
100244,06/18/2025,16:25,QUEENS,M,Turning Improperly,SUV
100245,03/20/2024,10:15,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100246,10/05/2024,08:45,BROOKLYN,F,Following Too Closely,Sedan
100247,05/15/2025,12:20,BRONX,M,Failure to Yield Right-of-Way,SUV
100248,11/25/2024,15:40,QUEENS,M,Driver Inattention/Distraction,Sedan
100249,04/30/2024,19:05,BROOKLYN,M,Backing Unsafely,SUV
100250,12/01/2024,11:30,MANHATTAN,M,Unsafe Speed,Taxi
100251,06/10/2025,14:10,STATEN ISLAND,F,Driver Inattention/Distraction,SUV
100252,03/05/2024,09:50,BROOKLYN,M,Following Too Closely,Sedan
100253,09/15/2024,13:05,QUEENS,M,Failure to Yield Right-of-Way,SUV
100254,01/08/2025,17:45,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100255,07/28/2024,08:20,BRONX,M,Turning Improperly,Sedan
100256,12/22/2024,11:55,BROOKLYN,F,Driver Inattention/Distraction,SUV
100257,06/05/2025,15:30,QUEENS,M,Following Too Closely,Sedan
100258,03/12/2024,10:40,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
100259,10/18/2024,07:15,BROOKLYN,M,Driver Inattention/Distraction,SUV
100260,05/25/2025,14:25,BRONX,F,Backing Unsafely,Sedan
100261,11/02/2024,19:15,QUEENS,M,Unsafe Speed,SUV
100262,04/25/2024,11:00,BROOKLYN,M,Driver Inattention/Distraction,Sedan
100263,02/12/2025,09:20,MANHATTAN,M,Following Too Closely,Taxi
100264,08/01/2024,14:45,STATEN ISLAND,M,Failure to Yield Right-of-Way,SUV
100265,12/22/2024,18:30,BROOKLYN,F,Driver Inattention/Distraction,Sedan
100266,06/18/2025,07:10,QUEENS,M,Turning Improperly,SUV
100267,03/08/2024,12:05,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100268,09/28/2024,21:55,BRONX,M,Following Too Closely,Sedan
100269,01/15/2025,15:35,BROOKLYN,M,Failure to Yield Right-of-Way,SUV
100270,07/05/2024,10:25,QUEENS,F,Driver Inattention/Distraction,Sedan
100271,12/10/2024,08:50,MANHATTAN,M,Backing Unsafely,Sedan
100272,06/25/2025,13:40,BROOKLYN,M,Unsafe Speed,SUV
100273,04/12/2024,17:15,BRONX,M,Driver Inattention/Distraction,Sedan
100274,10/29/2024,11:55,QUEENS,M,Following Too Closely,SUV
100275,02/20/2025,14:20,MANHATTAN,M,Failure to Yield Right-of-Way,Taxi
100276,08/18/2024,07:45,STATEN ISLAND,M,Driver Inattention/Distraction,SUV
100277,12/01/2024,13:05,BROOKLYN,F,Turning Improperly,Sedan
100278,06/19/2025,19:05,QUEENS,M,Driver Inattention/Distraction,SUV
100279,03/10/2024,11:45,MANHATTAN,M,Following Too Closely,Sedan
100280,09/25/2024,08:50,BRONX,M,Failure to Yield Right-of-Way,Sedan
100281,02/15/2025,15:40,BROOKLYN,M,Driver Inattention/Distraction,SUV
100282,08/03/2024,12:30,QUEENS,F,Backing Unsafely,Sedan
100283,12/01/2024,17:20,MANHATTAN,M,Unsafe Speed,Taxi
100284,06/19/2025,09:55,BROOKLYN,M,Driver Inattention/Distraction,SUV
100285,03/10/2024,14:00,BRONX,F,Following Too Closely,Sedan
100286,09/25/2024,07:35,QUEENS,M,Failure to Yield Right-of-Way,SUV
100287,01/05/2025,11:50,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100288,06/28/2024,23:45,STATEN ISLAND,F,Turning Improperly,SUV
100289,10/14/2024,15:10,BROOKLYN,M,Driver Inattention/Distraction,Sedan
100290,02/07/2025,10:40,QUEENS,M,Following Too Closely,SUV
100291,05/30/2024,08:15,MANHATTAN,M,Failure to Yield Right-of-Way,Taxi
100292,11/12/2024,13:25,BRONX,M,Driver Inattention/Distraction,Sedan
100293,02/20/2025,19:15,BROOKLYN,F,Backing Unsafely,SUV
100294,08/18/2024,11:00,QUEENS,M,Unsafe Speed,Sedan
100295,12/10/2024,16:50,MANHATTAN,M,Driver Inattention/Distraction,Sedan
100296,06/05/2025,09:20,BROOKLYN,M,Following Too Closely,SUV
100297,03/22/2024,14:45,BRONX,M,Failure to Yield Right-of-Way,Sedan
100298,09/01/2024,18:30,QUEENS,F,Driver Inattention/Distraction,SUV
100299,01/18/2025,07:10,MANHATTAN,M,Turning Improperly,Sedan
100300,06/15/2025,12:05,STATEN ISLAND,M,Driver Inattention/Distraction,SUV
