COLLISION_ID,CRASH DATE,CRASH TIME,BOROUGH,DRIVER_SEX,CONTRIBUTING_FACTOR_1,VEHICLE_TYPE
4700035,2025-03-25,11:10,QUEENS,M,Following Too Closely,Sedan
4700036,2024-07-04,23:15,MANHATTAN,M,Unsafe Speed,SUV
4700037,2025-10-22,08:45,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700038,2024-02-12,16:35,QUEENS,M,Driver Inattention/Distraction,SUV
4700039,2025-05-19,13:20,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700040,2024-06-11,09:50,BRONX,M,Backing Unsafely,Sedan
4700041,2025-08-30,15:05,BROOKLYN,F,Driver Inattention/Distraction,SUV
4700042,2024-10-15,18:40,QUEENS,M,Unsafe Lane Changing,Sedan
4700043,2025-04-02,11:25,MANHATTAN,M,Following Too Closely,Sedan
4700044,2024-01-05,20:55,STATEN ISLAND,M,Unsafe Speed,SUV
4700045,2025-11-28,07:15,BROOKLYN,M,Driver Inattention/Distraction,Sedan
4700046,2024-09-20,14:30,BRONX,M,Failure to Yield Right-of-Way,SUV
4700047,2025-07-15,12:10,QUEENS,F,Passing or Lane Usage Improper,Sedan
4700048,2024-03-08,16:55,MANHATTAN,M,Driver Inattention/Distraction,Taxi
4700049,2025-12-12,19:30,BROOKLYN,M,Traffic Control Disregarded,Sedan
4700050,2024-05-30,10:20,QUEENS,M,Driver Inattention/Distraction,SUV
4700051,2025-01-05,02:45,MANHATTAN,M,Alcohol Involvement,Sedan
4700052,2024-11-12,15:15,BRONX,F,Backing Unsafely,Sedan
4700053,2025-06-25,09:40,BROOKLYN,M,Following Too Closely,SUV
4700054,2024-08-14,13:50,QUEENS,M,Unsafe Lane Changing,Sedan
4700055,2025-02-02,17:20,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700056,2024-04-25,08:10,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700057,2025-09-15,11:45,QUEENS,M,Passing or Lane Usage Improper,SUV
4700058,2024-12-01,20:05,BRONX,M,Unsafe Speed,Sedan
4700059,2025-03-10,14:35,STATEN ISLAND,M,Driver Inattention/Distraction,SUV
4700060,2024-07-22,07:55,MANHATTAN,M,Following Too Closely,Sedan
4700061,2025-10-05,16:10,BROOKLYN,F,Backing Unsafely,Sedan
4700062,2024-02-18,12:40,QUEENS,M,Driver Inattention/Distraction,SUV
4700063,2025-05-28,19:15,BRONX,M,Traffic Control Disregarded,Sedan
4700064,2024-06-05,10:55,MANHATTAN,M,Failure to Yield Right-of-Way,Taxi
4700065,2025-08-18,14:20,BROOKLYN,M,Passing or Lane Usage Improper,SUV
4700066,2024-10-25,08:35,QUEENS,M,Driver Inattention/Distraction,Sedan
4700067,2025-04-12,13:15,MANHATTAN,M,Unsafe Lane Changing,Sedan
4700068,2024-01-30,17:45,BRONX,M,Following Too Closely,SUV
4700069,2025-11-05,21:30,BROOKLYN,M,Unsafe Speed,Sedan
4700070,2024-09-12,11:05,QUEENS,F,Driver Inattention/Distraction,SUV
4700071,2025-07-28,09:55,MANHATTAN,F,Failure to Yield Right-of-Way,Sedan
4700072,2024-03-20,15:45,STATEN ISLAND,F,Passing or Lane Usage Improper,Sedan
4700073,2025-12-20,18:10,BROOKLYN,M,Driver Inattention/Distraction,SUV
4700074,2024-05-08,12:25,QUEENS,M,Backing Unsafely,Sedan
4700075,2025-01-15,07:30,MANHATTAN,M,Following Too Closely,Bus
4700076,2024-11-30,22:40,BRONX,M,Alcohol Involvement,Sedan
4700077,2025-06-05,14:15,BROOKLYN,F,Driver Inattention/Distraction,Sedan
4700078,2024-08-18,10:50,QUEENS,M,Unsafe Lane Changing,SUV
4700079,2025-02-25,16:05,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700080,2024-04-10,08:40,BRONX,M,Failure to Yield Right-of-Way,Sedan
4700081,2025-09-30,13:55,BROOKLYN,M,Passing or Lane Usage Improper,SUV
4700082,2024-12-10,19:40,QUEENS,F,Unsafe Speed,Sedan
4700083,2025-03-18,09:20,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700084,2024-07-12,11:35,STATEN ISLAND,M,Following Too Closely,SUV
4700085,2025-10-15,15:50,BROOKLYN,M,Backing Unsafely,Sedan
4700086,2024-02-05,17:15,QUEENS,M,Driver Inattention/Distraction,SUV
4700087,2025-05-10,08:25,BRONX,F,Traffic Control Disregarded,Sedan
4700088,2024-06-20,14:10,MANHATTAN,M,Failure to Yield Right-of-Way,Taxi
4700089,2025-08-05,12:45,BROOKLYN,M,Passing or Lane Usage Improper,Sedan
4700090,2024-10-10,21:35,QUEENS,M,Unsafe Speed,SUV
4700091,2025-04-20,07:10,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700092,2024-01-12,11:50,BRONX,M,Unsafe Lane Changing,SUV
4700093,2025-11-20,16:30,BROOKLYN,F,Following Too Closely,Sedan
4700094,2024-09-05,13:25,QUEENS,M,Driver Inattention/Distraction,SUV
4700095,2025-07-10,09:40,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
4700096,2024-03-15,22:50,STATEN ISLAND,F,Alcohol Involvement,Sedan
4700097,2025-12-01,15:15,BROOKLYN,M,Backing Unsafely,SUV
4700098,2024-05-25,10:05,QUEENS,M,Driver Inattention/Distraction,Sedan
4700099,2025-01-22,08:55,MANHATTAN,M,Following Too Closely,Taxi
4700100,2024-11-10,14:40,BRONX,M,Passing or Lane Usage Improper,Sedan
4700101,2025-06-15,17:20,BROOKLYN,M,Unsafe Speed,Sedan
4700102,2024-08-28,10:30,QUEENS,M,Failure to Yield Right-of-Way,SUV
4700103,2025-02-12,15:15,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700104,2024-04-30,07:45,BRONX,M,Unsafe Lane Changing,Sedan
4700105,2025-09-20,20:10,BROOKLYN,F,Traffic Control Disregarded,SUV
4700106,2024-12-25,11:00,QUEENS,M,Driver Inattention/Distraction,Sedan
4700107,2025-03-05,14:35,MANHATTAN,M,Following Too Closely,SUV
4700108,2024-07-28,09:10,STATEN ISLAND,M,Backing Unsafely,Sedan
4700109,2025-10-28,18:50,BROOKLYN,M,Passing or Lane Usage Improper,Sedan
4700110,2024-02-15,13:20,BRONX,M,Driver Inattention/Distraction,SUV
4700111,2025-05-22,08:40,QUEENS,F,Failure to Yield Right-of-Way,Sedan
4700112,2024-06-15,16:55,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700113,2025-08-10,21:15,BROOKLYN,M,Unsafe Speed,SUV
4700114,2024-10-30,11:25,QUEENS,M,Unsafe Lane Changing,Sedan
4700115,2025-04-15,14:50,MANHATTAN,M,Following Too Closely,Taxi
4700116,2024-01-18,07:35,BRONX,F,Driver Inattention/Distraction,Sedan
4700117,2025-11-10,12:05,BROOKLYN,M,Backing Unsafely,SUV
4700118,2024-09-25,19:40,QUEENS,M,Passing or Lane Usage Improper,Sedan
4700119,2025-07-20,10:15,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
4700120,2024-03-12,15:30,STATEN ISLAND,M,Driver Inattention/Distraction,Sedan
4700121,2025-12-15,02:10,BROOKLYN,M,Alcohol Involvement,Sedan
4700122,2024-05-02,08:50,BRONX,M,Following Too Closely,SUV
4700123,2025-01-30,13:40,QUEENS,M,Driver Inattention/Distraction,Sedan
4700124,2024-11-15,17:25,MANHATTAN,M,Unsafe Speed,SUV
4700125,2025-06-20,10:55,BROOKLYN,F,Unsafe Lane Changing,Sedan
4700126,2024-08-05,14:10,QUEENS,M,Failure to Yield Right-of-Way,SUV
4700127,2025-02-18,07:20,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700128,2024-04-20,18:35,BRONX,M,Traffic Control Disregarded,SUV
4700129,2025-09-12,11:45,BROOKLYN,M,Passing or Lane Usage Improper,Sedan
4700130,2024-12-05,15:50,QUEENS,F,Driver Inattention/Distraction,Sedan
4700131,2025-03-22,09:30,MANHATTAN,M,Following Too Closely,Sedan
4700132,2024-07-10,13:10,STATEN ISLAND,F,Backing Unsafely,SUV
4700133,2025-10-05,19:25,BROOKLYN,M,Driver Inattention/Distraction,SUV
4700134,2024-02-25,08:15,BRONX,M,Failure to Yield Right-of-Way,Sedan
4700135,2025-05-14,16:40,QUEENS,M,Unsafe Lane Changing,SUV
4700136,2024-06-30,11:05,MANHATTAN,M,Driver Inattention/Distraction,Taxi
4700137,2025-08-25,22:15,BROOKLYN,M,Unsafe Speed,Sedan
4700138,2024-10-12,07:50,QUEENS,M,Following Too Closely,Sedan
4700139,2025-04-05,14:20,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700140,2024-01-22,18:10,BRONX,F,Driver Inattention/Distraction,SUV
4700141,2025-11-25,10:35,BROOKLYN,M,Backing Unsafely,Sedan
4700142,2024-09-10,13:55,QUEENS,M,Failure to Yield Right-of-Way,SUV
4700143,2025-07-05,09:15,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700144,2024-03-25,15:45,STATEN ISLAND,M,Unsafe Speed,Sedan
4700145,2025-12-10,21:30,BROOKLYN,F,Traffic Control Disregarded,Sedan
4700146,2024-05-18,08:25,BRONX,M,Following Too Closely,SUV
4700147,2025-01-08,11:40,QUEENS,M,Driver Inattention/Distraction,Sedan
4700148,2024-11-25,14:50,MANHATTAN,F,Passing or Lane Usage Improper,Sedan
4700149,2025-06-30,07:10,BROOKLYN,M,Failure to Yield Right-of-Way,SUV
4700150,2024-08-15,19:15,QUEENS,F,Unsafe Lane Changing,Sedan
4700151,2025-02-05,10:05,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700152,2024-04-12,13:20,BRONX,M,Backing Unsafely,SUV
4700153,2025-09-28,16:45,BROOKLYN,M,Following Too Closely,Sedan
4700154,2024-12-20,09:55,QUEENS,M,Driver Inattention/Distraction,SUV
4700155,2025-03-12,18:10,MANHATTAN,M,Unsafe Speed,Sedan
4700156,2024-07-20,08:40,STATEN ISLAND,M,Failure to Yield Right-of-Way,Sedan
4700157,2025-10-18,14:25,BROOKLYN,M,Passing or Lane Usage Improper,SUV
4700158,2024-02-08,11:50,BRONX,F,Driver Inattention/Distraction,Sedan
4700159,2025-05-25,15:15,QUEENS,M,Backing Unsafely,Sedan
4700160,2024-06-12,20:30,MANHATTAN,M,Alcohol Involvement,Taxi
4700161,2025-08-08,07:35,BROOKLYN,M,Following Too Closely,SUV
4700162,2024-10-02,13:10,QUEENS,M,Driver Inattention/Distraction,Sedan
4700163,2025-04-22,09:45,MANHATTAN,M,Unsafe Lane Changing,Sedan
4700164,2024-01-10,16:20,BRONX,M,Failure to Yield Right-of-Way,SUV
4700165,2025-11-02,11:00,BROOKLYN,F,Passing or Lane Usage Improper,Sedan
4700166,2024-09-18,14:40,QUEENS,M,Driver Inattention/Distraction,SUV
4700167,2025-07-12,08:15,MANHATTAN,M,Following Too Closely,Sedan
4700168,2024-03-05,21:55,STATEN ISLAND,F,Unsafe Speed,Sedan
4700169,2025-12-28,10:25,BROOKLYN,M,Backing Unsafely,SUV
4700170,2024-05-12,15:50,BRONX,M,Driver Inattention/Distraction,Sedan
4700171,2025-01-18,07:55,QUEENS,M,Traffic Control Disregarded,Sedan
4700172,2024-11-05,13:15,MANHATTAN,M,Failure to Yield Right-of-Way,Bus
4700173,2025-06-08,18:40,BROOKLYN,M,Driver Inattention/Distraction,SUV
4700174,2024-08-25,09:10,QUEENS,F,Following Too Closely,Sedan
4700175,2025-02-28,11:45,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700176,2024-04-02,16:25,BRONX,M,Driver Inattention/Distraction,SUV
4700177,2025-09-02,13:50,BROOKLYN,M,Unsafe Lane Changing,Sedan
4700178,2024-12-15,08:35,QUEENS,M,Failure to Yield Right-of-Way,SUV
4700179,2025-03-30,22:10,MANHATTAN,M,Unsafe Speed,Sedan
4700180,2024-07-15,10:05,STATEN ISLAND,M,Driver Inattention/Distraction,SUV
4700181,2025-10-25,15:15,BROOKLYN,M,Backing Unsafely,Sedan
4700182,2024-02-20,07:20,BRONX,F,Following Too Closely,Sedan
4700183,2025-05-05,14:40,QUEENS,M,Driver Inattention/Distraction,SUV
4700184,2024-06-08,11:55,MANHATTAN,M,Passing or Lane Usage Improper,Taxi
4700185,2025-08-15,19:30,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700186,2024-10-18,08:45,QUEENS,M,Unsafe Lane Changing,Sedan
4700187,2025-04-10,13:10,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700188,2024-01-25,15:45,BRONX,M,Traffic Control Disregarded,SUV
4700189,2025-11-18,21:05,BROOKLYN,F,Unsafe Speed,Sedan
4700190,2024-09-02,10:50,QUEENS,M,Driver Inattention/Distraction,SUV
4700191,2025-07-25,14:25,MANHATTAN,M,Following Too Closely,Sedan
4700192,2024-03-08,08:15,STATEN ISLAND,F,Backing Unsafely,Sedan
4700193,2025-12-05,16:30,BROOKLYN,M,Passing or Lane Usage Improper,SUV
4700194,2024-05-30,11:15,BRONX,M,Failure to Yield Right-of-Way,Sedan
4700195,2025-01-25,13:40,QUEENS,M,Driver Inattention/Distraction,Sedan
4700196,2024-11-12,07:55,MANHATTAN,M,Unsafe Lane Changing,Sedan
4700197,2025-06-12,19:10,BROOKLYN,M,Following Too Closely,SUV
4700198,2024-08-10,14:45,QUEENS,F,Driver Inattention/Distraction,Sedan
4700199,2025-02-15,10:20,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700200,2024-04-25,16:55,BRONX,M,Unsafe Speed,SUV
4700201,2025-09-15,08:40,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700202,2024-12-28,11:35,QUEENS,M,Backing Unsafely,SUV
4700203,2025-03-08,14:15,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700204,2024-07-05,19:40,STATEN ISLAND,M,Traffic Control Disregarded,SUV
4700205,2025-10-12,10:55,BROOKLYN,F,Following Too Closely,Sedan
4700206,2024-02-12,07:25,BRONX,M,Driver Inattention/Distraction,Sedan
4700207,2025-05-18,13:50,QUEENS,M,Passing or Lane Usage Improper,SUV
4700208,2024-06-25,16:10,MANHATTAN,M,Failure to Yield Right-of-Way,Taxi
4700209,2025-08-28,21:45,BROOKLYN,M,Unsafe Speed,Motorcycle
4700210,2024-10-30,11:30,QUEENS,F,Driver Inattention/Distraction,Sedan
4700211,2025-04-02,08:15,MANHATTAN,M,Unsafe Lane Changing,Sedan
4700212,2024-01-15,14:55,BRONX,M,Following Too Closely,SUV
4700213,2025-11-20,10:05,BROOKLYN,M,Backing Unsafely,Sedan
4700214,2024-09-12,17:20,QUEENS,M,Driver Inattention/Distraction,SUV
4700215,2025-07-15,12:45,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700216,2024-03-18,07:50,STATEN ISLAND,F,Failure to Yield Right-of-Way,SUV
4700217,2025-12-15,16:35,BROOKLYN,M,Driver Inattention/Distraction,Sedan
4700218,2024-05-05,11:10,BRONX,F,Unsafe Speed,Sedan
4700219,2025-01-30,14:20,QUEENS,M,Following Too Closely,SUV
4700220,2024-11-20,09:40,MANHATTAN,M,Backing Unsafely,Sedan
4700221,2025-06-25,18:55,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700222,2024-08-18,08:30,QUEENS,M,Driver Inattention/Distraction,SUV
4700223,2025-02-05,15:15,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700224,2024-04-10,10:45,BRONX,M,Unsafe Lane Changing,SUV
4700225,2025-09-22,20:30,BROOKLYN,F,Alcohol Involvement,Sedan
4700226,2024-12-08,13:55,QUEENS,F,Following Too Closely,Sedan
4700227,2025-03-15,07:15,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700228,2024-07-25,14:40,STATEN ISLAND,M,Unsafe Speed,SUV
4700229,2025-10-30,11:00,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700230,2024-02-28,16:20,BRONX,M,Backing Unsafely,Sedan
4700231,2025-05-12,09:35,QUEENS,M,Driver Inattention/Distraction,SUV
4700232,2024-06-18,13:10,MANHATTAN,M,Passing or Lane Usage Improper,Taxi
4700233,2025-08-05,18:45,BROOKLYN,M,Unsafe Lane Changing,Sedan
4700234,2024-10-15,08:20,QUEENS,M,Following Too Closely,Sedan
4700235,2025-04-28,14:50,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700236,2024-01-30,11:30,BRONX,M,Traffic Control Disregarded,SUV
4700237,2025-11-05,22:15,BROOKLYN,M,Unsafe Speed,Sedan
4700238,2024-09-25,10:05,QUEENS,F,Failure to Yield Right-of-Way,SUV
4700239,2025-07-20,13:40,MANHATTAN,M,Backing Unsafely,Sedan
4700240,2024-03-12,15:15,STATEN ISLAND,F,Driver Inattention/Distraction,Sedan
4700241,2025-12-20,08:45,BROOKLYN,M,Passing or Lane Usage Improper,SUV
4700242,2024-05-15,11:55,BRONX,F,Following Too Closely,Sedan
4700243,2025-01-05,16:30,QUEENS,M,Driver Inattention/Distraction,Sedan
4700244,2024-11-28,10:15,MANHATTAN,M,Unsafe Lane Changing,Sedan
4700245,2025-06-18,14:40,BROOKLYN,M,Failure to Yield Right-of-Way,SUV
4700246,2024-08-30,19:10,QUEENS,M,Unsafe Speed,Sedan
4700247,2025-02-12,07:55,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700248,2024-04-20,15:35,BRONX,M,Backing Unsafely,SUV
4700249,2025-09-10,11:20,BROOKLYN,F,Following Too Closely,Sedan
4700250,2024-12-25,13:45,QUEENS,M,Driver Inattention/Distraction,SUV
4700251,2025-03-28,09:10,MANHATTAN,M,Passing or Lane Usage Improper,Sedan
4700252,2024-07-12,18:30,STATEN ISLAND,M,Failure to Yield Right-of-Way,SUV
4700253,2025-10-02,10:55,BROOKLYN,M,Driver Inattention/Distraction,Sedan
4700254,2024-02-05,14:25,BRONX,M,Unsafe Lane Changing,Sedan
4700255,2025-05-20,08:15,QUEENS,F,Following Too Closely,SUV
4700256,2024-06-15,11:40,MANHATTAN,M,Backing Unsafely,Taxi
4700257,2025-08-12,19:55,BROOKLYN,M,Unsafe Speed,Sedan
4700258,2024-10-22,07:35,QUEENS,M,Driver Inattention/Distraction,Sedan
4700259,2025-04-15,15:10,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
4700260,2024-01-08,13:20,BRONX,F,Passing or Lane Usage Improper,SUV
4700261,2025-11-25,16:45,BROOKLYN,M,Following Too Closely,Sedan
4700262,2024-09-05,09:50,QUEENS,M,Driver Inattention/Distraction,SUV
4700263,2025-07-28,14:15,MANHATTAN,M,Unsafe Lane Changing,Sedan
4700264,2024-03-22,21:30,STATEN ISLAND,M,Alcohol Involvement,Sedan
4700265,2025-12-10,11:05,BROOKLYN,M,Backing Unsafely,SUV
4700266,2024-05-28,07:55,BRONX,M,Failure to Yield Right-of-Way,Sedan
4700267,2025-01-15,13:25,QUEENS,M,Driver Inattention/Distraction,Sedan
4700268,2024-11-10,18:40,MANHATTAN,M,Unsafe Speed,Sedan
4700269,2025-06-05,10:20,BROOKLYN,F,Passing or Lane Usage Improper,SUV
4700270,2024-08-20,15:10,QUEENS,M,Following Too Closely,Sedan
4700271,2025-02-25,08:45,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700272,2024-04-30,11:55,BRONX,M,Unsafe Lane Changing,SUV
4700273,2025-09-18,14:30,BROOKLYN,M,Backing Unsafely,Sedan
4700274,2024-12-12,07:15,QUEENS,F,Failure to Yield Right-of-Way,SUV
4700275,2025-03-05,16:20,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700276,2024-07-08,10:05,BROOKLYN,M,Following Too Closely,Sedan
4700277,2025-10-15,13:50,BRONX,M,Passing or Lane Usage Improper,Sedan
4700278,2024-02-18,19:10,QUEENS,M,Unsafe Speed,SUV
4700279,2025-05-22,08:25,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
4700280,2024-06-10,15:45,BROOKLYN,M,Driver Inattention/Distraction,SUV
4700281,2025-08-30,11:30,MANHATTAN,M,Unsafe Lane Changing,Taxi
4700282,2024-10-05,14:15,QUEENS,M,Backing Unsafely,Sedan
4700283,2025-04-20,07:55,BROOKLYN,F,Driver Inattention/Distraction,Sedan
4700284,2024-01-22,11:10,BRONX,M,Following Too Closely,SUV
4700285,2025-11-12,16:35,QUEENS,M,Passing or Lane Usage Improper,Sedan
4700286,2024-09-28,13:50,MANHATTAN,M,Failure to Yield Right-of-Way,Sedan
4700287,2025-07-05,10:20,BROOKLYN,M,Driver Inattention/Distraction,SUV
4700288,2024-03-15,18:55,BRONX,F,Unsafe Speed,Sedan
4700289,2025-12-25,08:40,QUEENS,M,Backing Unsafely,Sedan
4700290,2024-05-10,14:15,MANHATTAN,M,Following Too Closely,Sedan
4700291,2025-01-28,11:55,BROOKLYN,M,Driver Inattention/Distraction,SUV
4700292,2024-11-15,16:30,MANHATTAN,F,Unsafe Lane Changing,Sedan
4700293,2025-06-30,07:35,QUEENS,M,Passing or Lane Usage Improper,SUV
4700294,2024-08-08,13:10,BROOKLYN,M,Failure to Yield Right-of-Way,Sedan
4700295,2025-02-18,22:15,BRONX,M,Alcohol Involvement,Sedan
4700296,2024-04-12,08:20,MANHATTAN,M,Driver Inattention/Distraction,Sedan
4700297,2025-09-05,15:45,BROOKLYN,M,Unsafe Speed,Motorcycle
4700298,2024-12-30,11:15,QUEENS,F,Following Too Closely,SUV
4700299,2025-03-22,14:50,MANHATTAN,M,Backing Unsafely,Sedan
4700300,2024-07-25,19:40,BROOKLYN,M,Traffic Control Disregarded,SUV
